hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
athens,0,1,0.017050,0.664410,convex,0.000000,0,0.000000
athens,0,2,0.017050,0.666640,convex,0.000000,1,0.000000
athens,0,3,0.017050,0.747280,convex,0.000000,2,0.000000
athens,0,4,0.017050,0.747330,convex,1.000000,3,0.000000
athens,0,5,0.017050,0.749830,convex,11.000000,4,0.000000
athens,0,6,0.017050,0.749830,convex,1917.000000,5,0.000000
athens,1,1,0.019380,0.661180,convex,0.000000,6,0.000000
athens,1,2,0.019380,0.666530,convex,0.000000,7,0.000000
athens,1,3,0.019380,0.743280,convex,0.000000,8,0.000000
athens,1,4,0.019380,0.743570,convex,1.000000,9,0.000000
athens,1,5,0.019380,0.749450,convex,11.000000,10,0.000000
athens,1,6,0.019380,0.749450,convex,1001.000000,11,0.000000
auckland,0,1,0.025450,0.665440,convex,0.000000,12,0.000000
auckland,0,2,0.025450,0.666660,convex,0.000000,13,0.000000
auckland,0,3,0.025450,0.748530,convex,0.000000,14,0.000000
auckland,0,4,0.025450,0.748550,convex,1.000000,15,0.000000
auckland,0,5,0.025450,0.749910,convex,11.000000,16,0.000000
auckland,0,6,0.025450,0.749910,convex,3796.000000,5,0.000000
auckland,1,1,0.035460,0.662340,convex,0.000000,17,0.000000
auckland,1,2,0.035460,0.666580,convex,0.000000,18,0.000000
auckland,1,3,0.035460,0.744740,convex,0.000000,19,0.000000
auckland,1,4,0.035460,0.744920,convex,2.000000,20,0.000000
auckland,1,5,0.035460,0.749600,convex,12.000000,21,0.000000
auckland,1,6,0.035460,0.749600,convex,1510.000000,22,0.000000
essex,0,1,0.013220,0.659700,convex,0.000000,23,0.000000
essex,0,2,0.013220,0.666440,convex,0.000000,24,0.000000
essex,0,3,0.013220,0.741230,convex,0.000000,25,0.000000
essex,0,4,0.013220,0.741700,convex,2.000000,26,0.000000
essex,0,5,0.013220,0.749040,convex,12.000000,27,0.000000
essex,0,6,0.013220,0.749040,convex,1082.000000,28,0.000000
essex,1,1,0.013370,0.653790,convex,0.000000,29,0.000000
essex,1,2,0.013370,0.665890,convex,0.000000,30,0.000000
essex,1,3,0.013370,0.732990,convex,0.000000,31,0.000000
essex,1,4,0.013370,0.734460,convex,2.000000,32,0.000000
essex,1,5,0.013370,0.747110,convex,12.000000,33,0.000000
essex,1,6,0.013370,0.747150,convex,597.000000,34,0.000000
kyiv,0,1,0.091970,0.666290,convex,0.000000,35,0.000000
kyiv,0,2,0.091970,0.666670,convex,0.000000,36,0.000000
kyiv,0,3,0.091970,0.749510,convex,0.000000,37,0.000000
kyiv,0,4,0.091970,0.749510,convex,2.000000,38,0.000000
kyiv,0,5,0.091970,0.749940,convex,14.000000,16,0.000000
kyiv,0,6,0.091970,0.749940,convex,8434.000000,39,0.000000
kyiv,1,1,0.092250,0.501580,convex,0.000000,40,0.000000
kyiv,1,2,0.092250,0.501590,convex,0.000000,41,0.000000
kyiv,1,3,0.092250,0.502370,convex,0.000000,42,0.000000
kyiv,1,4,0.092250,0.502380,convex,1.000000,43,0.000000
kyiv,1,5,0.092250,0.502970,convex,11.000000,44,0.000000
kyiv,1,6,0.092250,0.502980,convex,401.000000,45,0.000000
prague,0,1,0.028980,0.642120,convex,0.000000,46,0.000000
prague,0,2,0.028980,0.663760,convex,0.000000,47,0.000000
prague,0,3,0.028980,0.715150,convex,0.000000,48,0.000000
prague,0,4,0.028980,0.719710,convex,1.000000,49,0.000000
prague,0,5,0.028980,0.739980,convex,10.000000,50,0.000000
prague,0,6,0.028980,0.740340,convex,87.000000,51,0.000000
prague,1,1,0.037190,0.665040,convex,0.000000,52,0.000000
prague,1,2,0.037190,0.666650,convex,0.000000,53,0.000000
prague,1,3,0.037190,0.748100,convex,0.000000,54,0.000000
prague,1,4,0.037190,0.748130,convex,1.000000,55,0.000000
prague,1,5,0.037190,0.749940,convex,10.000000,16,0.000000
prague,1,6,0.037190,0.749940,convex,1624.000000,5,0.000000
perfect_hardware,0,1,0.004290,0.666670,convex,0.000000,56,0.000000
perfect_hardware,0,2,0.004290,0.666670,convex,0.000000,57,0.000000
perfect_hardware,0,3,0.004290,0.750000,convex,0.000000,58,0.000000
perfect_hardware,0,4,0.004290,0.750000,convex,0.000000,59,0.000000
perfect_hardware,0,5,0.004290,0.750000,convex,2.000000,60,0.000000
perfect_hardware,0,6,0.004290,0.750000,convex,9.000000,61,0.000000
