benchmark,horizon,epsilon,time,val
pentagon.POMDP_1,1,0,84.608381,0.0
pentagon.POMDP_1,2,0,3984.388538,0.00729
pentagon.POMDP_1,3,0,4044.917042,0.739921
pentagon.POMDP_1,4,0,3703.513048,0.956133
pentagon.POMDP_1,5,0,4632.300644,0.993496
pentagon.POMDP_1,6,0,4713.426734,0.999099
