benchmark,horizon,epsilon,time,val
iff_1_3_0_4,1,0,3606.857226,0.0
iff_1_3_0_4,2,0,141.917578,0.0
iff_1_3_0_4,3,0,408.103823,0.0
iff_1_3_0_4,4,0,3621.092001,-1
iff_1_3_0_4,5,0,3681.427756,-1
iff_1_3_0_4,6,0,1040.863118,-1
