benchmark,horizon,epsilon,time,val
iff_2_3_0_2,1,0,3610.168898,0.0
iff_2_3_0_2,2,0,137.343105,0.0
iff_2_3_0_2,3,0,3601.076486,-1
iff_2_3_0_2,4,0,3646.814583,-1
iff_2_3_0_2,5,0,3660.818066,-1
iff_2_3_0_2,6,0,3625.588394,-1
