benchmark,horizon,epsilon,time,val
iff_2_3_4_0,1,0,3619.220565,0.0
iff_2_3_4_0,2,0,138.790730,0.0
iff_2_3_4_0,3,0,3641.966958,-1
iff_2_3_4_0,4,0,3668.792783,-1
iff_2_3_4_0,5,0,3672.809395,-1
iff_2_3_4_0,6,0,3628.618364,-1
