benchmark,horizon,epsilon,time,val
iff_1_3_2_4,1,0,3624.486460,0.0
iff_1_3_2_4,2,0,142.514123,0.0
iff_1_3_2_4,3,0,515.357185,0.0
iff_1_3_2_4,4,0,3664.413815,-1
iff_1_3_2_4,5,0,3645.421333,-1
iff_1_3_2_4,6,0,3691.564639,-1
