benchmark,horizon,epsilon,time,val
iff_1_2_4_0,1,0,3601.249318,0.0
iff_1_2_4_0,2,0,140.575301,-1
iff_1_2_4_0,3,0,3635.903629,-1
iff_1_2_4_0,4,0,3648.889156,-1
iff_1_2_4_0,5,0,3676.890155,-1
iff_1_2_4_0,6,0,3604.674291,-1
