benchmark,horizon,epsilon,time,val
iff_1_3_0_2,1,0,3628.288908,0.0
iff_1_3_0_2,2,0,141.641348,0.0
iff_1_3_0_2,3,0,213.480410,0.0
iff_1_3_0_2,4,0,284.666970,-1
iff_1_3_0_2,5,0,290.928406,-1
iff_1_3_0_2,6,0,233.216829,-1
