benchmark,horizon,epsilon,time,val
iff_1_2_0_4,1,0,3608.522592,0.0
iff_1_2_0_4,2,0,3604.360764,-1
iff_1_2_0_4,3,0,3615.464716,-1
iff_1_2_0_4,4,0,3606.857367,-1
iff_1_2_0_4,5,0,3601.615194,-1
iff_1_2_0_4,6,0,3613.570240,-1
