benchmark,horizon,epsilon,time,val
iff_2_3_4_2,1,0,3630.482392,0.0
iff_2_3_4_2,2,0,139.109953,0.0
iff_2_3_4_2,3,0,3650.408680,-1
iff_2_3_4_2,4,0,3646.379197,-1
iff_2_3_4_2,5,0,3620.532959,-1
iff_2_3_4_2,6,0,3632.815072,-1
