benchmark,horizon,epsilon,time,val
iff_1_2_4_2,1,0,3628.308912,0.0
iff_1_2_4_2,2,0,142.912673,-1
iff_1_2_4_2,3,0,3642.841954,-1
iff_1_2_4_2,4,0,3600.257293,-1
iff_1_2_4_2,5,0,3663.047478,-1
iff_1_2_4_2,6,0,3627.411405,-1
