benchmark,horizon,epsilon,time,val
iff_2_3_0_4,1,0,3609.775349,0.0
iff_2_3_0_4,2,0,136.696771,0.0
iff_2_3_0_4,3,0,3672.494225,-1
iff_2_3_0_4,4,0,3619.138334,-1
iff_2_3_0_4,5,0,3632.955343,-1
iff_2_3_0_4,6,0,3645.101072,-1
