benchmark,horizon,epsilon,time,val
cit.POMDP_3,1,0,150.277586,0.0
cit.POMDP_3,2,0,304.173886,0.0
cit.POMDP_3,3,0,457.268087,0.0
cit.POMDP_3,4,0,4285.513063,0.0
cit.POMDP_3,5,0,4497.905842,0.0
cit.POMDP_3,6,0,5439.876650,0.0
