benchmark,horizon,epsilon,time,val
iff_1_3_4_0,1,0,7.665859,0.0
iff_1_3_4_0,2,0,15.533474,-1
iff_1_3_4_0,3,0,22.847668,-1
iff_1_3_4_0,4,0,31.509852,-1
iff_1_3_4_0,5,0,39.591934,-1
iff_1_3_4_0,6,0,48.297131,-1
