benchmark,horizon,epsilon,time,val
cit.POMDP_1,1,0,151.818260,0.0
cit.POMDP_1,2,0,3951.261444,0.00729
cit.POMDP_1,3,0,4884.829500,0.739921
cit.POMDP_1,4,0,4285.248061,0.956068
cit.POMDP_1,5,0,4499.858623,0.986967
cit.POMDP_1,6,0,5419.516942,0.990471
