benchmark,horizon,epsilon,time,val
iff_2_3_2_0,1,0,3630.344557,0.0
iff_2_3_2_0,2,0,138.915399,0.0
iff_2_3_2_0,3,0,3654.245845,-1
iff_2_3_2_0,4,0,3648.097399,-1
iff_2_3_2_0,5,0,3642.966215,-1
iff_2_3_2_0,6,0,3623.653791,-1
