benchmark,horizon,epsilon,time,val
iff_2_3_2_4,1,0,3632.602598,0.0
iff_2_3_2_4,2,0,142.687529,0.0
iff_2_3_2_4,3,0,601.322011,-1
iff_2_3_2_4,4,0,3671.488099,-1
iff_2_3_2_4,5,0,3622.922160,-1
iff_2_3_2_4,6,0,3607.947298,-1
