benchmark,horizon,epsilon,time,val
sunysb.POMDP_1,1,0,169.981711,0.0
sunysb.POMDP_1,2,0,3600.140517,0.00729
sunysb.POMDP_1,3,0,5529.205934,0.739921
sunysb.POMDP_1,4,0,4018.634132,0.956068
sunysb.POMDP_1,5,0,5052.948926,0.986967
sunysb.POMDP_1,6,0,6104.839397,0.990471
