benchmark,horizon,epsilon,time,val
iff_1_3_2_0,1,0,3629.365826,0.0
iff_1_3_2_0,2,0,141.916810,0.0
iff_1_3_2_0,3,0,514.208244,0.0
iff_1_3_2_0,4,0,670.814529,-1
iff_1_3_2_0,5,0,3639.994211,-1
iff_1_3_2_0,6,0,3622.059599,-1
