hardware,embedding_index,horizon,is_prob,prob_branch,algorithm_index,baseline_index,algorithm_prob,baseline_prob,diff
bogota,0,6,1,0.5011453267799477,59,487,0.74936,0.73541,0.01395
bogota,1,1,1,0.3071913537480949,299,483,0.6536,0.62893,0.02467
bogota,1,2,1,0.7481630054462077,300,483,0.66587,0.62893,0.03694
bogota,1,3,1,0.525855074929414,301,484,0.73269,0.72125,0.01144
bogota,1,4,1,0.46302700151679016,302,485,0.7342,0.695,0.0392
bogota,1,5,1,0.5043459652441081,303,486,0.747,0.7217,0.0253
bogota,1,6,1,0.5058677898789018,34,487,0.74705,0.71742,0.02963
cusco,0,1,1,0.6699269779594026,109,483,0.66503,0.66178,0.00325
cusco,0,2,1,0.32350456727096966,110,483,0.66665,0.66178,0.00487
cusco,0,3,1,0.49636571268893886,111,484,0.74807,0.74624,0.00183
cusco,0,4,1,0.5037722688957775,112,485,0.74809,0.7427,0.00539
cusco,0,5,1,0.4998630952020578,16,486,0.74991,0.74634,0.00357
cusco,0,6,1,0.4999740744530913,71,487,0.74991,0.74626,0.00365
cusco,1,1,1,0.5000000000000001,161,483,0.5,0.33203,0.16797
cusco,1,2,1,0.5001180278545798,304,483,0.50098,0.33203,0.16895
cusco,1,3,1,0.9960939403906321,305,484,0.50098,0.49902,0.00196
cusco,1,4,1,0.49988197214540775,306,485,0.50146,0.37403,0.12743
cusco,1,5,1,0.9921878013212372,307,486,0.50146,0.49854,0.00292
cusco,1,6,1,0.4998819721454077,308,487,0.50183,0.40528,0.09655
lagos,0,1,1,0.9650646593321751,309,483,0.51747,0.35747,0.16
lagos,0,2,1,0.07278150317206726,310,483,0.5181,0.35747,0.16063
lagos,0,3,1,0.9298838685118271,311,484,0.52616,0.51809,0.00807
lagos,0,4,1,0.859555768215669,312,485,0.5271,0.39376,0.13334
lagos,0,5,1,0.1055439245054388,313,486,0.53264,0.5181,0.01454
lagos,0,6,1,0.8713441405371527,314,487,0.53382,0.42533,0.10849
lagos,1,1,1,0.3258425451331563,223,483,0.66291,0.65553,0.00738
lagos,1,2,1,0.3106087270936918,224,483,0.6666,0.65553,0.01107
lagos,1,3,1,0.5082750016817095,225,484,0.74548,0.74151,0.00397
lagos,1,4,1,0.5089492074501372,226,485,0.74562,0.73344,0.01218
lagos,1,5,1,0.5006311126738192,4,486,0.74971,0.74165,0.00806
lagos,1,6,1,0.5002541251683524,5,487,0.74971,0.74125,0.00846
toronto,0,1,1,0.8159934720522236,315,483,0.592,0.48367,0.10833
toronto,0,2,1,0.7830784372061727,316,483,0.61275,0.48367,0.12908
toronto,0,3,1,0.4164165509383644,317,484,0.6313,0.6125,0.0188
toronto,0,4,1,0.11040199936876774,318,485,0.65267,0.51318,0.13949
toronto,0,5,1,0.4602334700169418,319,486,0.66982,0.61275,0.05707
toronto,0,6,1,0.7236588571935086,320,487,0.67698,0.55326,0.12372
toronto,1,1,1,0.3298485457713443,321,483,0.66492,0.66147,0.00345
toronto,1,2,1,0.3228243252987252,322,483,0.66665,0.66147,0.00518
toronto,1,3,1,0.496028110509444,323,484,0.74792,0.74597,0.00195
toronto,1,4,1,0.5039525050871005,324,485,0.74796,0.74223,0.00573
toronto,1,5,1,0.4998630952020578,16,486,0.74989,0.7461,0.00379
toronto,1,6,1,0.4999740744530913,71,487,0.74989,0.74601,0.00388
brisbane,0,1,1,0.7933372365525372,325,483,0.60333,0.507,0.09633
brisbane,0,2,1,0.8575503284373013,326,483,0.63025,0.507,0.12325
brisbane,0,3,1,0.5159858282861761,327,484,0.64097,0.59354,0.04743
brisbane,0,4,1,0.22091351300790085,328,485,0.65911,0.53918,0.11993
brisbane,0,5,1,0.026133694773930464,329,486,0.66154,0.62761,0.03393
brisbane,0,6,1,0.6133340123968927,330,487,0.67423,0.58049,0.09374
brisbane,1,1,1,0.330879892940783,12,483,0.66541,0.66292,0.00249
brisbane,1,2,1,0.3257900758619954,331,483,0.66666,0.66292,0.00374
brisbane,1,3,1,0.5028125115794304,14,484,0.74851,0.74708,0.00143
brisbane,1,4,1,0.5027495198404662,15,485,0.74852,0.7444,0.00412
brisbane,1,5,1,0.4998630952020578,16,486,0.74992,0.74719,0.00273
brisbane,1,6,1,0.4999740744530913,71,487,0.74992,0.74715,0.00277
perth,0,1,1,0.6863889079552473,332,483,0.65681,0.63793,0.01888
perth,0,2,1,0.7275821639984457,333,483,0.66622,0.63793,0.02829
perth,0,3,1,0.47993036763054914,334,484,0.73737,0.72821,0.00916
perth,0,4,1,0.5266387492000502,335,485,0.73826,0.70783,0.03043
perth,0,5,1,0.49738843751591083,336,486,0.74832,0.72845,0.01987
perth,0,6,1,0.5032034383583047,337,487,0.74834,0.7259,0.02244
perth,1,1,1,0.3245525160418777,338,483,0.66228,0.65367,0.00861
perth,1,2,1,0.3066439800576942,339,483,0.66658,0.65367,0.01291
perth,1,3,1,0.5095790292304753,340,484,0.74466,0.74006,0.0046
perth,1,4,1,0.4893219377488583,341,485,0.74485,0.73069,0.01416
perth,1,5,1,0.5006311126738192,4,486,0.7496,0.74025,0.00935
perth,1,6,1,0.4995945614768435,82,487,0.7496,0.7397,0.0099
santiago,0,1,1,0.6747638326585694,342,483,0.66262,0.65467,0.00795
santiago,0,2,1,0.30874684097306326,343,483,0.66659,0.65467,0.01192
santiago,0,3,1,0.49118651331114627,344,484,0.74512,0.74088,0.00424
santiago,0,4,1,0.5098288932697704,345,485,0.74528,0.73216,0.01312
santiago,0,5,1,0.5006311126738192,4,486,0.74968,0.741,0.00868
santiago,0,6,1,0.4995945614768435,82,487,0.74968,0.74053,0.00915
santiago,1,1,1,0.6709608158883521,346,483,0.66452,0.66027,0.00425
santiago,1,2,1,0.3203679104042649,347,483,0.66665,0.66027,0.00638
santiago,1,3,1,0.4952018460090312,348,484,0.74746,0.74511,0.00235
santiago,1,4,1,0.5049058089521876,150,485,0.74751,0.74045,0.00706
santiago,1,5,1,0.4998630952020578,16,486,0.74988,0.7452,0.00468
santiago,1,6,1,0.4999740744530913,71,487,0.74988,0.74506,0.00482
singapore,0,1,1,0.7082152974504249,349,483,0.64589,0.608,0.03789
singapore,0,2,1,0.20095118770615472,350,483,0.6646,0.608,0.0566
singapore,0,3,1,0.5373661229006819,351,484,0.7212,0.70582,0.01538
singapore,0,4,1,0.565569120358402,352,485,0.72462,0.66587,0.05875
singapore,0,5,1,0.4915905746310345,353,486,0.74287,0.706,0.03687
singapore,0,6,1,0.5163192816122647,354,487,0.74307,0.69634,0.04673
singapore,1,1,1,0.6743088334457181,0,483,0.66285,0.65533,0.00752
singapore,1,2,1,0.6898559442817153,1,483,0.6666,0.65533,0.01127
singapore,1,3,1,0.5084442056601712,2,484,0.74539,0.74134,0.00405
singapore,1,4,1,0.5091361383023542,3,485,0.74553,0.73314,0.01239
singapore,1,5,1,0.5006311126738192,4,486,0.74969,0.7415,0.00819
singapore,1,6,1,0.5002541251683524,5,487,0.74969,0.74108,0.00861
sydney,0,1,1,0.32917421345676534,355,483,0.66459,0.66047,0.00412
sydney,0,2,1,0.32077813450057346,356,483,0.66665,0.66047,0.00618
sydney,0,3,1,0.5046617086720159,357,484,0.74754,0.74525,0.00229
sydney,0,4,1,0.5049058089521876,150,485,0.74759,0.74074,0.00685
sydney,0,5,1,0.4998630952020578,16,486,0.74989,0.74535,0.00454
sydney,0,6,1,0.4999740744530913,71,487,0.74989,0.74522,0.00467
sydney,1,1,1,0.7237984944991314,358,483,0.6381,0.58773,0.05037
sydney,1,2,1,0.14736668634771713,359,483,0.66268,0.58773,0.07495
sydney,1,3,1,0.5474417796266492,360,484,0.70875,0.69066,0.01809
sydney,1,4,1,0.40152409170781955,361,485,0.71458,0.63861,0.07597
sydney,1,5,1,0.48664992648089755,362,486,0.73661,0.6908,0.04581
sydney,1,6,1,0.5317400874887794,363,487,0.73718,0.67446,0.06272
cairo,0,1,1,0.33104685147166346,158,483,0.66553,0.66327,0.00226
cairo,0,2,1,0.3264505865376633,159,483,0.66666,0.66327,0.00339
cairo,0,3,1,0.49734228063043223,364,484,0.74863,0.74732,0.00131
cairo,0,4,1,0.4975844149830371,160,485,0.74865,0.74491,0.00374
cairo,0,5,1,0.4998630952020578,16,486,0.74991,0.74745,0.00246
cairo,0,6,1,0.4999512465805695,17,487,0.74991,0.74741,0.0025
cairo,1,1,1,0.7403020432336391,365,483,0.62985,0.5672,0.06265
cairo,1,2,1,0.08835755287745002,366,483,0.6599,0.5672,0.0927
cairo,1,3,1,0.5598320862782725,367,484,0.69361,0.67292,0.02069
cairo,1,4,1,0.6360380541553047,368,485,0.70282,0.61193,0.09089
cairo,1,5,1,0.5221147458436585,369,486,0.72641,0.6754,0.05101
cairo,1,6,1,0.5505901458292374,370,487,0.72787,0.65123,0.07664
casablanca,0,1,1,0.6731287022078623,136,483,0.66344,0.65707,0.00637
casablanca,0,2,1,0.31375933397104305,137,483,0.66662,0.65707,0.00955
casablanca,0,3,1,0.4924748904803208,37,484,0.74597,0.74236,0.00361
casablanca,0,4,1,0.5073855469425156,371,485,0.74608,0.7357,0.01038
casablanca,0,5,1,0.4992482311837716,185,486,0.74961,0.7428,0.00681
casablanca,0,6,1,0.4999740744530913,71,487,0.74961,0.7425,0.00711
casablanca,1,1,1,0.3185225569033666,372,483,0.65926,0.64493,0.01433
casablanca,1,2,1,0.7120856138824566,373,483,0.66641,0.64493,0.02148
casablanca,1,3,1,0.4844820873422265,374,484,0.74073,0.73348,0.00725
casablanca,1,4,1,0.519162566943085,375,485,0.74125,0.71793,0.02332
casablanca,1,5,1,0.5016453257504405,87,486,0.74902,0.7337,0.01532
casablanca,1,6,1,0.5016703895796558,376,487,0.74903,0.73221,0.01682
johannesburg,0,1,1,0.6745362563237773,377,483,0.66273,0.655,0.00773
johannesburg,0,2,1,0.6905540833326139,378,483,0.6666,0.655,0.0116
johannesburg,0,3,1,0.4910641164131098,379,484,0.74509,0.74078,0.00431
johannesburg,0,4,1,0.5091361383023542,3,485,0.74525,0.73265,0.0126
johannesburg,0,5,1,0.4990417095865681,76,486,0.74952,0.74125,0.00827
johannesburg,0,6,1,0.4999740744530913,71,487,0.74952,0.74081,0.00871
johannesburg,1,1,1,0.7534091765237698,380,483,0.6233,0.55153,0.07177
johannesburg,1,2,1,0.9601069973961324,381,483,0.65712,0.55153,0.10559
johannesburg,1,3,1,0.4370746058550694,382,484,0.68393,0.66337,0.02056
johannesburg,1,4,1,0.3275512574521662,383,485,0.695,0.59221,0.10279
johannesburg,1,5,1,0.47684351854968937,384,486,0.71978,0.66365,0.05613
johannesburg,1,6,1,0.5740642009962282,385,487,0.72177,0.63303,0.08874
kawasaki,0,1,1,0.668189247231358,386,483,0.66591,0.66439,0.00152
kawasaki,0,2,1,0.32875515956170687,387,483,0.66666,0.66439,0.00227
kawasaki,0,3,1,0.501856425407343,388,484,0.74905,0.74813,0.00092
kawasaki,0,4,1,0.49841302267643517,389,485,0.74906,0.74659,0.00247
kawasaki,0,5,1,0.4998630952020578,16,486,0.74991,0.74829,0.00162
kawasaki,0,6,1,0.4999512465805695,17,487,0.74991,0.74827,0.00164
kawasaki,1,1,1,0.8528006399416004,390,483,0.5736,0.4484,0.1252
kawasaki,1,2,1,0.6959601715160054,391,483,0.5863,0.4484,0.1379
kawasaki,1,3,1,0.4814291484107763,392,484,0.60601,0.58626,0.01975
kawasaki,1,4,1,0.14545879857130373,393,485,0.62431,0.4762,0.14811
kawasaki,1,5,1,0.45401606548333245,394,486,0.63568,0.5863,0.04938
kawasaki,1,6,1,0.8634883547039816,395,487,0.64599,0.51357,0.13242
rome,0,1,1,0.31963532453395016,396,483,0.65982,0.64653,0.01329
rome,0,2,1,0.7086046887748684,397,483,0.66645,0.64653,0.01992
rome,0,3,1,0.5143422242222393,398,484,0.74153,0.73479,0.00674
rome,0,4,1,0.517724221837622,86,485,0.74197,0.72026,0.02171
rome,0,5,1,0.498771606739647,58,486,0.74921,0.7349,0.01431
rome,0,6,1,0.5014990308456181,399,487,0.74921,0.73361,0.0156
rome,1,1,1,0.32368456648180716,400,483,0.66184,0.6524,0.00944
rome,1,2,1,0.30396817764781237,401,483,0.66656,0.6524,0.01416
rome,1,3,1,0.5104122155761748,402,484,0.74413,0.73915,0.00498
rome,1,4,1,0.5118929016587509,403,485,0.74436,0.72883,0.01553
rome,1,5,1,0.4992482311837716,185,486,0.74956,0.7393,0.01026
rome,1,6,1,0.5005524469521746,186,487,0.74956,0.73864,0.01092
burlington,0,1,1,0.32235549230873484,72,483,0.66113,0.65033,0.0108
burlington,0,2,1,0.7004270153298958,404,483,0.66653,0.65033,0.0162
burlington,0,3,1,0.48826534198228994,74,484,0.74322,0.7376,0.00562
burlington,0,4,1,0.4861464574014482,405,485,0.74352,0.7258,0.01772
burlington,0,5,1,0.4990417095865681,76,486,0.74944,0.73775,0.01169
burlington,0,6,1,0.500862719372721,77,487,0.74944,0.73689,0.01255
burlington,1,1,1,0.6889424733034794,406,483,0.65553,0.63433,0.0212
burlington,1,2,1,0.7357244623601525,407,483,0.66609,0.63433,0.03176
burlington,1,3,1,0.47764837025667944,408,484,0.73556,0.72548,0.01008
burlington,1,4,1,0.530707228521637,409,485,0.73668,0.70268,0.034
burlington,1,5,1,0.49679633796243955,410,486,0.74787,0.72575,0.02212
burlington,1,6,1,0.5041852986216974,411,487,0.7479,0.72256,0.02534
osaka,0,1,1,0.9422406482615658,412,483,0.52888,0.3742,0.15468
osaka,0,2,1,0.8755291078937653,413,483,0.53065,0.3742,0.15645
osaka,0,3,1,0.11669392387087218,414,484,0.5431,0.52782,0.01528
osaka,0,4,1,0.938605780324911,415,485,0.54574,0.40753,0.13821
osaka,0,5,1,0.17682523721843876,416,486,0.55361,0.53065,0.02296
osaka,0,6,1,0.22632102770013632,417,487,0.5569,0.4397,0.1172
osaka,1,1,1,0.668189247231358,386,483,0.66586,0.66427,0.00159
osaka,1,2,1,0.3285102101902711,418,483,0.66666,0.66427,0.00239
osaka,1,3,1,0.501856425407343,388,484,0.74905,0.74813,0.00092
osaka,1,4,1,0.49822885676511125,419,485,0.74906,0.74641,0.00265
osaka,1,5,1,0.4998630952020578,16,486,0.74996,0.7482,0.00176
osaka,1,6,1,0.4999512465805695,17,487,0.74996,0.74818,0.00178
oslo,0,1,1,0.3298485457713443,321,483,0.66495,0.66153,0.00342
oslo,0,2,1,0.32296044644204824,420,483,0.66665,0.66153,0.00512
oslo,0,3,1,0.496028110509444,323,484,0.74795,0.74602,0.00193
oslo,0,4,1,0.5039525050871005,324,485,0.74798,0.74233,0.00565
oslo,0,5,1,0.4998630952020578,16,486,0.74989,0.74615,0.00374
oslo,0,6,1,0.4999740744530913,71,487,0.74989,0.74606,0.00383
oslo,1,1,1,0.6799945600435195,421,483,0.66,0.64707,0.01293
oslo,1,2,1,0.2925506317268177,422,483,0.66646,0.64707,0.01939
oslo,1,3,1,0.48600209179638404,423,484,0.74177,0.73518,0.00659
oslo,1,4,1,0.48291086289617124,424,485,0.74219,0.72103,0.02116
oslo,1,5,1,0.498771606739647,58,486,0.74924,0.7353,0.01394
oslo,1,6,1,0.5013983087136307,425,487,0.74924,0.73408,0.01516
paris,0,1,1,0.7758553805570639,426,483,0.61207,0.52593,0.08614
paris,0,2,1,0.06631204432365981,427,483,0.64445,0.52593,0.11852
paris,0,3,1,0.5715807685358665,428,484,0.66499,0.64433,0.02066
paris,0,4,1,0.2602372996202676,429,485,0.68001,0.56118,0.11883
paris,0,5,1,0.47042260445313605,430,486,0.70379,0.64445,0.05934
paris,0,6,1,0.6179284263955401,431,487,0.70736,0.60285,0.10451
paris,1,1,1,0.3302524948094569,432,483,0.66513,0.66207,0.00306
paris,1,2,1,0.6759518933689674,433,483,0.66666,0.66207,0.00459
paris,1,3,1,0.49636571268893886,111,484,0.74815,0.74639,0.00176
paris,1,4,1,0.503433277835667,434,485,0.74817,0.74312,0.00505
paris,1,5,1,0.4998630952020578,16,486,0.74988,0.74655,0.00333
paris,1,6,1,0.4999740744530913,71,487,0.74988,0.74648,0.0034
poughkeepsie,0,1,1,0.7535795026375284,435,483,0.62321,0.55133,0.07188
poughkeepsie,0,2,1,0.9607458462153339,436,483,0.65708,0.55133,0.10575
poughkeepsie,0,3,1,0.5662087309784117,437,484,0.68244,0.66111,0.02133
poughkeepsie,0,4,1,0.671393220653022,438,485,0.69412,0.59196,0.10216
poughkeepsie,0,5,1,0.4735358610247976,439,486,0.71817,0.6635,0.05467
poughkeepsie,0,6,1,0.5718916081653769,440,487,0.72045,0.6328,0.08765
poughkeepsie,1,1,1,0.676132521974307,441,483,0.66193,0.65267,0.00926
poughkeepsie,1,2,1,0.6954673610212799,442,483,0.66656,0.65267,0.01389
poughkeepsie,1,3,1,0.5104122155761748,402,484,0.74415,0.73916,0.00499
poughkeepsie,1,4,1,0.51138674452382,184,485,0.74437,0.72922,0.01515
poughkeepsie,1,5,1,0.4990417095865681,76,486,0.74947,0.7395,0.00997
poughkeepsie,1,6,1,0.4995945614768435,82,487,0.74947,0.73887,0.0106
algiers,0,1,1,0.6688068485821296,443,483,0.6656,0.66347,0.00213
algiers,0,2,1,0.32689217609620735,444,483,0.66666,0.66347,0.00319
algiers,0,3,1,0.49751135319799034,445,484,0.74872,0.74749,0.00123
algiers,0,4,1,0.4975844149830371,160,485,0.74873,0.74521,0.00352
algiers,0,5,1,0.4998630952020578,16,486,0.74993,0.7476,0.00233
algiers,0,6,1,0.4999512465805695,17,487,0.74993,0.74757,0.00236
algiers,1,1,1,0.6922810661128419,29,483,0.65388,0.62973,0.02415
algiers,1,2,1,0.7463030089325307,446,483,0.6659,0.62973,0.03617
algiers,1,3,1,0.5253315110429874,447,484,0.73313,0.72188,0.01125
algiers,1,4,1,0.5360305357135262,448,485,0.73458,0.69613,0.03845
algiers,1,5,1,0.4957974102576965,92,486,0.74715,0.7223,0.02485
algiers,1,6,1,0.5056001608753238,43,487,0.74719,0.71819,0.029
kolkata,0,1,1,0.6878998417830361,449,483,0.65605,0.6358,0.02025
kolkata,0,2,1,0.7323928832563252,450,483,0.66614,0.6358,0.03034
kolkata,0,3,1,0.47790572843558593,451,484,0.73597,0.72599,0.00998
kolkata,0,4,1,0.5284734828864246,452,485,0.73703,0.70477,0.03226
kolkata,0,5,1,0.5036244974417518,453,486,0.74773,0.72685,0.02088
kolkata,0,6,1,0.5031155880815639,454,487,0.74775,0.72393,0.02382
kolkata,1,1,1,0.6688068485821296,443,483,0.66557,0.6634,0.00217
kolkata,1,2,1,0.3267571057185642,455,483,0.66666,0.6634,0.00326
kolkata,1,3,1,0.49751135319799034,445,484,0.74872,0.74748,0.00124
kolkata,1,4,1,0.4975844149830371,160,485,0.74873,0.74511,0.00362
kolkata,1,5,1,0.4998630952020578,16,486,0.74995,0.74755,0.0024
kolkata,1,6,1,0.4999512465805695,17,487,0.74995,0.74751,0.00244
kyoto,0,1,1,0.6685832720465334,456,483,0.66571,0.6638,0.00191
kyoto,0,2,1,0.3275669871379299,457,483,0.66666,0.6638,0.00286
kyoto,0,3,1,0.49780236411209333,458,484,0.74887,0.74778,0.00109
kyoto,0,4,1,0.4978597629361258,459,485,0.74888,0.74571,0.00317
kyoto,0,5,1,0.4998630952020578,16,486,0.74995,0.74785,0.0021
kyoto,0,6,1,0.4999512465805695,17,487,0.74995,0.74782,0.00213
kyoto,1,1,1,0.07364520611394179,460,483,0.53682,0.38633,0.15049
kyoto,1,2,1,0.836876063768122,461,483,0.53975,0.38633,0.15342
kyoto,1,3,1,0.14983723095993706,462,484,0.55477,0.5397,0.01507
kyoto,1,4,1,0.7991334415205841,463,485,0.55912,0.41791,0.14121
kyoto,1,5,1,0.7713446581560126,464,486,0.56789,0.53975,0.02814
kyoto,1,6,1,0.6474792684141855,465,487,0.57328,0.45068,0.1226
nairobi,0,1,1,0.693481276005548,466,483,0.65326,0.628,0.02526
nairobi,0,2,1,0.7503406546572144,467,483,0.66583,0.628,0.03783
nairobi,0,3,1,0.5260427060940531,257,484,0.73235,0.72082,0.01153
nairobi,0,4,1,0.46162756724566595,468,485,0.73392,0.69368,0.04024
nairobi,0,5,1,0.4957974551304818,469,486,0.74701,0.721,0.02601
nairobi,0,6,1,0.5064157782727008,470,487,0.74706,0.71652,0.03054
nairobi,1,1,1,0.6749004521833031,471,483,0.66255,0.65447,0.00808
nairobi,1,2,1,0.3083269453868374,472,483,0.66659,0.65447,0.01212
nairobi,1,3,1,0.49090991347824336,473,484,0.74497,0.74059,0.00438
nairobi,1,4,1,0.5098288932697704,345,485,0.74514,0.73187,0.01327
nairobi,1,5,1,0.4992482311837716,185,486,0.7496,0.74085,0.00875
nairobi,1,6,1,0.5002541251683524,5,487,0.7496,0.74037,0.00923
quito,0,1,1,0.3234100135317997,474,483,0.66171,0.652,0.00971
quito,0,2,1,0.6968796516716749,475,483,0.66655,0.652,0.01455
quito,0,3,1,0.48826534198228994,74,484,0.74346,0.73789,0.00557
quito,0,4,1,0.51138674452382,184,485,0.74372,0.72824,0.01548
quito,0,5,1,0.49817394198504006,476,486,0.74904,0.739,0.01004
quito,0,6,1,0.49975426488415714,151,487,0.74904,0.73831,0.01073
quito,1,1,1,0.2800057599539204,477,483,0.64,0.5926,0.0474
quito,1,2,1,0.8393582327386275,478,483,0.66321,0.5926,0.07061
quito,1,3,1,0.4542655619297931,479,484,0.71156,0.69383,0.01773
quito,1,4,1,0.5896717339438642,480,485,0.71684,0.64507,0.07177
quito,1,5,1,0.5127253724536774,481,486,0.73802,0.69445,0.04357
quito,1,6,1,0.5269842479000119,482,487,0.7385,0.67982,0.05868
