hardware,embedding_index,method,horizon,algorithm_index,baseline_index,algorithm_prob,baseline_prob,diff
montreal,0,convex,2,140,483,0.666660,0.661930,0.004730
montreal,0,convex,3,111,484,0.748130,0.746370,0.001760
montreal,0,convex,4,141,485,0.748160,0.742930,0.005230
montreal,0,convex,5,16,486,0.749920,0.746450,0.003470
montreal,0,convex,6,71,487,0.749920,0.746380,0.003540
montreal,1,convex,1,142,483,0.643700,0.602200,0.041500
montreal,1,convex,2,143,483,0.664130,0.602200,0.061930
montreal,1,convex,3,144,484,0.717800,0.701560,0.016240
montreal,1,convex,4,145,485,0.721850,0.657980,0.063870
montreal,1,convex,5,146,486,0.741350,0.701650,0.039700
montreal,1,convex,6,147,487,0.741630,0.690210,0.051420
rochester,0,convex,1,66,483,0.664430,0.660000,0.004430
rochester,0,convex,2,148,483,0.666640,0.660000,0.006640
rochester,0,convex,3,149,484,0.747200,0.744600,0.002600
rochester,0,convex,4,150,485,0.747250,0.740050,0.007200
rochester,0,convex,5,4,486,0.749720,0.745000,0.004720
rochester,0,convex,6,151,487,0.749720,0.744850,0.004870
rochester,1,convex,1,152,483,0.544420,0.398330,0.146090
rochester,1,convex,2,153,483,0.548750,0.398330,0.150420
rochester,1,convex,3,154,484,0.565780,0.548440,0.017340
rochester,1,convex,4,155,485,0.572200,0.428500,0.143700
rochester,1,convex,5,156,486,0.581200,0.548750,0.032450
rochester,1,convex,6,157,487,0.589120,0.461990,0.127130
torino,0,convex,1,158,483,0.665520,0.663250,0.002270
torino,0,convex,2,159,483,0.666660,0.663250,0.003410
torino,0,convex,3,14,484,0.748580,0.747210,0.001370
torino,0,convex,4,160,485,0.748590,0.744890,0.003700
torino,0,convex,5,70,486,0.749860,0.747440,0.002420
torino,0,convex,6,151,487,0.749860,0.747400,0.002460
torino,1,convex,1,161,483,0.500000,0.289880,0.210120
torino,1,convex,2,162,483,0.532020,0.289880,0.242140
torino,1,convex,3,163,484,0.532590,0.467410,0.065180
torino,1,convex,4,164,485,0.547750,0.344530,0.203220
torino,1,convex,5,165,486,0.548610,0.453080,0.095530
torino,1,convex,6,166,487,0.559350,0.376820,0.182530
vigo,0,convex,1,167,483,0.649100,0.616600,0.032500
vigo,0,convex,2,168,483,0.665200,0.616600,0.048600
vigo,0,convex,3,169,484,0.726150,0.712270,0.013880
vigo,0,convex,4,170,485,0.728700,0.677720,0.050980
vigo,0,convex,5,171,486,0.744900,0.712450,0.032450
vigo,0,convex,6,172,487,0.745010,0.705210,0.039800
vigo,1,convex,1,136,483,0.663390,0.656930,0.006460
vigo,1,convex,2,173,483,0.666620,0.656930,0.009690
vigo,1,convex,3,174,484,0.746040,0.742510,0.003530
vigo,1,convex,4,139,485,0.746150,0.735510,0.010640
vigo,1,convex,5,4,486,0.749730,0.742700,0.007030
vigo,1,convex,6,5,487,0.749730,0.742390,0.007340
belem,0,convex,1,175,483,0.657210,0.639070,0.018140
belem,0,convex,2,176,483,0.666250,0.639070,0.027180
belem,0,convex,3,177,484,0.738000,0.729190,0.008810
belem,0,convex,4,178,485,0.738810,0.709460,0.029350
belem,0,convex,5,179,486,0.748520,0.729300,0.019220
belem,0,convex,6,180,487,0.748530,0.726940,0.021590
belem,1,convex,1,181,483,0.662030,0.652930,0.009100
belem,1,convex,2,182,483,0.666570,0.652930,0.013640
belem,1,convex,3,183,484,0.744360,0.739540,0.004820
belem,1,convex,4,184,485,0.744570,0.729610,0.014960
belem,1,convex,5,185,486,0.749580,0.739700,0.009880
belem,1,convex,6,186,487,0.749580,0.739090,0.010490
brooklyn,0,convex,1,187,483,0.663870,0.658330,0.005540
brooklyn,0,convex,2,188,483,0.666630,0.658330,0.008300
brooklyn,0,convex,3,189,484,0.746650,0.743610,0.003040
brooklyn,0,convex,4,190,485,0.746730,0.737580,0.009150
brooklyn,0,convex,5,70,486,0.749810,0.743750,0.006060
brooklyn,0,convex,6,191,487,0.749810,0.743520,0.006290
brooklyn,1,convex,1,192,483,0.646190,0.608800,0.037390
brooklyn,1,convex,2,193,483,0.664670,0.608800,0.055870
brooklyn,1,convex,3,194,484,0.720560,0.704500,0.016060
brooklyn,1,convex,4,195,485,0.724110,0.666970,0.057140
brooklyn,1,convex,5,196,486,0.741920,0.706600,0.035320
brooklyn,1,convex,6,197,487,0.742170,0.697180,0.044990
fez,0,convex,1,198,483,0.666340,0.665690,0.000650
fez,0,convex,2,199,483,0.666670,0.665690,0.000980
fez,0,convex,3,200,484,0.749580,0.749160,0.000420
fez,0,convex,4,201,485,0.749580,0.748540,0.001040
fez,0,convex,5,16,486,0.749950,0.749270,0.000680
fez,0,convex,6,17,487,0.749950,0.749260,0.000690
fez,1,convex,1,202,483,0.641330,0.596030,0.045300
fez,1,convex,2,203,483,0.663560,0.596030,0.067530
fez,1,convex,3,204,484,0.714000,0.696900,0.017100
fez,1,convex,4,205,485,0.718790,0.649660,0.069130
fez,1,convex,5,206,486,0.739460,0.697020,0.042440
fez,1,convex,6,207,487,0.739850,0.683560,0.056290
guadalupe,0,convex,1,208,483,0.652660,0.626330,0.026330
guadalupe,0,convex,2,209,483,0.665750,0.626330,0.039420
guadalupe,0,convex,3,210,484,0.731470,0.719570,0.011900
guadalupe,0,convex,4,211,485,0.733170,0.691330,0.041840
guadalupe,0,convex,5,212,486,0.746740,0.719750,0.026990
guadalupe,0,convex,6,213,487,0.746790,0.714900,0.031890
guadalupe,1,convex,1,214,483,0.664290,0.659600,0.004690
guadalupe,1,convex,2,215,483,0.666640,0.659600,0.007040
guadalupe,1,convex,3,149,484,0.747180,0.744580,0.002600
guadalupe,1,convex,4,216,485,0.747230,0.739460,0.007770
guadalupe,1,convex,5,70,486,0.749850,0.744700,0.005150
guadalupe,1,convex,6,191,487,0.749850,0.744540,0.005310
london,0,convex,1,217,483,0.625470,0.556670,0.068800
london,0,convex,2,218,483,0.658100,0.556670,0.101430
london,0,convex,3,219,484,0.687700,0.667370,0.020330
london,0,convex,4,220,485,0.697950,0.598610,0.099340
london,0,convex,5,221,486,0.722700,0.667500,0.055200
london,0,convex,6,222,487,0.724400,0.639030,0.085370
london,1,convex,1,223,483,0.662920,0.655560,0.007360
london,1,convex,2,224,483,0.666600,0.655560,0.011040
london,1,convex,3,225,484,0.745460,0.741460,0.004000
london,1,convex,4,226,485,0.745600,0.733470,0.012130
london,1,convex,5,4,486,0.749680,0.741670,0.008010
london,1,convex,6,5,487,0.749680,0.741260,0.008420
mumbai,0,convex,1,227,483,0.663750,0.658000,0.005750
mumbai,0,convex,2,228,483,0.666630,0.658000,0.008630
mumbai,0,convex,3,229,484,0.746530,0.743390,0.003140
mumbai,0,convex,4,230,485,0.746610,0.737080,0.009530
mumbai,0,convex,5,70,486,0.749810,0.743500,0.006310
mumbai,0,convex,6,191,487,0.749810,0.743250,0.006560
mumbai,1,convex,1,231,483,0.642550,0.599200,0.043350
mumbai,1,convex,2,232,483,0.663860,0.599200,0.064660
mumbai,1,convex,3,233,484,0.715980,0.699330,0.016650
mumbai,1,convex,4,234,485,0.720380,0.653920,0.066460
mumbai,1,convex,5,235,486,0.740480,0.699400,0.041080
mumbai,1,convex,6,236,487,0.740810,0.686990,0.053820
almaden,0,convex,1,35,483,0.663300,0.656670,0.006630
almaden,0,convex,2,237,483,0.666620,0.656670,0.009950
almaden,0,convex,3,37,484,0.745920,0.742280,0.003640
almaden,0,convex,4,238,485,0.746030,0.735110,0.010920
almaden,0,convex,5,4,486,0.749710,0.742500,0.007210
almaden,0,convex,6,191,487,0.749710,0.742170,0.007540
almaden,1,convex,1,239,483,0.607330,0.515560,0.091770
almaden,1,convex,2,240,483,0.636670,0.515560,0.121110
almaden,1,convex,3,241,484,0.656600,0.635990,0.020610
almaden,1,convex,4,242,485,0.673460,0.549020,0.124440
almaden,1,convex,5,243,486,0.695850,0.636670,0.059180
almaden,1,convex,6,244,487,0.700350,0.590580,0.109770
geneva,0,convex,1,245,483,0.631970,0.572400,0.059570
geneva,0,convex,2,246,483,0.660690,0.572400,0.088290
geneva,0,convex,3,247,484,0.698630,0.679170,0.019460
geneva,0,convex,4,248,485,0.706560,0.618600,0.087960
geneva,0,convex,5,249,486,0.730400,0.679300,0.051100
geneva,0,convex,6,250,487,0.731440,0.657190,0.074250
geneva,1,convex,1,251,483,0.663570,0.657470,0.006100
geneva,1,convex,2,252,483,0.666620,0.657470,0.009150
geneva,1,convex,3,138,484,0.746190,0.742760,0.003430
geneva,1,convex,4,253,485,0.746290,0.736300,0.009990
geneva,1,convex,5,4,486,0.749680,0.743100,0.006580
geneva,1,convex,6,71,487,0.749680,0.742820,0.006860
lima,0,convex,1,223,483,0.662940,0.655600,0.007340
lima,0,convex,2,224,483,0.666600,0.655600,0.011000
lima,0,convex,3,254,484,0.745540,0.741610,0.003930
lima,0,convex,4,226,485,0.745670,0.733540,0.012130
lima,0,convex,5,4,486,0.749740,0.741700,0.008040
lima,0,convex,6,82,487,0.749740,0.741300,0.008440
lima,1,convex,1,255,483,0.653380,0.628330,0.025050
lima,1,convex,2,256,483,0.665840,0.628330,0.037510
lima,1,convex,3,257,484,0.732460,0.720950,0.011510
lima,1,convex,4,258,485,0.734010,0.694150,0.039860
lima,1,convex,5,92,486,0.747000,0.721250,0.025750
lima,1,convex,6,259,487,0.747040,0.716840,0.030200
makarresh,0,convex,1,50,483,0.666070,0.664880,0.001190
makarresh,0,convex,2,260,483,0.666670,0.664880,0.001790
makarresh,0,convex,3,52,484,0.749280,0.748370,0.000910
makarresh,0,convex,4,53,485,0.749280,0.747320,0.001960
makarresh,0,convex,5,16,486,0.749950,0.748660,0.001290
makarresh,0,convex,6,17,487,0.749950,0.748650,0.001300
makarresh,1,convex,1,261,483,0.512730,0.350750,0.161980
makarresh,1,convex,2,262,483,0.513060,0.350750,0.162310
makarresh,1,convex,3,263,484,0.519080,0.512740,0.006340
makarresh,1,convex,4,264,485,0.519570,0.388400,0.131170
makarresh,1,convex,5,265,486,0.523820,0.513060,0.010760
makarresh,1,convex,6,266,487,0.524450,0.419820,0.104630
manhattan,0,convex,1,267,483,0.543920,0.397530,0.146390
manhattan,0,convex,2,268,483,0.548150,0.397530,0.150620
manhattan,0,convex,3,269,484,0.565070,0.548070,0.017000
manhattan,0,convex,4,270,485,0.571330,0.427790,0.143540
manhattan,0,convex,5,271,486,0.580340,0.548150,0.032190
manhattan,0,convex,6,272,487,0.588070,0.461230,0.126840
manhattan,1,convex,1,273,483,0.665260,0.662470,0.002790
manhattan,1,convex,2,274,483,0.666660,0.662470,0.004190
manhattan,1,convex,3,275,484,0.748300,0.746690,0.001610
manhattan,1,convex,4,276,485,0.748320,0.743720,0.004600
manhattan,1,convex,5,16,486,0.749890,0.746850,0.003040
manhattan,1,convex,6,71,487,0.749890,0.746790,0.003100
valencia,0,convex,1,277,483,0.661380,0.651070,0.010310
valencia,0,convex,2,278,483,0.666540,0.651070,0.015470
valencia,0,convex,3,279,484,0.743550,0.738150,0.005400
valencia,0,convex,4,280,485,0.743820,0.726870,0.016950
valencia,0,convex,5,76,486,0.749490,0.738300,0.011190
valencia,0,convex,6,77,487,0.749490,0.737520,0.011970
valencia,1,convex,1,281,483,0.654170,0.630530,0.023640
valencia,1,convex,2,282,483,0.665940,0.630530,0.035410
valencia,1,convex,3,41,484,0.733620,0.722630,0.010990
valencia,1,convex,4,283,485,0.735010,0.697270,0.037740
valencia,1,convex,5,33,486,0.747350,0.722900,0.024450
valencia,1,convex,6,284,487,0.747380,0.718960,0.028420
boeblingen,0,convex,1,227,483,0.663710,0.657870,0.005840
boeblingen,0,convex,2,285,483,0.666630,0.657870,0.008760
boeblingen,0,convex,3,286,484,0.746470,0.743280,0.003190
boeblingen,0,convex,4,287,485,0.746550,0.736890,0.009660
boeblingen,0,convex,5,70,486,0.749800,0.743400,0.006400
boeblingen,0,convex,6,5,487,0.749800,0.743150,0.006650
boeblingen,1,convex,1,288,483,0.617530,0.538200,0.079330
boeblingen,1,convex,2,289,483,0.653650,0.538200,0.115450
boeblingen,1,convex,3,290,484,0.674170,0.653400,0.020770
boeblingen,1,convex,4,291,485,0.687310,0.575870,0.111440
boeblingen,1,convex,5,292,486,0.711840,0.653650,0.058190
boeblingen,1,convex,6,293,487,0.714600,0.617350,0.097250
bogota,0,convex,1,294,483,0.660530,0.648600,0.011930
bogota,0,convex,2,295,483,0.666490,0.648600,0.017890
bogota,0,convex,3,296,484,0.742470,0.736350,0.006120
bogota,0,convex,4,297,485,0.742830,0.723270,0.019560
bogota,0,convex,5,298,486,0.749360,0.736450,0.012910
bogota,0,convex,6,59,487,0.749360,0.735410,0.013950
bogota,1,convex,1,299,483,0.653600,0.628930,0.024670
bogota,1,convex,2,300,483,0.665870,0.628930,0.036940
bogota,1,convex,3,301,484,0.732690,0.721250,0.011440
bogota,1,convex,4,302,485,0.734200,0.695000,0.039200
bogota,1,convex,5,303,486,0.747000,0.721700,0.025300
bogota,1,convex,6,34,487,0.747050,0.717420,0.029630
cusco,0,convex,1,109,483,0.665030,0.661780,0.003250
cusco,0,convex,2,110,483,0.666650,0.661780,0.004870
cusco,0,convex,3,111,484,0.748070,0.746240,0.001830
cusco,0,convex,4,112,485,0.748090,0.742700,0.005390
cusco,0,convex,5,16,486,0.749910,0.746340,0.003570
cusco,0,convex,6,71,487,0.749910,0.746260,0.003650
cusco,1,convex,1,161,483,0.500000,0.332030,0.167970
cusco,1,convex,2,304,483,0.500980,0.332030,0.168950
cusco,1,convex,3,305,484,0.500980,0.499020,0.001960
cusco,1,convex,4,306,485,0.501460,0.374030,0.127430
cusco,1,convex,5,307,486,0.501460,0.498540,0.002920
cusco,1,convex,6,308,487,0.501830,0.405280,0.096550
lagos,0,convex,1,309,483,0.517470,0.357470,0.160000
lagos,0,convex,2,310,483,0.518100,0.357470,0.160630
lagos,0,convex,3,311,484,0.526160,0.518090,0.008070
lagos,0,convex,4,312,485,0.527100,0.393760,0.133340
lagos,0,convex,5,313,486,0.532640,0.518100,0.014540
lagos,0,convex,6,314,487,0.533820,0.425330,0.108490
lagos,1,convex,1,223,483,0.662910,0.655530,0.007380
lagos,1,convex,2,224,483,0.666600,0.655530,0.011070
lagos,1,convex,3,225,484,0.745480,0.741510,0.003970
lagos,1,convex,4,226,485,0.745620,0.733440,0.012180
lagos,1,convex,5,4,486,0.749710,0.741650,0.008060
lagos,1,convex,6,5,487,0.749710,0.741250,0.008460
toronto,0,convex,1,315,483,0.592000,0.483670,0.108330
toronto,0,convex,2,316,483,0.612750,0.483670,0.129080
toronto,0,convex,3,317,484,0.631300,0.612500,0.018800
toronto,0,convex,4,318,485,0.652670,0.513180,0.139490
toronto,0,convex,5,319,486,0.669820,0.612750,0.057070
toronto,0,convex,6,320,487,0.676980,0.553260,0.123720
toronto,1,convex,1,321,483,0.664920,0.661470,0.003450
toronto,1,convex,2,322,483,0.666650,0.661470,0.005180
toronto,1,convex,3,323,484,0.747920,0.745970,0.001950
toronto,1,convex,4,324,485,0.747960,0.742230,0.005730
toronto,1,convex,5,16,486,0.749890,0.746100,0.003790
toronto,1,convex,6,71,487,0.749890,0.746010,0.003880
brisbane,0,convex,1,325,483,0.603330,0.507000,0.096330
brisbane,0,convex,2,326,483,0.630250,0.507000,0.123250
brisbane,0,convex,3,327,484,0.640970,0.593540,0.047430
brisbane,0,convex,4,328,485,0.659110,0.539180,0.119930
brisbane,0,convex,5,329,486,0.661540,0.627610,0.033930
brisbane,0,convex,6,330,487,0.674230,0.580490,0.093740
brisbane,1,convex,1,12,483,0.665410,0.662920,0.002490
brisbane,1,convex,2,331,483,0.666660,0.662920,0.003740
brisbane,1,convex,3,14,484,0.748510,0.747080,0.001430
brisbane,1,convex,4,15,485,0.748520,0.744400,0.004120
brisbane,1,convex,5,16,486,0.749920,0.747190,0.002730
brisbane,1,convex,6,71,487,0.749920,0.747150,0.002770
perth,0,convex,1,332,483,0.656810,0.637930,0.018880
perth,0,convex,2,333,483,0.666220,0.637930,0.028290
perth,0,convex,3,334,484,0.737370,0.728210,0.009160
perth,0,convex,4,335,485,0.738260,0.707830,0.030430
perth,0,convex,5,336,486,0.748320,0.728450,0.019870
perth,0,convex,6,337,487,0.748340,0.725900,0.022440
perth,1,convex,1,338,483,0.662280,0.653670,0.008610
perth,1,convex,2,339,483,0.666580,0.653670,0.012910
perth,1,convex,3,340,484,0.744660,0.740060,0.004600
perth,1,convex,4,341,485,0.744850,0.730690,0.014160
perth,1,convex,5,4,486,0.749600,0.740250,0.009350
perth,1,convex,6,82,487,0.749600,0.739700,0.009900
santiago,0,convex,1,342,483,0.662620,0.654670,0.007950
santiago,0,convex,2,343,483,0.666590,0.654670,0.011920
santiago,0,convex,3,344,484,0.745120,0.740880,0.004240
santiago,0,convex,4,345,485,0.745280,0.732160,0.013120
santiago,0,convex,5,4,486,0.749680,0.741000,0.008680
santiago,0,convex,6,82,487,0.749680,0.740530,0.009150
santiago,1,convex,1,346,483,0.664520,0.660270,0.004250
santiago,1,convex,2,347,483,0.666650,0.660270,0.006380
santiago,1,convex,3,348,484,0.747460,0.745110,0.002350
santiago,1,convex,4,150,485,0.747510,0.740450,0.007060
santiago,1,convex,5,16,486,0.749880,0.745200,0.004680
santiago,1,convex,6,71,487,0.749880,0.745060,0.004820
singapore,0,convex,1,349,483,0.645890,0.608000,0.037890
singapore,0,convex,2,350,483,0.664600,0.608000,0.056600
singapore,0,convex,3,351,484,0.721200,0.705820,0.015380
singapore,0,convex,4,352,485,0.724620,0.665870,0.058750
singapore,0,convex,5,353,486,0.742870,0.706000,0.036870
singapore,0,convex,6,354,487,0.743070,0.696340,0.046730
singapore,1,convex,1,0,483,0.662850,0.655330,0.007520
singapore,1,convex,2,1,483,0.666600,0.655330,0.011270
singapore,1,convex,3,2,484,0.745390,0.741340,0.004050
singapore,1,convex,4,3,485,0.745530,0.733140,0.012390
singapore,1,convex,5,4,486,0.749690,0.741500,0.008190
