algorithm_index,min_success0,avg_success0,max_success0,min_success1,avg_success1,max_success1,min_meas_succ,avg_meas_succ,max_meas_succ,min_diff_meas,avg_diff_meas,max_diff_meas,min_abs_diff_meas,avg_abs_diff_meas,max_abs_diff_meas,min_succ_1Q,avg_succ_1Q,max_succ_1Q,min_succ_2Q,avg_succ_2Q,max_succ_2Q,num_hardwares
293,0.8073,0.8073,0.8073,0.8073,0.8073,0.8073,0.8073,0.8073,0.8073,0.0,0.0,0.0,0.0,0.0,0.0,0.998777,0.998777,0.998777,100,0.0,0.0,1
294,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.0,0.0,0.0,0.0,0.0,0.0,0.999699,0.9998495000000001,1.0,100,0.0,0.0,1
295,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.0,0.0,0.0,0.0,0.0,0.0,0.999699,0.9998495000000001,1.0,100,0.0,0.0,1
296,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.0,0.0,0.0,0.0,0.0,0.0,0.999699,0.9998495000000001,1.0,100,0.0,0.0,1
297,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.0,0.0,0.0,0.0,0.0,0.0,0.999699,0.9998495000000001,1.0,100,0.0,0.0,1
298,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.0,0.0,0.0,0.0,0.0,0.0,0.999699,0.9998495000000001,1.0,100,0.0,0.0,1
299,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.0,0.0,0.0,0.0,0.0,0.0,0.998467,0.9992335,1.0,100,0.0,0.0,1
300,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.0,0.0,0.0,0.0,0.0,0.0,0.998467,0.9992335,1.0,100,0.0,0.0,1
301,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.0,0.0,0.0,0.0,0.0,0.0,0.998467,0.9992335,1.0,100,0.0,0.0,1
302,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.0,0.0,0.0,0.0,0.0,0.0,0.998467,0.9992335,1.0,100,0.0,0.0,1
303,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.0,0.0,0.0,0.0,0.0,0.0,0.998467,0.9992335,1.0,100,0.0,0.0,1
304,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.0,0.0,0.0,0.0,0.0,0.0,0.999646,0.999823,1.0,100,0.0,0.0,1
305,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.0,0.0,0.0,0.0,0.0,0.0,0.999646,0.999823,1.0,100,0.0,0.0,1
306,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.0,0.0,0.0,0.0,0.0,0.0,0.999646,0.999823,1.0,100,0.0,0.0,1
307,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.0,0.0,0.0,0.0,0.0,0.0,0.999646,0.999823,1.0,100,0.0,0.0,1
308,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.0,0.0,0.0,0.0,0.0,0.0,0.999646,0.999823,1.0,100,0.0,0.0,1
309,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.0,0.0,0.0,0.0,0.0,0.0,0.999571,0.9997855,1.0,100,0.0,0.0,1
310,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.0,0.0,0.0,0.0,0.0,0.0,0.999571,0.9997855,1.0,100,0.0,0.0,1
311,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.0,0.0,0.0,0.0,0.0,0.0,0.999571,0.9997855,1.0,100,0.0,0.0,1
312,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.0,0.0,0.0,0.0,0.0,0.0,0.999571,0.9997855,1.0,100,0.0,0.0,1
313,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.0,0.0,0.0,0.0,0.0,0.0,0.999571,0.9997855,1.0,100,0.0,0.0,1
314,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.0,0.0,0.0,0.0,0.0,0.0,0.999571,0.9997855,1.0,100,0.0,0.0,1
315,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.0,0.0,0.0,0.0,0.0,0.0,0.998319,0.9991595,1.0,100,0.0,0.0,1
316,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.0,0.0,0.0,0.0,0.0,0.0,0.998319,0.9991595,1.0,100,0.0,0.0,1
317,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.0,0.0,0.0,0.0,0.0,0.0,0.998319,0.9991595,1.0,100,0.0,0.0,1
318,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.0,0.0,0.0,0.0,0.0,0.0,0.998319,0.9991595,1.0,100,0.0,0.0,1
319,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.0,0.0,0.0,0.0,0.0,0.0,0.998319,0.9991595,1.0,100,0.0,0.0,1
320,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.7255,0.0,0.0,0.0,0.0,0.0,0.0,0.998319,0.9991595,1.0,100,0.0,0.0,1
321,0.9922,0.99225,0.9923,0.9922,0.99225,0.9923,0.9922,0.99225,0.9923,0.0,0.0,0.0,0.0,0.0,0.0,0.999604,0.9998035000000001,1.0,100,0.0,0.0,2
322,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.0,0.0,0.0,0.0,0.0,0.0,0.999604,0.9998020000000001,1.0,100,0.0,0.0,1
323,0.9922,0.99225,0.9923,0.9922,0.99225,0.9923,0.9922,0.99225,0.9923,0.0,0.0,0.0,0.0,0.0,0.0,0.999604,0.9998035000000001,1.0,100,0.0,0.0,2
324,0.9922,0.99225,0.9923,0.9922,0.99225,0.9923,0.9922,0.99225,0.9923,0.0,0.0,0.0,0.0,0.0,0.0,0.999604,0.9998035000000001,1.0,100,0.0,0.0,2
325,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.0,0.0,0.0,0.0,0.0,0.0,0.788621,0.8943105,1.0,100,0.0,0.0,1
326,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.0,0.0,0.0,0.0,0.0,0.0,0.788621,0.8943105,1.0,100,0.0,0.0,1
327,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.0,0.0,0.0,0.0,0.0,0.0,0.788621,0.8943105,1.0,100,0.0,0.0,1
328,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.0,0.0,0.0,0.0,0.0,0.0,0.788621,0.8943105,1.0,100,0.0,0.0,1
329,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.0,0.0,0.0,0.0,0.0,0.0,0.788621,0.8943105,1.0,100,0.0,0.0,1
330,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.0,0.0,0.0,0.0,0.0,0.0,0.788621,0.8943105,1.0,100,0.0,0.0,1
331,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.0,0.0,0.0,0.0,0.0,0.0,0.999656,0.9998279999999999,1.0,100,0.0,0.0,1
332,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.0,0.0,0.0,0.0,0.0,0.0,0.999203,0.9996015,1.0,100,0.0,0.0,1
333,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.0,0.0,0.0,0.0,0.0,0.0,0.999203,0.9996015,1.0,100,0.0,0.0,1
334,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.0,0.0,0.0,0.0,0.0,0.0,0.999203,0.9996015,1.0,100,0.0,0.0,1
335,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.0,0.0,0.0,0.0,0.0,0.0,0.999203,0.9996015,1.0,100,0.0,0.0,1
336,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.0,0.0,0.0,0.0,0.0,0.0,0.999203,0.9996015,1.0,100,0.0,0.0,1
337,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.9569,0.0,0.0,0.0,0.0,0.0,0.0,0.999203,0.9996015,1.0,100,0.0,0.0,1
338,0.9805,0.9805,0.9805,0.9805,0.9805,0.9805,0.9805,0.9805,0.9805,0.0,0.0,0.0,0.0,0.0,0.0,0.999404,0.999702,1.0,100,0.0,0.0,1
339,0.9805,0.9805,0.9805,0.9805,0.9805,0.9805,0.9805,0.9805,0.9805,0.0,0.0,0.0,0.0,0.0,0.0,0.999404,0.999702,1.0,100,0.0,0.0,1
340,0.9805,0.9805,0.9805,0.9805,0.9805,0.9805,0.9805,0.9805,0.9805,0.0,0.0,0.0,0.0,0.0,0.0,0.999404,0.999702,1.0,100,0.0,0.0,1
341,0.9805,0.9805,0.9805,0.9805,0.9805,0.9805,0.9805,0.9805,0.9805,0.0,0.0,0.0,0.0,0.0,0.0,0.999404,0.999702,1.0,100,0.0,0.0,1
342,0.982,0.982,0.982,0.982,0.982,0.982,0.982,0.982,0.982,0.0,0.0,0.0,0.0,0.0,0.0,0.999613,0.9998065,1.0,100,0.0,0.0,1
343,0.982,0.982,0.982,0.982,0.982,0.982,0.982,0.982,0.982,0.0,0.0,0.0,0.0,0.0,0.0,0.999613,0.9998065,1.0,100,0.0,0.0,1
344,0.982,0.982,0.982,0.982,0.982,0.982,0.982,0.982,0.982,0.0,0.0,0.0,0.0,0.0,0.0,0.999613,0.9998065,1.0,100,0.0,0.0,1
345,0.9817,0.98185,0.982,0.9817,0.98185,0.982,0.9817,0.98185,0.982,0.0,0.0,0.0,0.0,0.0,0.0,0.999203,0.999704,1.0,100,0.0,0.0,2
346,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.0,0.0,0.0,0.0,0.0,0.0,0.999733,0.9998665,1.0,100,0.0,0.0,1
347,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.0,0.0,0.0,0.0,0.0,0.0,0.999733,0.9998665,1.0,100,0.0,0.0,1
348,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.0,0.0,0.0,0.0,0.0,0.0,0.999733,0.9998665,1.0,100,0.0,0.0,1
349,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.0,0.0,0.0,0.0,0.0,0.0,0.999338,0.999338,0.999338,100,0.0,0.0,1
350,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.0,0.0,0.0,0.0,0.0,0.0,0.999338,0.999338,0.999338,100,0.0,0.0,1
351,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.0,0.0,0.0,0.0,0.0,0.0,0.999338,0.999338,0.999338,100,0.0,0.0,1
352,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.0,0.0,0.0,0.0,0.0,0.0,0.999338,0.999338,0.999338,100,0.0,0.0,1
353,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.0,0.0,0.0,0.0,0.0,0.0,0.999338,0.999338,0.999338,100,0.0,0.0,1
354,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.0,0.0,0.0,0.0,0.0,0.0,0.999338,0.999338,0.999338,100,0.0,0.0,1
355,0.9907,0.9907,0.9907,0.9907,0.9907,0.9907,0.9907,0.9907,0.9907,0.0,0.0,0.0,0.0,0.0,0.0,0.999709,0.9998545,1.0,100,0.0,0.0,1
356,0.9907,0.9907,0.9907,0.9907,0.9907,0.9907,0.9907,0.9907,0.9907,0.0,0.0,0.0,0.0,0.0,0.0,0.999709,0.9998545,1.0,100,0.0,0.0,1
357,0.9907,0.9907,0.9907,0.9907,0.9907,0.9907,0.9907,0.9907,0.9907,0.0,0.0,0.0,0.0,0.0,0.0,0.999709,0.9998545,1.0,100,0.0,0.0,1
358,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.0,0.0,0.0,0.0,0.0,0.0,0.999444,0.999722,1.0,100,0.0,0.0,1
359,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.0,0.0,0.0,0.0,0.0,0.0,0.999444,0.999722,1.0,100,0.0,0.0,1
360,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.0,0.0,0.0,0.0,0.0,0.0,0.999444,0.999722,1.0,100,0.0,0.0,1
361,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.0,0.0,0.0,0.0,0.0,0.0,0.999444,0.999722,1.0,100,0.0,0.0,1
362,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.0,0.0,0.0,0.0,0.0,0.0,0.999444,0.999722,1.0,100,0.0,0.0,1
363,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.8816,0.0,0.0,0.0,0.0,0.0,0.0,0.999444,0.999722,1.0,100,0.0,0.0,1
364,0.9949,0.9949,0.9949,0.9949,0.9949,0.9949,0.9949,0.9949,0.9949,0.0,0.0,0.0,0.0,0.0,0.0,0.999599,0.9997995,1.0,100,0.0,0.0,1
365,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.0,0.0,0.0,0.0,0.0,0.0,0.989396,0.9946980000000001,1.0,100,0.0,0.0,1
366,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.0,0.0,0.0,0.0,0.0,0.0,0.989396,0.9946980000000001,1.0,100,0.0,0.0,1
367,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.0,0.0,0.0,0.0,0.0,0.0,0.989396,0.9946980000000001,1.0,100,0.0,0.0,1
368,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.0,0.0,0.0,0.0,0.0,0.0,0.989396,0.9946980000000001,1.0,100,0.0,0.0,1
369,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.0,0.0,0.0,0.0,0.0,0.0,0.989396,0.9946980000000001,1.0,100,0.0,0.0,1
370,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.0,0.0,0.0,0.0,0.0,0.0,0.989396,0.9946980000000001,1.0,100,0.0,0.0,1
371,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.0,0.0,0.0,0.0,0.0,0.0,0.998653,0.9993265,1.0,100,0.0,0.0,1
372,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.0,0.0,0.0,0.0,0.0,0.0,0.999305,0.9996525,1.0,100,0.0,0.0,1
373,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.0,0.0,0.0,0.0,0.0,0.0,0.999305,0.9996525,1.0,100,0.0,0.0,1
374,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.0,0.0,0.0,0.0,0.0,0.0,0.999305,0.9996525,1.0,100,0.0,0.0,1
375,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.0,0.0,0.0,0.0,0.0,0.0,0.999305,0.9996525,1.0,100,0.0,0.0,1
376,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.0,0.0,0.0,0.0,0.0,0.0,0.999305,0.9996525,1.0,100,0.0,0.0,1
377,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.0,0.0,0.0,0.0,0.0,0.0,0.998548,0.998548,0.998548,100,0.0,0.0,1
378,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.0,0.0,0.0,0.0,0.0,0.0,0.998548,0.998548,0.998548,100,0.0,0.0,1
379,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.0,0.0,0.0,0.0,0.0,0.0,0.998548,0.998548,0.998548,100,0.0,0.0,1
380,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.0,0.0,0.0,0.0,0.0,0.0,0.998724,0.998724,0.998724,100,0.0,0.0,1
381,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.0,0.0,0.0,0.0,0.0,0.0,0.998724,0.998724,0.998724,100,0.0,0.0,1
382,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.0,0.0,0.0,0.0,0.0,0.0,0.998724,0.998724,0.998724,100,0.0,0.0,1
383,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.0,0.0,0.0,0.0,0.0,0.0,0.998724,0.998724,0.998724,100,0.0,0.0,1
384,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.0,0.0,0.0,0.0,0.0,0.0,0.998724,0.998724,0.998724,100,0.0,0.0,1
385,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.0,0.0,0.0,0.0,0.0,0.0,0.998724,0.998724,0.998724,100,0.0,0.0,1
386,0.9964,0.996491,0.996582,0.9964,0.996491,0.996582,0.9964,0.996491,0.996582,0.0,0.0,0.0,0.0,0.0,0.0,0.999524,0.99982975,1.0,100,0.0,0.0,2
387,0.996582,0.996582,0.996582,0.996582,0.996582,0.996582,0.996582,0.996582,0.996582,0.0,0.0,0.0,0.0,0.0,0.0,0.999524,0.999762,1.0,100,0.0,0.0,1
388,0.9964,0.996491,0.996582,0.9964,0.996491,0.996582,0.9964,0.996491,0.996582,0.0,0.0,0.0,0.0,0.0,0.0,0.999524,0.99982975,1.0,100,0.0,0.0,2
389,0.996582,0.996582,0.996582,0.996582,0.996582,0.996582,0.996582,0.996582,0.996582,0.0,0.0,0.0,0.0,0.0,0.0,0.999524,0.999762,1.0,100,0.0,0.0,1
390,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.0,0.0,0.0,0.0,0.0,0.0,0.99964,0.9998199999999999,1.0,100,0.0,0.0,1
391,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.0,0.0,0.0,0.0,0.0,0.0,0.99964,0.9998199999999999,1.0,100,0.0,0.0,1
392,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.0,0.0,0.0,0.0,0.0,0.0,0.99964,0.9998199999999999,1.0,100,0.0,0.0,1
393,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.0,0.0,0.0,0.0,0.0,0.0,0.99964,0.9998199999999999,1.0,100,0.0,0.0,1
394,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.0,0.0,0.0,0.0,0.0,0.0,0.99964,0.9998199999999999,1.0,100,0.0,0.0,1
395,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.0,0.0,0.0,0.0,0.0,0.0,0.99964,0.9998199999999999,1.0,100,0.0,0.0,1
396,0.9698,0.9698,0.9698,0.9698,0.9698,0.9698,0.9698,0.9698,0.9698,0.0,0.0,0.0,0.0,0.0,0.0,0.999655,0.9998275,1.0,100,0.0,0.0,1
397,0.9698,0.9698,0.9698,0.9698,0.9698,0.9698,0.9698,0.9698,0.9698,0.0,0.0,0.0,0.0,0.0,0.0,0.999655,0.9998275,1.0,100,0.0,0.0,1
398,0.9698,0.9698,0.9698,0.9698,0.9698,0.9698,0.9698,0.9698,0.9698,0.0,0.0,0.0,0.0,0.0,0.0,0.999655,0.9998275,1.0,100,0.0,0.0,1
399,0.9698,0.9698,0.9698,0.9698,0.9698,0.9698,0.9698,0.9698,0.9698,0.0,0.0,0.0,0.0,0.0,0.0,0.999655,0.9998275,1.0,100,0.0,0.0,1
400,0.9786,0.9786,0.9786,0.9786,0.9786,0.9786,0.9786,0.9786,0.9786,0.0,0.0,0.0,0.0,0.0,0.0,0.999532,0.9997659999999999,1.0,100,0.0,0.0,1
401,0.9786,0.9786,0.9786,0.9786,0.9786,0.9786,0.9786,0.9786,0.9786,0.0,0.0,0.0,0.0,0.0,0.0,0.999532,0.9997659999999999,1.0,100,0.0,0.0,1
402,0.9786,0.9788,0.979,0.9786,0.9788,0.979,0.9786,0.9788,0.979,0.0,0.0,0.0,0.0,0.0,0.0,0.99892,0.9994839999999999,1.0,100,0.0,0.0,2
403,0.9786,0.9786,0.9786,0.9786,0.9786,0.9786,0.9786,0.9786,0.9786,0.0,0.0,0.0,0.0,0.0,0.0,0.999532,0.9997659999999999,1.0,100,0.0,0.0,1
404,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.0,0.0,0.0,0.0,0.0,0.0,0.999531,0.999531,0.999531,100,0.0,0.0,1
405,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.0,0.0,0.0,0.0,0.0,0.0,0.999531,0.999531,0.999531,100,0.0,0.0,1
406,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.0,0.0,0.0,0.0,0.0,0.0,0.999111,0.999111,0.999111,100,0.0,0.0,1
407,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.0,0.0,0.0,0.0,0.0,0.0,0.999111,0.999111,0.999111,100,0.0,0.0,1
408,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.0,0.0,0.0,0.0,0.0,0.0,0.999111,0.999111,0.999111,100,0.0,0.0,1
409,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.0,0.0,0.0,0.0,0.0,0.0,0.999111,0.999111,0.999111,100,0.0,0.0,1
410,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.0,0.0,0.0,0.0,0.0,0.0,0.999111,0.999111,0.999111,100,0.0,0.0,1
411,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.0,0.0,0.0,0.0,0.0,0.0,0.999111,0.999111,0.999111,100,0.0,0.0,1
412,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.0,0.0,0.0,0.0,0.0,0.0,0.930751,0.9653754999999999,1.0,100,0.0,0.0,1
413,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.0,0.0,0.0,0.0,0.0,0.0,0.930751,0.9653754999999999,1.0,100,0.0,0.0,1
414,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.0,0.0,0.0,0.0,0.0,0.0,0.930751,0.9653754999999999,1.0,100,0.0,0.0,1
415,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.0,0.0,0.0,0.0,0.0,0.0,0.930751,0.9653754999999999,1.0,100,0.0,0.0,1
416,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.0,0.0,0.0,0.0,0.0,0.0,0.930751,0.9653754999999999,1.0,100,0.0,0.0,1
417,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.5613,0.0,0.0,0.0,0.0,0.0,0.0,0.930751,0.9653754999999999,1.0,100,0.0,0.0,1
418,0.9964,0.9964,0.9964,0.9964,0.9964,0.9964,0.9964,0.9964,0.9964,0.0,0.0,0.0,0.0,0.0,0.0,0.999795,0.9998975,1.0,100,0.0,0.0,1
419,0.9964,0.9964,0.9964,0.9964,0.9964,0.9964,0.9964,0.9964,0.9964,0.0,0.0,0.0,0.0,0.0,0.0,0.999795,0.9998975,1.0,100,0.0,0.0,1
420,0.9923,0.9923,0.9923,0.9923,0.9923,0.9923,0.9923,0.9923,0.9923,0.0,0.0,0.0,0.0,0.0,0.0,0.99961,0.999805,1.0,100,0.0,0.0,1
421,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.0,0.0,0.0,0.0,0.0,0.0,0.999622,0.999811,1.0,100,0.0,0.0,1
422,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.0,0.0,0.0,0.0,0.0,0.0,0.999622,0.999811,1.0,100,0.0,0.0,1
423,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.0,0.0,0.0,0.0,0.0,0.0,0.999622,0.999811,1.0,100,0.0,0.0,1
424,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.0,0.0,0.0,0.0,0.0,0.0,0.999622,0.999811,1.0,100,0.0,0.0,1
425,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.9706,0.0,0.0,0.0,0.0,0.0,0.0,0.999622,0.999811,1.0,100,0.0,0.0,1
426,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.0,0.0,0.0,0.0,0.0,0.0,0.999389,0.9996944999999999,1.0,100,0.0,0.0,1
427,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.0,0.0,0.0,0.0,0.0,0.0,0.999389,0.9996944999999999,1.0,100,0.0,0.0,1
428,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.0,0.0,0.0,0.0,0.0,0.0,0.999389,0.9996944999999999,1.0,100,0.0,0.0,1
429,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.0,0.0,0.0,0.0,0.0,0.0,0.999389,0.9996944999999999,1.0,100,0.0,0.0,1
430,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.0,0.0,0.0,0.0,0.0,0.0,0.999389,0.9996944999999999,1.0,100,0.0,0.0,1
431,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.7889,0.0,0.0,0.0,0.0,0.0,0.0,0.999389,0.9996944999999999,1.0,100,0.0,0.0,1
432,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.0,0.0,0.0,0.0,0.0,0.0,0.999513,0.9997564999999999,1.0,100,0.0,0.0,1
