hardware_spec,op,target,control,success,num_errors
fake_algiers,Op.X,0,-1,0.9996000599880016,5
fake_algiers,Op.X,1,-1,0.0,10
fake_algiers,Op.X,2,-1,0.0,6
fake_algiers,Op.X,3,-1,0.99951113,3
fake_algiers,Op.X,4,-1,0.0,10
fake_algiers,Op.X,5,-1,0.0,10
fake_algiers,Op.X,6,-1,0.0,10
fake_algiers,Op.X,7,-1,0.0,6
fake_algiers,Op.X,8,-1,0.0,6
fake_algiers,Op.X,9,-1,0.9995831799874955,5
fake_algiers,Op.X,10,-1,0.9819246505422604,6
fake_algiers,Op.X,11,-1,0.9990967500090326,3
fake_algiers,Op.X,12,-1,0.999118169823634,5
fake_algiers,Op.X,13,-1,0.0,10
fake_algiers,Op.X,14,-1,0.0,3
fake_algiers,Op.X,15,-1,0.0,10
fake_algiers,Op.X,16,-1,0.998326489983265,3
fake_algiers,Op.X,17,-1,0.99958602,3
fake_algiers,Op.X,18,-1,0.9984142791754252,5
fake_algiers,Op.X,19,-1,0.9994753399790136,5
fake_algiers,Op.X,20,-1,0.9990824298256619,5
fake_algiers,Op.X,21,-1,0.9989591298438695,5
fake_algiers,Op.X,22,-1,0.0,10
fake_algiers,Op.X,23,-1,0.99944065,3
fake_algiers,Op.X,24,-1,0.99962459,3
fake_algiers,Op.X,25,-1,0.9995720499914409,5
fake_algiers,Op.X,26,-1,0.9985222292611148,5
fake_algiers,Op.RESET,0,-1,0.9909036,3
fake_algiers,Op.RESET,1,-1,0.0,3
fake_algiers,Op.RESET,2,-1,0.0,2
fake_algiers,Op.RESET,3,-1,0.9846008401539916,3
fake_algiers,Op.RESET,4,-1,0.0,3
fake_algiers,Op.RESET,5,-1,0.0,3
fake_algiers,Op.RESET,6,-1,0.0,3
fake_algiers,Op.RESET,7,-1,0.0,2
fake_algiers,Op.RESET,8,-1,0.0,2
fake_algiers,Op.RESET,9,-1,0.99270995,3
fake_algiers,Op.RESET,10,-1,0.6708115267081153,3
fake_algiers,Op.RESET,11,-1,0.97628606,3
fake_algiers,Op.RESET,12,-1,0.98497249,3
fake_algiers,Op.RESET,13,-1,0.0,3
fake_algiers,Op.RESET,14,-1,0.0,3
fake_algiers,Op.RESET,15,-1,0.0,3
fake_algiers,Op.RESET,16,-1,0.9381214306187857,3
fake_algiers,Op.RESET,17,-1,0.98693251,3
fake_algiers,Op.RESET,18,-1,0.98446136,3
fake_algiers,Op.RESET,19,-1,0.9857339801426602,3
fake_algiers,Op.RESET,20,-1,0.9894521401054787,3
fake_algiers,Op.RESET,21,-1,0.99462512,3
fake_algiers,Op.RESET,22,-1,0.0,3
fake_algiers,Op.RESET,23,-1,0.9826021501739783,3
fake_algiers,Op.RESET,24,-1,0.98814331,3
fake_algiers,Op.RESET,25,-1,0.98813086,3
fake_algiers,Op.RESET,26,-1,0.98329028,3
fake_algiers,Op.SX,0,-1,0.9996000599880016,5
fake_algiers,Op.SX,1,-1,0.0,10
fake_algiers,Op.SX,2,-1,0.0,6
fake_algiers,Op.SX,3,-1,0.99951113,3
fake_algiers,Op.SX,4,-1,0.0,10
fake_algiers,Op.SX,5,-1,0.0,10
fake_algiers,Op.SX,6,-1,0.0,10
fake_algiers,Op.SX,7,-1,0.0,6
fake_algiers,Op.SX,8,-1,0.0,6
fake_algiers,Op.SX,9,-1,0.9995831799874955,5
fake_algiers,Op.SX,10,-1,0.9819246505422604,6
fake_algiers,Op.SX,11,-1,0.9990967500090326,3
fake_algiers,Op.SX,12,-1,0.999118169823634,5
fake_algiers,Op.SX,13,-1,0.0,10
fake_algiers,Op.SX,14,-1,0.0,3
fake_algiers,Op.SX,15,-1,0.0,10
fake_algiers,Op.SX,16,-1,0.998326489983265,3
fake_algiers,Op.SX,17,-1,0.99958602,3
fake_algiers,Op.SX,18,-1,0.9984142791754252,5
fake_algiers,Op.SX,19,-1,0.9994753399790136,5
fake_algiers,Op.SX,20,-1,0.9990824298256619,5
fake_algiers,Op.SX,21,-1,0.9989591298438695,5
fake_algiers,Op.SX,22,-1,0.0,10
fake_algiers,Op.SX,23,-1,0.99944065,3
fake_algiers,Op.SX,24,-1,0.99962459,3
fake_algiers,Op.SX,25,-1,0.9995720499914409,5
fake_algiers,Op.SX,26,-1,0.9985222292611148,5
fake_algiers,Op.CNOT,1,0,0.0,60
fake_algiers,Op.CNOT,0,1,0.0,60
fake_algiers,Op.CNOT,2,1,0.0,60
fake_algiers,Op.CNOT,4,1,0.0,100
fake_algiers,Op.CNOT,1,2,0.0,60
fake_algiers,Op.CNOT,3,2,0.0,36
fake_algiers,Op.CNOT,2,3,0.0,36
fake_algiers,Op.CNOT,5,3,0.0,60
fake_algiers,Op.CNOT,1,4,0.0,100
fake_algiers,Op.CNOT,7,4,0.0,60
fake_algiers,Op.CNOT,3,5,0.0,60
fake_algiers,Op.CNOT,8,5,0.0,60
fake_algiers,Op.CNOT,7,6,0.0,60
fake_algiers,Op.CNOT,4,7,0.0,60
fake_algiers,Op.CNOT,6,7,0.0,60
fake_algiers,Op.CNOT,10,7,0.0,6
fake_algiers,Op.CNOT,5,8,0.0,60
fake_algiers,Op.CNOT,9,8,0.0,36
fake_algiers,Op.CNOT,11,8,0.0,6
fake_algiers,Op.CNOT,8,9,0.0,36
fake_algiers,Op.CNOT,7,10,0.0,6
fake_algiers,Op.CNOT,12,10,0.8779215612207845,9
fake_algiers,Op.CNOT,8,11,0.0,6
fake_algiers,Op.CNOT,14,11,0.0,9
fake_algiers,Op.CNOT,10,12,0.9051118790511189,9
fake_algiers,Op.CNOT,13,12,0.0,60
fake_algiers,Op.CNOT,15,12,0.0,60
fake_algiers,Op.CNOT,12,13,0.0,60
fake_algiers,Op.CNOT,14,13,0.0,100
fake_algiers,Op.CNOT,11,14,0.0,9
fake_algiers,Op.CNOT,13,14,0.0,100
fake_algiers,Op.CNOT,16,14,0.0,9
fake_algiers,Op.CNOT,12,15,0.0,60
fake_algiers,Op.CNOT,18,15,0.0,60
fake_algiers,Op.CNOT,14,16,0.0,9
fake_algiers,Op.CNOT,19,16,0.9498642305013576,9
fake_algiers,Op.CNOT,18,17,0.9739887404915556,33
fake_algiers,Op.CNOT,15,18,0.0,60
fake_algiers,Op.CNOT,17,18,0.9741138660214884,33
fake_algiers,Op.CNOT,21,18,0.952033091000702,33
fake_algiers,Op.CNOT,16,19,0.9517981304820187,9
fake_algiers,Op.CNOT,20,19,0.9885899374897875,33
fake_algiers,Op.CNOT,22,19,0.0,60
fake_algiers,Op.CNOT,19,20,0.9884510000000001,33
fake_algiers,Op.CNOT,18,21,0.9521374483084452,33
fake_algiers,Op.CNOT,23,21,0.986627797593005,33
fake_algiers,Op.CNOT,19,22,0.0,60
fake_algiers,Op.CNOT,25,22,0.0,60
fake_algiers,Op.CNOT,21,23,0.9864942275689599,33
fake_algiers,Op.CNOT,24,23,0.991249670350013,21
fake_algiers,Op.CNOT,23,24,0.9903262500967374,9
fake_algiers,Op.CNOT,25,24,0.9919216400807837,9
fake_algiers,Op.CNOT,22,25,0.0,60
fake_algiers,Op.CNOT,24,25,0.99117723,9
fake_algiers,Op.CNOT,26,25,0.9602328841513746,33
fake_algiers,Op.CNOT,25,26,0.9601035808756133,33
fake_algiers,Op.MEAS,0,-1,1.9848,2
fake_algiers,Op.MEAS,1,-1,1.9896,2
fake_algiers,Op.MEAS,2,-1,1.9826,2
fake_algiers,Op.MEAS,3,-1,1.9782,2
fake_algiers,Op.MEAS,4,-1,1.9904,2
fake_algiers,Op.MEAS,5,-1,1.9846,2
fake_algiers,Op.MEAS,6,-1,1.9814,2
fake_algiers,Op.MEAS,7,-1,1.981,2
fake_algiers,Op.MEAS,8,-1,1.9854,2
fake_algiers,Op.MEAS,9,-1,1.9842,2
fake_algiers,Op.MEAS,10,-1,1.9262,2
fake_algiers,Op.MEAS,11,-1,1.9828,2
fake_algiers,Op.MEAS,12,-1,1.9778,2
fake_algiers,Op.MEAS,13,-1,1.9558,2
fake_algiers,Op.MEAS,14,-1,1.9764,2
fake_algiers,Op.MEAS,15,-1,1.984,2
fake_algiers,Op.MEAS,16,-1,1.9134,2
fake_algiers,Op.MEAS,17,-1,1.9726,2
fake_algiers,Op.MEAS,18,-1,1.9572,2
fake_algiers,Op.MEAS,19,-1,1.9608,2
fake_algiers,Op.MEAS,20,-1,1.9328,2
fake_algiers,Op.MEAS,21,-1,1.965,2
fake_algiers,Op.MEAS,22,-1,1.9838,2
fake_algiers,Op.MEAS,23,-1,1.9718,2
fake_algiers,Op.MEAS,24,-1,1.985,2
fake_algiers,Op.MEAS,25,-1,1.9756,2
fake_algiers,Op.MEAS,26,-1,1.8892,2
fake_brisbane,Op.RESET,0,-1,0.97763076,3
fake_brisbane,Op.RESET,1,-1,0.0,3
fake_brisbane,Op.RESET,2,-1,0.0,3
fake_brisbane,Op.RESET,3,-1,0.99523975,3
fake_brisbane,Op.RESET,4,-1,0.0,3
fake_brisbane,Op.RESET,5,-1,0.0,3
fake_brisbane,Op.RESET,6,-1,0.98669446,3
fake_brisbane,Op.RESET,7,-1,0.0,3
fake_brisbane,Op.RESET,8,-1,0.9923501099235011,3
fake_brisbane,Op.RESET,9,-1,0.9926967200730329,3
fake_brisbane,Op.RESET,10,-1,0.99471403,3
fake_brisbane,Op.RESET,11,-1,0.0,3
fake_brisbane,Op.RESET,12,-1,0.99190201,3
fake_brisbane,Op.RESET,13,-1,0.98904996,3
fake_brisbane,Op.RESET,14,-1,0.9885509598855096,3
fake_brisbane,Op.RESET,15,-1,0.97730024,3
fake_brisbane,Op.RESET,16,-1,0.94532935,3
fake_brisbane,Op.RESET,17,-1,0.0,3
fake_brisbane,Op.RESET,18,-1,0.98657183,3
fake_brisbane,Op.RESET,19,-1,0.98791248,3
fake_brisbane,Op.RESET,20,-1,0.9923473900765262,3
fake_brisbane,Op.RESET,21,-1,0.9886239601137605,3
fake_brisbane,Op.RESET,22,-1,0.98787436,3
fake_brisbane,Op.RESET,23,-1,0.99239774,3
fake_brisbane,Op.RESET,24,-1,0.9882729098827292,3
fake_brisbane,Op.RESET,25,-1,0.9907640600923595,3
fake_brisbane,Op.RESET,26,-1,0.0,3
fake_brisbane,Op.RESET,27,-1,0.9928982000000001,3
fake_brisbane,Op.RESET,28,-1,0.98257822,3
fake_brisbane,Op.RESET,29,-1,0.99315663,3
fake_brisbane,Op.RESET,30,-1,0.98478363,3
fake_brisbane,Op.RESET,31,-1,0.97147184,3
fake_brisbane,Op.RESET,32,-1,0.0,3
fake_brisbane,Op.RESET,33,-1,0.99018256,3
fake_brisbane,Op.RESET,34,-1,0.9905257000000001,3
fake_brisbane,Op.RESET,35,-1,0.9897502698975027,3
fake_brisbane,Op.RESET,36,-1,0.0,3
fake_brisbane,Op.RESET,37,-1,0.98539822,3
fake_brisbane,Op.RESET,38,-1,0.9889876000000001,3
fake_brisbane,Op.RESET,39,-1,0.9898543000000001,3
fake_brisbane,Op.RESET,40,-1,0.97167563,3
fake_brisbane,Op.RESET,41,-1,0.9752517197525172,3
fake_brisbane,Op.RESET,42,-1,0.97693005,3
fake_brisbane,Op.RESET,43,-1,0.99429998,3
fake_brisbane,Op.RESET,44,-1,0.94551843,3
fake_brisbane,Op.RESET,45,-1,0.95030399950304,3
fake_brisbane,Op.RESET,46,-1,0.9902631000000001,3
fake_brisbane,Op.RESET,47,-1,0.9879054300000001,3
fake_brisbane,Op.RESET,48,-1,0.0,3
fake_brisbane,Op.RESET,49,-1,0.9755392302446078,3
fake_brisbane,Op.RESET,50,-1,0.9738794900000001,3
fake_brisbane,Op.RESET,51,-1,0.0,3
fake_brisbane,Op.RESET,52,-1,0.99095852,3
fake_brisbane,Op.RESET,53,-1,0.0,3
fake_brisbane,Op.RESET,54,-1,0.98637151,3
fake_brisbane,Op.RESET,55,-1,0.98925048,3
fake_brisbane,Op.RESET,56,-1,0.990050399900504,3
fake_brisbane,Op.RESET,57,-1,0.98918758,3
fake_brisbane,Op.RESET,58,-1,0.9932177399321774,3
fake_brisbane,Op.RESET,59,-1,0.97169168,3
fake_brisbane,Op.RESET,60,-1,0.98880733,3
fake_brisbane,Op.RESET,61,-1,0.99080324,3
fake_brisbane,Op.RESET,62,-1,0.0,3
fake_brisbane,Op.RESET,63,-1,0.99263754,3
fake_brisbane,Op.RESET,64,-1,0.98945927,3
fake_brisbane,Op.RESET,65,-1,0.97583605,3
fake_brisbane,Op.RESET,66,-1,0.99268285,3
fake_brisbane,Op.RESET,67,-1,0.9872381,3
fake_brisbane,Op.RESET,68,-1,0.9625745703742543,3
fake_brisbane,Op.RESET,69,-1,0.98746466,3
fake_brisbane,Op.RESET,70,-1,0.99031159,3
fake_brisbane,Op.RESET,71,-1,0.99373284,3
fake_brisbane,Op.RESET,72,-1,0.9867975800000001,3
fake_brisbane,Op.RESET,73,-1,0.97866556,3
fake_brisbane,Op.RESET,74,-1,0.98720635,3
fake_brisbane,Op.RESET,75,-1,0.96927759,3
fake_brisbane,Op.RESET,76,-1,0.97823072,3
fake_brisbane,Op.RESET,77,-1,0.98625042,3
fake_brisbane,Op.RESET,78,-1,0.0,3
fake_brisbane,Op.RESET,79,-1,0.98332087,3
fake_brisbane,Op.RESET,80,-1,0.0,3
fake_brisbane,Op.RESET,81,-1,0.0,3
fake_brisbane,Op.RESET,82,-1,0.0,3
fake_brisbane,Op.RESET,83,-1,0.9792478702075214,3
fake_brisbane,Op.RESET,84,-1,0.99195794,3
fake_brisbane,Op.RESET,85,-1,0.9921803,3
fake_brisbane,Op.RESET,86,-1,0.990503609905036,3
fake_brisbane,Op.RESET,87,-1,0.95720572,3
fake_brisbane,Op.RESET,88,-1,0.9888961301110388,3
fake_brisbane,Op.RESET,89,-1,0.99155699,3
fake_brisbane,Op.RESET,90,-1,0.9756084802439153,3
fake_brisbane,Op.RESET,91,-1,0.0,3
fake_brisbane,Op.RESET,92,-1,0.99021038,3
fake_brisbane,Op.RESET,93,-1,0.98344517,3
fake_brisbane,Op.RESET,94,-1,0.98689678,3
fake_brisbane,Op.RESET,95,-1,0.9830076601699235,3
fake_brisbane,Op.RESET,96,-1,0.9810852,3
fake_brisbane,Op.RESET,97,-1,0.98924039,3
fake_brisbane,Op.RESET,98,-1,0.9847295500000001,3
fake_brisbane,Op.RESET,99,-1,0.99177317,3
fake_brisbane,Op.RESET,100,-1,0.98986198989862,3
fake_brisbane,Op.RESET,101,-1,0.0,3
fake_brisbane,Op.RESET,102,-1,0.0,2
fake_brisbane,Op.RESET,103,-1,0.98525185,3
fake_brisbane,Op.RESET,104,-1,0.990515590094844,3
fake_brisbane,Op.RESET,105,-1,0.9853856498538565,3
fake_brisbane,Op.RESET,106,-1,0.9914260900857391,3
fake_brisbane,Op.RESET,107,-1,0.98448579,3
fake_brisbane,Op.RESET,108,-1,0.0,3
fake_brisbane,Op.RESET,109,-1,0.0,3
fake_brisbane,Op.RESET,110,-1,0.0,3
fake_brisbane,Op.RESET,111,-1,0.0,3
fake_brisbane,Op.RESET,112,-1,0.96535715,3
fake_brisbane,Op.RESET,113,-1,0.9924976400000001,3
fake_brisbane,Op.RESET,114,-1,0.98036658,3
fake_brisbane,Op.RESET,115,-1,0.9856154798561548,3
fake_brisbane,Op.RESET,116,-1,0.0,3
fake_brisbane,Op.RESET,117,-1,0.99292203,3
fake_brisbane,Op.RESET,118,-1,0.0,3
fake_brisbane,Op.RESET,119,-1,0.0,2
fake_brisbane,Op.RESET,120,-1,0.99210783,3
fake_brisbane,Op.RESET,121,-1,0.99215711,3
fake_brisbane,Op.RESET,122,-1,0.0,3
fake_brisbane,Op.RESET,123,-1,0.0,3
fake_brisbane,Op.RESET,124,-1,0.9926394099263941,3
fake_brisbane,Op.RESET,125,-1,0.99193242,3
fake_brisbane,Op.RESET,126,-1,0.9905735400000001,3
fake_brisbane,Op.SX,0,-1,0.9992670299926704,3
fake_brisbane,Op.SX,1,-1,0.0,10
fake_brisbane,Op.SX,2,-1,0.0,10
fake_brisbane,Op.SX,3,-1,0.999447119972356,5
fake_brisbane,Op.SX,4,-1,0.0,10
fake_brisbane,Op.SX,5,-1,0.0,10
fake_brisbane,Op.SX,6,-1,0.9995672,3
fake_brisbane,Op.SX,7,-1,0.0,10
fake_brisbane,Op.SX,8,-1,0.9994976699598135,5
fake_brisbane,Op.SX,9,-1,0.9996290499888715,5
fake_brisbane,Op.SX,10,-1,0.9998290400000001,3
fake_brisbane,Op.SX,11,-1,0.0,10
fake_brisbane,Op.SX,12,-1,0.9997209999972101,5
fake_brisbane,Op.SX,13,-1,0.99964447,3
fake_brisbane,Op.SX,14,-1,0.999419009953521,5
fake_brisbane,Op.SX,15,-1,0.99925421,3
fake_brisbane,Op.SX,16,-1,0.9979571292849952,5
fake_brisbane,Op.SX,17,-1,0.0,10
fake_brisbane,Op.SX,18,-1,0.99956363,3
fake_brisbane,Op.SX,19,-1,0.9996077099960772,3
fake_brisbane,Op.SX,20,-1,0.9973150899731511,6
fake_brisbane,Op.SX,21,-1,0.99963082,3
fake_brisbane,Op.SX,22,-1,0.9995133799854015,5
fake_brisbane,Op.SX,23,-1,0.9995144399708663,5
fake_brisbane,Op.SX,24,-1,0.99961932,3
fake_brisbane,Op.SX,25,-1,0.9996432899892987,5
fake_brisbane,Op.SX,26,-1,0.0,10
fake_brisbane,Op.SX,27,-1,0.9997700800022992,3
fake_brisbane,Op.SX,28,-1,0.9989657997414501,5
fake_brisbane,Op.SX,29,-1,0.9994786199582896,5
fake_brisbane,Op.SX,30,-1,0.9995036900000001,3
fake_brisbane,Op.SX,31,-1,0.99906609,3
fake_brisbane,Op.SX,32,-1,0.0,10
fake_brisbane,Op.SX,33,-1,0.99968168,3
fake_brisbane,Op.SX,34,-1,0.9996716900000001,5
fake_brisbane,Op.SX,35,-1,0.9993158499110605,5
fake_brisbane,Op.SX,36,-1,0.0,10
fake_brisbane,Op.SX,37,-1,0.9995254,3
fake_brisbane,Op.SX,38,-1,0.9995932599877979,5
fake_brisbane,Op.SX,39,-1,0.9996126499961265,5
fake_brisbane,Op.SX,40,-1,0.99906681,3
fake_brisbane,Op.SX,41,-1,0.9991871300081288,3
fake_brisbane,Op.SX,42,-1,0.99063465,6
fake_brisbane,Op.SX,43,-1,0.9994397599551808,5
fake_brisbane,Op.SX,44,-1,0.9981654400000001,3
fake_brisbane,Op.SX,45,-1,0.99833959,3
fake_brisbane,Op.SX,46,-1,0.9995900599836025,5
fake_brisbane,Op.SX,47,-1,0.9995401699816068,5
fake_brisbane,Op.SX,48,-1,0.0,3
fake_brisbane,Op.SX,49,-1,0.99919619,3
fake_brisbane,Op.SX,50,-1,0.99913951,3
fake_brisbane,Op.SX,51,-1,0.0,10
fake_brisbane,Op.SX,52,-1,0.9994384199606893,5
fake_brisbane,Op.SX,53,-1,0.0,10
fake_brisbane,Op.SX,54,-1,0.99932039993204,5
fake_brisbane,Op.SX,55,-1,0.9995177799855334,5
fake_brisbane,Op.SX,56,-1,0.9996359399963592,5
fake_brisbane,Op.SX,57,-1,0.9978718895318157,6
fake_brisbane,Op.SX,58,-1,0.9997102999942061,5
fake_brisbane,Op.SX,59,-1,0.99906783,3
fake_brisbane,Op.SX,60,-1,0.9994299999544,5
fake_brisbane,Op.SX,61,-1,0.9991726198593455,5
fake_brisbane,Op.SX,62,-1,0.0,10
fake_brisbane,Op.SX,63,-1,0.9996231699886953,5
fake_brisbane,Op.SX,64,-1,0.99965816,3
fake_brisbane,Op.SX,65,-1,0.9992078,3
fake_brisbane,Op.SX,66,-1,0.9997446499948929,5
fake_brisbane,Op.SX,67,-1,0.9993075599169072,5
fake_brisbane,Op.SX,68,-1,0.9987577200124229,3
fake_brisbane,Op.SX,69,-1,0.9994665599679935,5
fake_brisbane,Op.SX,70,-1,0.9996505099930102,5
fake_brisbane,Op.SX,71,-1,0.999532849971971,5
fake_brisbane,Op.SX,72,-1,0.9994722599788902,5
fake_brisbane,Op.SX,73,-1,0.99930277,3
fake_brisbane,Op.SX,74,-1,0.9994879399897589,5
fake_brisbane,Op.SX,75,-1,0.99898458,3
fake_brisbane,Op.SX,76,-1,0.99928988,3
fake_brisbane,Op.SX,77,-1,0.9963823999638244,6
fake_brisbane,Op.SX,78,-1,0.0,10
fake_brisbane,Op.SX,79,-1,0.9994041399880826,5
fake_brisbane,Op.SX,80,-1,0.0,10
fake_brisbane,Op.SX,81,-1,0.0,10
fake_brisbane,Op.SX,82,-1,0.0,10
fake_brisbane,Op.SX,83,-1,0.99932053,3
fake_brisbane,Op.SX,84,-1,0.999649689992994,5
fake_brisbane,Op.SX,85,-1,0.9997433500000001,5
fake_brisbane,Op.SX,86,-1,0.9995971799879154,5
fake_brisbane,Op.SX,87,-1,0.9983466794048047,5
fake_brisbane,Op.SX,88,-1,0.9989345697442967,5
fake_brisbane,Op.SX,89,-1,0.9994060099524807,5
fake_brisbane,Op.SX,90,-1,0.99920084,3
fake_brisbane,Op.SX,91,-1,0.0,10
fake_brisbane,Op.SX,92,-1,0.99968263,3
fake_brisbane,Op.SX,93,-1,0.9992327099155981,5
fake_brisbane,Op.SX,94,-1,0.99957453,3
fake_brisbane,Op.SX,95,-1,0.788490122115099,6
fake_brisbane,Op.SX,96,-1,0.99938179,3
fake_brisbane,Op.SX,97,-1,0.9988264296596645,5
fake_brisbane,Op.SX,98,-1,0.9989568797079261,5
fake_brisbane,Op.SX,99,-1,0.9996924699969248,5
fake_brisbane,Op.SX,100,-1,0.9996300199926005,5
fake_brisbane,Op.SX,101,-1,0.0,10
fake_brisbane,Op.SX,102,-1,0.0,2
fake_brisbane,Op.SX,103,-1,0.99952015,3
fake_brisbane,Op.SX,104,-1,0.9995511099865334,5
fake_brisbane,Op.SX,105,-1,0.9994356899717843,5
fake_brisbane,Op.SX,106,-1,0.9996567099897012,5
fake_brisbane,Op.SX,107,-1,0.99949508,3
fake_brisbane,Op.SX,108,-1,0.0,10
fake_brisbane,Op.SX,109,-1,0.0,10
fake_brisbane,Op.SX,110,-1,0.0,10
fake_brisbane,Op.SX,111,-1,0.0,10
fake_brisbane,Op.SX,112,-1,0.9988524,3
fake_brisbane,Op.SX,113,-1,0.9995189699663282,5
fake_brisbane,Op.SX,114,-1,0.9993573,3
fake_brisbane,Op.SX,115,-1,0.999482809989656,5
fake_brisbane,Op.SX,116,-1,0.0,10
fake_brisbane,Op.SX,117,-1,0.9995391299723477,5
fake_brisbane,Op.SX,118,-1,0.0,10
fake_brisbane,Op.SX,119,-1,0.0,2
fake_brisbane,Op.SX,120,-1,0.999306789930679,5
fake_brisbane,Op.SX,121,-1,0.9989837498069124,5
fake_brisbane,Op.SX,122,-1,0.0,10
fake_brisbane,Op.SX,123,-1,0.0,3
fake_brisbane,Op.SX,124,-1,0.9997319299999998,5
fake_brisbane,Op.SX,125,-1,0.9996536599861465,5
fake_brisbane,Op.SX,126,-1,0.99969449,3
fake_brisbane,Op.X,0,-1,0.9992670299926704,3
fake_brisbane,Op.X,1,-1,0.0,10
fake_brisbane,Op.X,2,-1,0.0,10
fake_brisbane,Op.X,3,-1,0.999447119972356,5
fake_brisbane,Op.X,4,-1,0.0,10
fake_brisbane,Op.X,5,-1,0.0,10
fake_brisbane,Op.X,6,-1,0.9995672,3
fake_brisbane,Op.X,7,-1,0.0,10
fake_brisbane,Op.X,8,-1,0.9994976699598135,5
fake_brisbane,Op.X,9,-1,0.9996290499888715,5
fake_brisbane,Op.X,10,-1,0.9998290400000001,3
fake_brisbane,Op.X,11,-1,0.0,10
fake_brisbane,Op.X,12,-1,0.9997209999972101,5
fake_brisbane,Op.X,13,-1,0.99964447,3
fake_brisbane,Op.X,14,-1,0.999419009953521,5
fake_brisbane,Op.X,15,-1,0.99925421,3
fake_brisbane,Op.X,16,-1,0.9979571292849952,5
fake_brisbane,Op.X,17,-1,0.0,10
fake_brisbane,Op.X,18,-1,0.99956363,3
fake_brisbane,Op.X,19,-1,0.9996077099960772,3
fake_brisbane,Op.X,20,-1,0.9973150899731511,6
fake_brisbane,Op.X,21,-1,0.99963082,3
fake_brisbane,Op.X,22,-1,0.9995133799854015,5
fake_brisbane,Op.X,23,-1,0.9995144399708663,5
fake_brisbane,Op.X,24,-1,0.99961932,3
fake_brisbane,Op.X,25,-1,0.9996432899892987,5
fake_brisbane,Op.X,26,-1,0.0,10
fake_brisbane,Op.X,27,-1,0.9997700800022992,3
fake_brisbane,Op.X,28,-1,0.9989657997414501,5
fake_brisbane,Op.X,29,-1,0.9994786199582896,5
fake_brisbane,Op.X,30,-1,0.9995036900000001,3
fake_brisbane,Op.X,31,-1,0.99906609,3
fake_brisbane,Op.X,32,-1,0.0,10
fake_brisbane,Op.X,33,-1,0.99968168,3
fake_brisbane,Op.X,34,-1,0.9996716900000001,5
fake_brisbane,Op.X,35,-1,0.9993158499110605,5
fake_brisbane,Op.X,36,-1,0.0,10
fake_brisbane,Op.X,37,-1,0.9995254,3
fake_brisbane,Op.X,38,-1,0.9995932599877979,5
fake_brisbane,Op.X,39,-1,0.9996126499961265,5
fake_brisbane,Op.X,40,-1,0.99906681,3
fake_brisbane,Op.X,41,-1,0.9991871300081288,3
fake_brisbane,Op.X,42,-1,0.99063465,6
fake_brisbane,Op.X,43,-1,0.9994397599551808,5
fake_brisbane,Op.X,44,-1,0.9981654400000001,3
fake_brisbane,Op.X,45,-1,0.99833959,3
fake_brisbane,Op.X,46,-1,0.9995900599836025,5
fake_brisbane,Op.X,47,-1,0.9995401699816068,5
fake_brisbane,Op.X,48,-1,0.0,3
fake_brisbane,Op.X,49,-1,0.99919619,3
fake_brisbane,Op.X,50,-1,0.99913951,3
fake_brisbane,Op.X,51,-1,0.0,10
fake_brisbane,Op.X,52,-1,0.9994384199606893,5
fake_brisbane,Op.X,53,-1,0.0,10
fake_brisbane,Op.X,54,-1,0.99932039993204,5
fake_brisbane,Op.X,55,-1,0.9995177799855334,5
fake_brisbane,Op.X,56,-1,0.9996359399963592,5
fake_brisbane,Op.X,57,-1,0.9978718895318157,6
fake_brisbane,Op.X,58,-1,0.9997102999942061,5
fake_brisbane,Op.X,59,-1,0.99906783,3
fake_brisbane,Op.X,60,-1,0.9994299999544,5
fake_brisbane,Op.X,61,-1,0.9991726198593455,5
fake_brisbane,Op.X,62,-1,0.0,10
fake_brisbane,Op.X,63,-1,0.9996231699886953,5
fake_brisbane,Op.X,64,-1,0.99965816,3
fake_brisbane,Op.X,65,-1,0.9992078,3
fake_brisbane,Op.X,66,-1,0.9997446499948929,5
fake_brisbane,Op.X,67,-1,0.9993075599169072,5
fake_brisbane,Op.X,68,-1,0.9987577200124229,3
fake_brisbane,Op.X,69,-1,0.9994665599679935,5
fake_brisbane,Op.X,70,-1,0.9996505099930102,5
fake_brisbane,Op.X,71,-1,0.999532849971971,5
fake_brisbane,Op.X,72,-1,0.9994722599788902,5
fake_brisbane,Op.X,73,-1,0.99930277,3
fake_brisbane,Op.X,74,-1,0.9994879399897589,5
fake_brisbane,Op.X,75,-1,0.99898458,3
fake_brisbane,Op.X,76,-1,0.99928988,3
fake_brisbane,Op.X,77,-1,0.9963823999638244,6
fake_brisbane,Op.X,78,-1,0.0,10
fake_brisbane,Op.X,79,-1,0.9994041399880826,5
fake_brisbane,Op.X,80,-1,0.0,10
fake_brisbane,Op.X,81,-1,0.0,10
fake_brisbane,Op.X,82,-1,0.0,10
fake_brisbane,Op.X,83,-1,0.99932053,3
fake_brisbane,Op.X,84,-1,0.999649689992994,5
fake_brisbane,Op.X,85,-1,0.9997433500000001,5
fake_brisbane,Op.X,86,-1,0.9995971799879154,5
fake_brisbane,Op.X,87,-1,0.9983466794048047,5
fake_brisbane,Op.X,88,-1,0.9989345697442967,5
fake_brisbane,Op.X,89,-1,0.9994060099524807,5
fake_brisbane,Op.X,90,-1,0.99920084,3
