hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
belem,0,1,0.016960,0.657210,convex,0.000000,0,0.000000
belem,0,2,0.016960,0.666250,convex,0.000000,1,0.000000
belem,0,3,0.016960,0.738000,convex,0.000000,2,0.000000
belem,0,4,0.016960,0.738810,convex,1.000000,3,0.000000
belem,0,5,0.016960,0.748520,convex,10.000000,4,0.000000
belem,0,6,0.016960,0.748530,convex,1360.000000,5,0.000000
belem,1,1,0.019650,0.662030,convex,0.000000,6,0.000000
belem,1,2,0.019650,0.666570,convex,0.000000,7,0.000000
belem,1,3,0.019650,0.744360,convex,0.000000,8,0.000000
belem,1,4,0.019650,0.744570,convex,1.000000,9,0.000000
belem,1,5,0.019650,0.749580,convex,10.000000,10,0.000000
belem,1,6,0.019650,0.749580,convex,1032.000000,11,0.000000
brooklyn,0,1,0.028830,0.663870,convex,0.000000,12,0.000000
brooklyn,0,2,0.028830,0.666630,convex,0.000000,13,0.000000
brooklyn,0,3,0.028830,0.746650,convex,0.000000,14,0.000000
brooklyn,0,4,0.028830,0.746730,convex,1.000000,15,0.000000
brooklyn,0,5,0.028830,0.749810,convex,10.000000,16,0.000000
brooklyn,0,6,0.028830,0.749810,convex,1171.000000,17,0.000000
brooklyn,1,1,0.036920,0.646190,convex,0.000000,18,0.000000
brooklyn,1,2,0.036920,0.664670,convex,0.000000,19,0.000000
brooklyn,1,3,0.036920,0.720560,convex,0.000000,20,0.000000
brooklyn,1,4,0.036920,0.724110,convex,1.000000,21,0.000000
brooklyn,1,5,0.036920,0.741920,convex,10.000000,22,0.000000
brooklyn,1,6,0.036920,0.742170,convex,99.000000,23,0.000000
fez,0,1,0.019800,0.666340,convex,0.000000,24,0.000000
fez,0,2,0.019800,0.666670,convex,0.000000,25,0.000000
fez,0,3,0.019800,0.749580,convex,0.000000,26,0.000000
fez,0,4,0.019800,0.749580,convex,1.000000,27,0.000000
fez,0,5,0.019800,0.749950,convex,12.000000,28,0.000000
fez,0,6,0.019800,0.749950,convex,7513.000000,29,0.000000
fez,1,1,0.088180,0.641330,convex,0.000000,30,0.000000
fez,1,2,0.088180,0.663560,convex,0.000000,31,0.000000
fez,1,3,0.088180,0.714000,convex,0.000000,32,0.000000
fez,1,4,0.088180,0.718790,convex,1.000000,33,0.000000
fez,1,5,0.088180,0.739460,convex,10.000000,34,0.000000
fez,1,6,0.088180,0.739850,convex,132.000000,35,0.000000
guadalupe,0,1,0.022130,0.652660,convex,0.000000,36,0.000000
guadalupe,0,2,0.022130,0.665750,convex,0.000000,37,0.000000
guadalupe,0,3,0.022130,0.731470,convex,0.000000,38,0.000000
guadalupe,0,4,0.022130,0.733170,convex,1.000000,39,0.000000
guadalupe,0,5,0.022130,0.746740,convex,10.000000,40,0.000000
guadalupe,0,6,0.022130,0.746790,convex,423.000000,41,0.000000
guadalupe,1,1,0.026430,0.664290,convex,0.000000,42,0.000000
guadalupe,1,2,0.026430,0.666640,convex,0.000000,43,0.000000
guadalupe,1,3,0.026430,0.747180,convex,0.000000,44,0.000000
guadalupe,1,4,0.026430,0.747230,convex,1.000000,45,0.000000
guadalupe,1,5,0.026430,0.749850,convex,10.000000,16,0.000000
guadalupe,1,6,0.026430,0.749850,convex,1350.000000,17,0.000000
london,0,1,0.011800,0.625470,convex,0.000000,46,0.000000
london,0,2,0.011800,0.658100,convex,0.000000,47,0.000000
london,0,3,0.011800,0.687700,convex,0.000000,48,0.000000
london,0,4,0.011800,0.697950,convex,1.000000,49,0.000000
london,0,5,0.011800,0.722700,convex,9.000000,50,0.000000
london,0,6,0.011800,0.724400,convex,54.000000,51,0.000000
london,1,1,0.012100,0.662920,convex,0.000000,52,0.000000
london,1,2,0.012100,0.666600,convex,0.000000,53,0.000000
london,1,3,0.012100,0.745460,convex,0.000000,54,0.000000
london,1,4,0.012100,0.745600,convex,1.000000,55,0.000000
london,1,5,0.012100,0.749680,convex,11.000000,56,0.000000
london,1,6,0.012100,0.749680,convex,2983.000000,57,0.000000
mumbai,0,1,0.020790,0.663750,convex,0.000000,58,0.000000
mumbai,0,2,0.020790,0.666630,convex,0.000000,59,0.000000
mumbai,0,3,0.020790,0.746530,convex,0.000000,60,0.000000
mumbai,0,4,0.020790,0.746610,convex,1.000000,61,0.000000
mumbai,0,5,0.020790,0.749810,convex,10.000000,16,0.000000
mumbai,0,6,0.020790,0.749810,convex,1261.000000,17,0.000000
mumbai,1,1,0.025440,0.642550,convex,0.000000,62,0.000000
mumbai,1,2,0.025440,0.663860,convex,0.000000,63,0.000000
mumbai,1,3,0.025440,0.715980,convex,0.000000,64,0.000000
mumbai,1,4,0.025440,0.720380,convex,1.000000,65,0.000000
mumbai,1,5,0.025440,0.740480,convex,9.000000,66,0.000000
mumbai,1,6,0.025440,0.740810,convex,114.000000,67,0.000000
