hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
almaden,0,1,0.012360,0.663300,convex,0.000000,0,0.000000
almaden,0,2,0.012360,0.666620,convex,0.000000,1,0.000000
almaden,0,3,0.012360,0.745920,convex,0.000000,2,0.000000
almaden,0,4,0.012360,0.746030,convex,1.000000,3,0.000000
almaden,0,5,0.012360,0.749710,convex,10.000000,4,0.000000
almaden,0,6,0.012360,0.749710,convex,1618.000000,5,0.000000
almaden,1,1,0.013290,0.607330,convex,0.000000,6,0.000000
almaden,1,2,0.013290,0.636670,convex,0.000000,7,0.000000
almaden,1,3,0.013290,0.656600,convex,0.000000,8,0.000000
almaden,1,4,0.013290,0.673460,convex,1.000000,9,0.000000
almaden,1,5,0.013290,0.695850,convex,9.000000,10,0.000000
almaden,1,6,0.013290,0.700350,convex,51.000000,11,0.000000
geneva,0,1,0.027060,0.631970,convex,0.000000,12,0.000000
geneva,0,2,0.027060,0.660690,convex,0.000000,13,0.000000
geneva,0,3,0.027060,0.698630,convex,0.000000,14,0.000000
geneva,0,4,0.027060,0.706560,convex,1.000000,15,0.000000
geneva,0,5,0.027060,0.730400,convex,9.000000,16,0.000000
geneva,0,6,0.027060,0.731440,convex,74.000000,17,0.000000
geneva,1,1,0.028430,0.663570,convex,0.000000,18,0.000000
geneva,1,2,0.028430,0.666620,convex,0.000000,19,0.000000
geneva,1,3,0.028430,0.746190,convex,0.000000,20,0.000000
geneva,1,4,0.028430,0.746290,convex,1.000000,21,0.000000
geneva,1,5,0.028430,0.749680,convex,10.000000,4,0.000000
geneva,1,6,0.028430,0.749680,convex,1821.000000,22,0.000000
lima,0,1,0.018290,0.662940,convex,0.000000,23,0.000000
lima,0,2,0.018290,0.666600,convex,0.000000,24,0.000000
lima,0,3,0.018290,0.745540,convex,0.000000,25,0.000000
lima,0,4,0.018290,0.745670,convex,1.000000,26,0.000000
lima,0,5,0.018290,0.749740,convex,10.000000,4,0.000000
lima,0,6,0.018290,0.749740,convex,953.000000,27,0.000000
lima,1,1,0.019740,0.653380,convex,0.000000,28,0.000000
lima,1,2,0.019740,0.665840,convex,0.000000,29,0.000000
lima,1,3,0.019740,0.732460,convex,0.000000,30,0.000000
lima,1,4,0.019740,0.734010,convex,1.000000,31,0.000000
lima,1,5,0.019740,0.747000,convex,10.000000,32,0.000000
lima,1,6,0.019740,0.747040,convex,514.000000,33,0.000000
makarresh,0,1,0.073100,0.666070,convex,0.000000,34,0.000000
makarresh,0,2,0.073100,0.666670,convex,0.000000,35,0.000000
makarresh,0,3,0.073100,0.749280,convex,0.000000,36,0.000000
makarresh,0,4,0.073100,0.749280,convex,1.000000,37,0.000000
makarresh,0,5,0.073100,0.749950,convex,11.000000,38,0.000000
makarresh,0,6,0.073100,0.749950,convex,3078.000000,39,0.000000
makarresh,1,1,0.088480,0.512730,convex,0.000000,40,0.000000
makarresh,1,2,0.088480,0.513060,convex,0.000000,41,0.000000
makarresh,1,3,0.088480,0.519080,convex,0.000000,42,0.000000
makarresh,1,4,0.088480,0.519570,convex,1.000000,43,0.000000
makarresh,1,5,0.088480,0.523820,convex,13.000000,44,0.000000
makarresh,1,6,0.088480,0.524450,convex,160.000000,45,0.000000
manhattan,0,1,0.051260,0.543920,convex,0.000000,46,0.000000
manhattan,0,2,0.051260,0.548150,convex,0.000000,47,0.000000
manhattan,0,3,0.051260,0.565070,convex,0.000000,48,0.000000
manhattan,0,4,0.051260,0.571330,convex,1.000000,49,0.000000
manhattan,0,5,0.051260,0.580340,convex,9.000000,50,0.000000
manhattan,0,6,0.051260,0.588070,convex,54.000000,51,0.000000
manhattan,1,1,0.052730,0.665260,convex,0.000000,52,0.000000
manhattan,1,2,0.052730,0.666660,convex,0.000000,53,0.000000
manhattan,1,3,0.052730,0.748300,convex,0.000000,54,0.000000
manhattan,1,4,0.052730,0.748320,convex,1.000000,55,0.000000
manhattan,1,5,0.052730,0.749890,convex,11.000000,56,0.000000
manhattan,1,6,0.052730,0.749890,convex,2840.000000,22,0.000000
valencia,0,1,0.017710,0.661380,convex,0.000000,57,0.000000
valencia,0,2,0.017710,0.666540,convex,0.000000,58,0.000000
valencia,0,3,0.017710,0.743550,convex,0.000000,59,0.000000
valencia,0,4,0.017710,0.743820,convex,1.000000,60,0.000000
valencia,0,5,0.017710,0.749490,convex,10.000000,61,0.000000
valencia,0,6,0.017710,0.749490,convex,786.000000,62,0.000000
valencia,1,1,0.019670,0.654170,convex,0.000000,63,0.000000
valencia,1,2,0.019670,0.665940,convex,0.000000,64,0.000000
valencia,1,3,0.019670,0.733620,convex,0.000000,65,0.000000
valencia,1,4,0.019670,0.735010,convex,1.000000,66,0.000000
valencia,1,5,0.019670,0.747350,convex,10.000000,67,0.000000
valencia,1,6,0.019670,0.747380,convex,576.000000,68,0.000000
