hardware,embedding_index,method,horizon,algorithm_index,baseline_index,algorithm_prob,baseline_prob,diff
algiers,3,bellman,1,0,75,0.280000,0.280000,-0.000000
algiers,3,convex,1,1,80,-0.000000,0.000000,-0.000000
algiers,3,bellman,2,2,75,0.280000,0.280000,-0.000000
algiers,3,convex,2,3,81,0.233330,0.233330,-0.000000
algiers,3,bellman,3,4,76,0.440810,0.440810,-0.000000
algiers,3,convex,3,5,82,0.440810,0.440810,-0.000000
algiers,3,bellman,4,12,77,0.472220,0.435930,0.036290
algiers,3,convex,4,18,83,0.470800,0.416390,0.054410
algiers,3,bellman,5,14,78,0.492190,0.462530,0.029660
algiers,3,convex,5,19,84,0.490620,0.462530,0.028090
algiers,3,bellman,6,16,79,0.495560,0.461760,0.033800
algiers,3,convex,6,20,85,0.495320,0.458690,0.036630
almaden,0,bellman,1,0,75,0.595580,0.595580,0.000000
almaden,0,convex,1,1,80,-0.000000,0.000000,-0.000000
almaden,0,bellman,2,2,75,0.595580,0.595580,0.000000
almaden,0,convex,2,3,81,0.496310,0.496310,-0.000000
almaden,0,bellman,3,4,76,0.977740,0.977740,0.000000
almaden,0,convex,3,5,82,0.977740,0.977740,0.000000
almaden,0,bellman,4,6,77,0.980670,0.974800,0.005870
almaden,0,convex,4,7,83,0.977740,0.963070,0.014670
almaden,0,bellman,5,8,78,0.991960,0.991960,-0.000000
almaden,0,convex,5,9,84,0.991960,0.991960,-0.000000
almaden,0,bellman,6,10,79,0.992090,0.991830,0.000260
almaden,0,convex,6,11,85,0.991960,0.991310,0.000650
almaden,1,bellman,1,0,75,0.595580,0.595580,0.000000
almaden,1,convex,1,1,80,-0.000000,0.000000,-0.000000
almaden,1,bellman,2,2,75,0.595580,0.595580,0.000000
almaden,1,convex,2,3,81,0.496310,0.496310,-0.000000
almaden,1,bellman,3,4,76,0.767630,0.767630,-0.000000
almaden,1,convex,3,5,82,0.767630,0.767630,-0.000000
almaden,1,bellman,4,6,77,0.802430,0.732830,0.069600
almaden,1,convex,4,7,83,0.767630,0.593630,0.174000
almaden,1,bellman,5,8,78,0.862750,0.862750,0.000000
almaden,1,convex,5,9,84,0.862750,0.862750,0.000000
almaden,1,bellman,6,10,79,0.881050,0.844450,0.036600
almaden,1,convex,6,11,85,0.862750,0.771250,0.091500
almaden,2,bellman,1,0,75,0.570080,0.570080,0.000000
almaden,2,convex,1,1,80,-0.000000,0.000000,-0.000000
almaden,2,bellman,2,2,75,0.570080,0.570080,0.000000
almaden,2,convex,2,3,81,0.475070,0.475070,0.000000
almaden,2,bellman,3,4,76,0.935880,0.935880,-0.000000
almaden,2,convex,3,5,82,0.935880,0.935880,-0.000000
almaden,2,bellman,4,6,77,0.938690,0.933070,0.005620
almaden,2,convex,4,7,83,0.935880,0.921840,0.014040
almaden,2,bellman,5,8,78,0.949500,0.949500,0.000000
almaden,2,convex,5,9,84,0.949500,0.949500,0.000000
almaden,2,bellman,6,10,79,0.949620,0.949370,0.000250
almaden,2,convex,6,11,85,0.949500,0.948870,0.000630
almaden,3,bellman,1,0,75,0.570080,0.570080,0.000000
almaden,3,convex,1,1,80,-0.000000,0.000000,-0.000000
almaden,3,bellman,2,2,75,0.570080,0.570080,0.000000
almaden,3,convex,2,3,81,0.475070,0.475070,0.000000
almaden,3,bellman,3,4,76,0.734770,0.734770,0.000000
almaden,3,convex,3,5,82,0.734770,0.734770,0.000000
almaden,3,bellman,4,6,77,0.768080,0.701460,0.066620
almaden,3,convex,4,7,83,0.734770,0.568220,0.166550
almaden,3,bellman,5,8,78,0.825810,0.825810,-0.000000
almaden,3,convex,5,9,84,0.825810,0.825810,-0.000000
almaden,3,bellman,6,10,79,0.843330,0.808300,0.035030
almaden,3,convex,6,11,85,0.825810,0.738230,0.087580
athens,0,bellman,1,0,75,0.596820,0.596820,0.000000
athens,0,convex,1,1,80,-0.000000,0.000000,-0.000000
athens,0,bellman,2,2,75,0.596820,0.596820,0.000000
athens,0,convex,2,3,81,0.497350,0.497350,0.000000
athens,0,bellman,3,4,76,0.984650,0.984650,0.000000
athens,0,convex,3,5,82,0.984650,0.984650,0.000000
athens,0,bellman,4,6,77,0.986640,0.982660,0.003980
athens,0,convex,4,7,83,0.984650,0.974700,0.009950
athens,0,bellman,5,8,78,0.994390,0.994390,-0.000000
athens,0,convex,5,9,84,0.994390,0.994390,-0.000000
athens,0,bellman,6,10,79,0.994450,0.994330,0.000120
athens,0,convex,6,11,85,0.994390,0.994090,0.000300
athens,1,bellman,1,0,75,0.589830,0.589830,-0.000000
athens,1,convex,1,1,80,-0.000000,0.000000,-0.000000
athens,1,bellman,2,2,75,0.589830,0.589830,-0.000000
athens,1,convex,2,3,81,0.491530,0.491530,0.000000
athens,1,bellman,3,4,76,0.973130,0.973130,0.000000
athens,1,convex,3,5,82,0.973130,0.973130,0.000000
athens,1,bellman,4,6,77,0.975090,0.971160,0.003930
athens,1,convex,4,7,83,0.973130,0.963300,0.009830
athens,1,bellman,5,8,78,0.982760,0.982760,0.000000
athens,1,convex,5,9,84,0.982760,0.982760,0.000000
athens,1,bellman,6,10,79,0.982810,0.982700,0.000110
athens,1,convex,6,11,85,0.982760,0.982460,0.000300
auckland,0,bellman,1,0,75,0.597930,0.597930,-0.000000
auckland,0,convex,1,1,80,-0.000000,0.000000,-0.000000
auckland,0,bellman,2,2,75,0.597930,0.597930,-0.000000
auckland,0,convex,2,3,81,0.498280,0.498280,0.000000
auckland,0,bellman,3,4,76,0.991080,0.991080,0.000000
auckland,0,convex,3,5,82,0.991080,0.991080,0.000000
auckland,0,bellman,4,6,77,0.992170,0.989990,0.002180
auckland,0,convex,4,7,83,0.991080,0.985630,0.005450
auckland,0,bellman,5,8,78,0.996470,0.996470,0.000000
auckland,0,convex,5,9,84,0.996470,0.996470,0.000000
auckland,0,bellman,6,10,79,0.996490,0.996450,0.000040
auckland,0,convex,6,11,85,0.996470,0.996380,0.000090
auckland,1,bellman,1,0,75,0.597930,0.597930,-0.000000
auckland,1,convex,1,1,80,-0.000000,0.000000,-0.000000
auckland,1,bellman,2,2,75,0.597930,0.597930,-0.000000
auckland,1,convex,2,3,81,0.498280,0.498280,0.000000
auckland,1,bellman,3,4,76,0.977420,0.977420,-0.000000
auckland,1,convex,3,5,82,0.977420,0.977420,-0.000000
auckland,1,bellman,4,6,77,0.981180,0.973670,0.007510
auckland,1,convex,4,7,83,0.977420,0.958660,0.018760
auckland,1,bellman,5,8,78,0.995470,0.995470,0.000000
auckland,1,convex,5,9,84,0.995470,0.995470,0.000000
auckland,1,bellman,6,10,79,0.995680,0.995260,0.000420
auckland,1,convex,6,11,85,0.995470,0.994410,0.001060
auckland,2,bellman,1,0,75,0.590660,0.590660,0.000000
auckland,2,convex,1,1,80,-0.000000,0.000000,-0.000000
auckland,2,bellman,2,2,75,0.590660,0.590660,0.000000
auckland,2,convex,2,3,81,0.492210,0.492210,-0.000000
auckland,2,bellman,3,4,76,0.979010,0.979010,-0.000000
auckland,2,convex,3,5,82,0.979010,0.979010,-0.000000
auckland,2,bellman,4,6,77,0.980090,0.977940,0.002150
auckland,2,convex,4,7,83,0.979010,0.973630,0.005380
auckland,2,bellman,5,8,78,0.984340,0.984340,0.000000
auckland,2,convex,5,9,84,0.984340,0.984340,0.000000
auckland,2,bellman,6,10,79,0.984360,0.984320,0.000040
auckland,2,convex,6,11,85,0.984340,0.984250,0.000090
belem,0,bellman,1,0,75,0.595720,0.595720,-0.000000
belem,0,convex,1,1,80,-0.000000,0.000000,-0.000000
belem,0,bellman,2,2,75,0.595720,0.595720,-0.000000
belem,0,convex,2,3,81,0.496440,0.496440,0.000000
belem,0,bellman,3,4,76,0.951770,0.951770,0.000000
belem,0,convex,3,5,82,0.951770,0.951770,0.000000
belem,0,bellman,4,6,77,0.959650,0.943890,0.015760
belem,0,convex,4,7,83,0.951770,0.912360,0.039410
belem,0,bellman,5,8,78,0.987910,0.987910,0.000000
belem,0,convex,5,9,84,0.987910,0.987910,0.000000
belem,0,bellman,6,10,79,0.988840,0.986970,0.001870
belem,0,convex,6,11,85,0.987910,0.983220,0.004690
belem,1,bellman,1,0,75,0.595720,0.595720,-0.000000
belem,1,convex,1,1,80,-0.000000,0.000000,-0.000000
belem,1,bellman,2,2,75,0.595720,0.595720,-0.000000
belem,1,convex,2,3,81,0.496440,0.496440,0.000000
belem,1,bellman,3,4,76,0.972420,0.972420,0.000000
belem,1,convex,3,5,82,0.972420,0.972420,0.000000
belem,1,bellman,4,6,77,0.976420,0.968410,0.008010
belem,1,convex,4,7,83,0.972420,0.952390,0.020030
belem,1,bellman,5,8,78,0.991620,0.991620,-0.000000
belem,1,convex,5,9,84,0.991620,0.991620,-0.000000
belem,1,bellman,6,10,79,0.991870,0.991380,0.000490
belem,1,convex,6,11,85,0.991620,0.990410,0.001210
belem,2,bellman,1,0,75,0.593380,0.593380,0.000000
belem,2,convex,1,1,80,-0.000000,0.000000,-0.000000
belem,2,bellman,2,2,75,0.593380,0.593380,0.000000
belem,2,convex,2,3,81,0.494480,0.494480,-0.000000
belem,2,bellman,3,4,76,0.968590,0.968590,0.000000
belem,2,convex,3,5,82,0.968590,0.968590,0.000000
belem,2,bellman,4,6,77,0.972580,0.964600,0.007980
belem,2,convex,4,7,83,0.968590,0.948640,0.019950
belem,2,bellman,5,8,78,0.987720,0.987720,0.000000
belem,2,convex,5,9,84,0.987720,0.987720,0.000000
belem,2,bellman,6,10,79,0.987960,0.987480,0.000480
belem,2,convex,6,11,85,0.987720,0.986510,0.001210
boeblingen,0,bellman,1,0,75,0.597560,0.597560,-0.000000
boeblingen,0,convex,1,1,80,-0.000000,0.000000,-0.000000
boeblingen,0,bellman,2,2,75,0.597560,0.597560,-0.000000
boeblingen,0,convex,2,3,81,0.497970,0.497970,0.000000
boeblingen,0,bellman,3,4,76,0.982790,0.982790,0.000000
boeblingen,0,convex,3,5,82,0.982790,0.982790,0.000000
boeblingen,0,bellman,4,6,77,0.985380,0.980190,0.005190
boeblingen,0,convex,4,7,83,0.982790,0.969820,0.012970
boeblingen,0,bellman,5,8,78,0.995420,0.995420,0.000000
boeblingen,0,convex,5,9,84,0.995420,0.995420,0.000000
boeblingen,0,bellman,6,10,79,0.995520,0.995320,0.000200
boeblingen,0,convex,6,11,85,0.995420,0.994910,0.000510
boeblingen,1,bellman,1,0,75,0.597560,0.597560,-0.000000
boeblingen,1,convex,1,1,80,-0.000000,0.000000,-0.000000
boeblingen,1,bellman,2,2,75,0.597560,0.597560,-0.000000
boeblingen,1,convex,2,3,81,0.497970,0.497970,0.000000
boeblingen,1,bellman,3,4,76,0.804020,0.804020,0.000000
boeblingen,1,convex,3,5,82,0.804020,0.804020,0.000000
boeblingen,1,bellman,4,6,77,0.835010,0.773030,0.061980
boeblingen,1,convex,4,7,83,0.804020,0.649080,0.154940
boeblingen,1,bellman,5,8,78,0.899240,0.899240,-0.000000
boeblingen,1,convex,5,9,84,0.899240,0.899240,-0.000000
boeblingen,1,bellman,6,10,79,0.913700,0.884780,0.028920
boeblingen,1,convex,6,11,85,0.899240,0.826930,0.072310
boeblingen,2,bellman,1,0,75,0.588920,0.588920,0.000000
boeblingen,2,convex,1,1,80,-0.000000,0.000000,-0.000000
boeblingen,2,bellman,2,2,75,0.588920,0.588920,0.000000
boeblingen,2,convex,2,3,81,0.490760,0.490760,-0.000000
boeblingen,2,bellman,3,4,76,0.968570,0.968570,-0.000000
boeblingen,2,convex,3,5,82,0.968570,0.968570,-0.000000
boeblingen,2,bellman,4,6,77,0.971130,0.966010,0.005120
boeblingen,2,convex,4,7,83,0.968570,0.955790,0.012780
boeblingen,2,bellman,5,8,78,0.981020,0.981020,0.000000
boeblingen,2,convex,5,9,84,0.981020,0.981020,0.000000
boeblingen,2,bellman,6,10,79,0.981120,0.980920,0.000200
boeblingen,2,convex,6,11,85,0.981020,0.980520,0.000500
boeblingen,3,bellman,1,0,75,0.588920,0.588920,0.000000
boeblingen,3,convex,1,1,80,-0.000000,0.000000,-0.000000
boeblingen,3,bellman,2,2,75,0.588920,0.588920,0.000000
boeblingen,3,convex,2,3,81,0.490760,0.490760,-0.000000
boeblingen,3,bellman,3,4,76,0.792390,0.792390,0.000000
boeblingen,3,convex,3,5,82,0.792390,0.792390,0.000000
boeblingen,3,bellman,4,6,77,0.822930,0.761850,0.061080
boeblingen,3,convex,4,7,83,0.792390,0.639690,0.152700
boeblingen,3,bellman,5,8,78,0.886230,0.886230,-0.000000
boeblingen,3,convex,5,9,84,0.886230,0.886230,-0.000000
boeblingen,3,bellman,6,10,79,0.900480,0.871980,0.028500
boeblingen,3,convex,6,11,85,0.886230,0.814970,0.071260
bogota,0,bellman,1,0,75,0.596560,0.596560,0.000000
bogota,0,convex,1,1,80,-0.000000,0.000000,-0.000000
bogota,0,bellman,2,2,75,0.596560,0.596560,0.000000
bogota,0,convex,2,3,81,0.497130,0.497130,-0.000000
bogota,0,bellman,3,4,76,0.937990,0.937990,0.000000
bogota,0,convex,3,5,82,0.937990,0.937990,0.000000
bogota,0,bellman,4,6,77,0.948610,0.927370,0.021240
bogota,0,convex,4,7,83,0.937990,0.884900,0.053090
bogota,0,bellman,5,8,78,0.985070,0.985070,0.000000
bogota,0,convex,5,9,84,0.985070,0.985070,0.000000
bogota,0,bellman,6,10,79,0.986770,0.983370,0.003400
bogota,0,convex,6,11,85,0.985070,0.976560,0.008510
bogota,1,bellman,1,0,75,0.569800,0.569800,-0.000000
bogota,1,convex,1,1,80,-0.000000,0.000000,-0.000000
bogota,1,bellman,2,2,75,0.569800,0.569800,-0.000000
bogota,1,convex,2,3,81,0.474830,0.474830,-0.000000
bogota,1,bellman,3,4,76,0.923930,0.923930,-0.000000
bogota,1,convex,3,5,82,0.923930,0.923930,-0.000000
bogota,1,bellman,4,6,77,0.928940,0.918920,0.010020
bogota,1,convex,4,7,83,0.923930,0.898890,0.025040
bogota,1,bellman,5,8,78,0.947610,0.947610,-0.000000
bogota,1,convex,5,9,84,0.947610,0.947610,-0.000000
bogota,1,bellman,6,10,79,0.948010,0.947220,0.000790
bogota,1,convex,6,11,85,0.947610,0.945630,0.001980
brooklyn,0,bellman,1,0,75,0.597450,0.597450,0.000000
brooklyn,0,convex,1,1,80,-0.000000,0.000000,-0.000000
brooklyn,0,bellman,2,2,75,0.597450,0.597450,0.000000
brooklyn,0,convex,2,3,81,0.497870,0.497870,-0.000000
brooklyn,0,bellman,3,4,76,0.983300,0.983300,-0.000000
brooklyn,0,convex,3,5,82,0.983300,0.983300,-0.000000
brooklyn,0,bellman,4,6,77,0.985760,0.980840,0.004920
brooklyn,0,convex,4,7,83,0.983300,0.971010,0.012290
brooklyn,0,bellman,5,8,78,0.995280,0.995280,-0.000000
brooklyn,0,convex,5,9,84,0.995280,0.995280,-0.000000
brooklyn,0,bellman,6,10,79,0.995380,0.995190,0.000190
brooklyn,0,convex,6,11,85,0.995280,0.994830,0.000450
brooklyn,1,bellman,1,0,75,0.597450,0.597450,0.000000
brooklyn,1,convex,1,1,80,-0.000000,0.000000,-0.000000
brooklyn,1,bellman,2,2,75,0.597450,0.597450,0.000000
brooklyn,1,convex,2,3,81,0.497870,0.497870,-0.000000
brooklyn,1,bellman,3,4,76,0.909320,0.909320,0.000000
brooklyn,1,convex,3,5,82,0.909320,0.909320,0.000000
brooklyn,1,bellman,4,6,77,0.925100,0.893530,0.031570
brooklyn,1,convex,4,7,83,0.909320,0.830390,0.078930
brooklyn,1,bellman,5,8,78,0.974540,0.974540,-0.000000
brooklyn,1,convex,5,9,84,0.974540,0.974540,-0.000000
brooklyn,1,bellman,6,10,79,0.978300,0.970790,0.007510
brooklyn,1,convex,6,11,85,0.974540,0.955770,0.018770
brooklyn,2,bellman,1,0,75,0.579340,0.579340,-0.000000
brooklyn,2,convex,1,1,80,-0.000000,0.000000,-0.000000
brooklyn,2,bellman,2,2,75,0.579340,0.579340,-0.000000
brooklyn,2,convex,2,3,81,0.482780,0.482780,-0.000000
brooklyn,2,bellman,3,4,76,0.953500,0.953500,0.000000
brooklyn,2,convex,3,5,82,0.953500,0.953500,0.000000
brooklyn,2,bellman,4,6,77,0.955880,0.951120,0.004760
brooklyn,2,convex,4,7,83,0.953500,0.941580,0.011920
brooklyn,2,bellman,5,8,78,0.965120,0.965120,-0.000000
brooklyn,2,convex,5,9,84,0.965120,0.965120,-0.000000
brooklyn,2,bellman,6,10,79,0.965210,0.965030,0.000180
brooklyn,2,convex,6,11,85,0.965120,0.964680,0.000440
brooklyn,3,bellman,1,0,75,0.579340,0.579340,-0.000000
brooklyn,3,convex,1,1,80,-0.000000,0.000000,-0.000000
brooklyn,3,bellman,2,2,75,0.579340,0.579340,-0.000000
brooklyn,3,convex,2,3,81,0.482780,0.482780,-0.000000
brooklyn,3,bellman,3,4,76,0.881760,0.881760,0.000000
brooklyn,3,convex,3,5,82,0.881760,0.881760,0.000000
brooklyn,3,bellman,4,6,77,0.897060,0.866450,0.030610
brooklyn,3,convex,4,7,83,0.881760,0.805220,0.076540
brooklyn,3,bellman,5,8,78,0.945010,0.945010,0.000000
brooklyn,3,convex,5,9,84,0.945010,0.945010,0.000000
brooklyn,3,bellman,6,10,79,0.948650,0.941370,0.007280
brooklyn,3,convex,6,11,85,0.945010,0.926810,0.018200
burlington,0,bellman,1,0,75,0.590010,0.590010,-0.000000
burlington,0,convex,1,1,80,-0.000000,0.000000,-0.000000
burlington,0,bellman,2,2,75,0.590010,0.590010,-0.000000
burlington,0,convex,2,3,81,0.491680,0.491680,0.000000
burlington,0,bellman,3,4,76,0.959270,0.959270,0.000000
burlington,0,convex,3,5,82,0.959270,0.959270,0.000000
burlington,0,bellman,4,6,77,0.963970,0.954570,0.009400
burlington,0,convex,4,7,83,0.959270,0.935760,0.023510
burlington,0,bellman,5,8,78,0.981620,0.981620,0.000000
burlington,0,convex,5,9,84,0.981620,0.981620,0.000000
burlington,0,bellman,6,10,79,0.981950,0.981280,0.000670
burlington,0,convex,6,11,85,0.981620,0.979930,0.001690
cairo,0,bellman,1,0,75,0.598280,0.598280,0.000010
cairo,0,convex,1,1,80,-0.000000,0.000000,-0.000000
cairo,0,bellman,2,2,75,0.598280,0.598280,0.000010
cairo,0,convex,2,3,81,0.498560,0.498560,-0.000000
cairo,0,bellman,3,4,76,0.992040,0.992040,0.000000
cairo,0,convex,3,5,82,0.992040,0.992040,0.000000
cairo,0,bellman,4,6,77,0.993050,0.991030,0.002020
cairo,0,convex,4,7,83,0.992040,0.986980,0.005060
cairo,0,bellman,5,8,78,0.997050,0.997050,0.000000
cairo,0,convex,5,9,84,0.997050,0.997050,0.000000
cairo,0,bellman,6,10,79,0.997060,0.997030,0.000030
cairo,0,convex,6,11,85,0.997050,0.996970,0.000080
cairo,1,bellman,1,0,75,0.598280,0.598280,0.000010
cairo,1,convex,1,1,80,-0.000000,0.000000,-0.000000
cairo,1,bellman,2,2,75,0.598280,0.598280,0.000010
cairo,1,convex,2,3,81,0.498560,0.498560,-0.000000
cairo,1,bellman,3,4,76,0.848350,0.848350,-0.000000
cairo,1,convex,3,5,82,0.848350,0.848350,-0.000000
cairo,1,bellman,4,6,77,0.873670,0.823040,0.050630
cairo,1,convex,4,7,83,0.848350,0.721780,0.126570
cairo,1,bellman,5,8,78,0.937160,0.937160,0.000000
cairo,1,convex,5,9,84,0.937160,0.937160,0.000000
cairo,1,bellman,6,10,79,0.946800,0.927520,0.019280
cairo,1,convex,6,11,85,0.937160,0.888960,0.048200
cairo,2,bellman,1,0,75,0.587470,0.587470,-0.000000
cairo,2,convex,1,1,80,-0.000000,0.000000,-0.000000
cairo,2,bellman,2,2,75,0.587470,0.587470,-0.000000
cairo,2,convex,2,3,81,0.489560,0.489560,-0.000000
cairo,2,bellman,3,4,76,0.974130,0.974130,0.000000
cairo,2,convex,3,5,82,0.974130,0.974130,0.000000
cairo,2,bellman,4,6,77,0.975120,0.973140,0.001980
cairo,2,convex,4,7,83,0.974130,0.969160,0.004970
cairo,2,bellman,5,8,78,0.979050,0.979050,0.000000
cairo,2,convex,5,9,84,0.979050,0.979050,0.000000
cairo,2,bellman,6,10,79,0.979060,0.979030,0.000030
cairo,2,convex,6,11,85,0.979050,0.978970,0.000080
cambridge,0,bellman,1,0,75,0.594430,0.594430,0.000000
cambridge,0,convex,1,1,80,-0.000000,0.000000,-0.000000
cambridge,0,bellman,2,2,75,0.594430,0.594430,0.000000
cambridge,0,convex,2,3,81,0.495360,0.495360,0.000000
cambridge,0,bellman,3,4,76,0.973870,0.973870,0.000000
cambridge,0,convex,3,5,82,0.973870,0.973870,0.000000
cambridge,0,bellman,4,6,77,0.977180,0.970560,0.006620
cambridge,0,convex,4,7,83,0.973870,0.957310,0.016560
cambridge,0,bellman,5,8,78,0.989860,0.989860,-0.000000
cambridge,0,convex,5,9,84,0.989860,0.989860,-0.000000
cambridge,0,bellman,6,10,79,0.990030,0.989700,0.000330
cambridge,0,convex,6,11,85,0.989860,0.989030,0.000830
cambridge,1,bellman,1,0,75,0.594430,0.594430,0.000000
cambridge,1,convex,1,1,80,-0.000000,0.000000,-0.000000
cambridge,1,bellman,2,2,75,0.594430,0.594430,0.000000
cambridge,1,convex,2,3,81,0.495360,0.495360,0.000000
cambridge,1,bellman,3,4,76,0.604330,0.604330,-0.000000
cambridge,1,convex,3,5,82,0.604330,0.604330,-0.000000
cambridge,1,bellman,4,6,77,0.651470,0.557200,0.094270
cambridge,1,convex,4,7,83,0.604330,0.368640,0.235690
cambridge,1,bellman,5,8,78,0.656190,0.656190,0.000000
cambridge,1,convex,5,9,84,0.656190,0.656190,0.000000
cambridge,1,bellman,6,10,79,0.689830,0.622540,0.067290
cambridge,1,convex,6,11,85,0.656190,0.487970,0.168220
cambridge,2,bellman,1,0,75,0.280000,0.280000,-0.000000
cambridge,2,convex,1,1,80,-0.000000,0.000000,-0.000000
cambridge,2,bellman,2,2,75,0.280000,0.280000,-0.000000
cambridge,2,convex,2,3,81,0.233330,0.233330,-0.000000
cambridge,2,bellman,3,4,76,0.458730,0.458730,-0.000000
cambridge,2,convex,3,5,82,0.458730,0.458730,-0.000000
cambridge,2,bellman,4,12,77,0.491410,0.457170,0.034240
cambridge,2,convex,4,21,83,0.489650,0.450940,0.038710
cambridge,2,bellman,5,14,78,0.498390,0.466270,0.032120
cambridge,2,convex,5,22,84,0.496850,0.466270,0.030580
cambridge,2,bellman,6,23,79,0.499570,0.466190,0.033380
cambridge,2,convex,6,24,85,0.499410,0.465880,0.033530
cambridge,3,bellman,1,0,75,0.280000,0.280000,-0.000000
cambridge,3,convex,1,1,80,-0.000000,0.000000,-0.000000
cambridge,3,bellman,2,2,75,0.280000,0.280000,-0.000000
cambridge,3,convex,2,3,81,0.233330,0.233330,-0.000000
cambridge,3,bellman,3,25,76,0.299910,0.284670,0.015240
cambridge,3,convex,3,5,82,0.284670,0.284670,0.000000
cambridge,3,bellman,4,26,77,0.319020,0.262460,0.056560
cambridge,3,convex,4,27,83,0.304220,0.173650,0.130570
cambridge,3,bellman,5,28,78,0.328770,0.309090,0.019680
cambridge,3,convex,5,29,84,0.321000,0.309090,0.011910
cambridge,3,bellman,6,30,79,0.341190,0.293240,0.047950
cambridge,3,convex,6,31,85,0.330770,0.229860,0.100910
casablanca,0,bellman,1,0,75,0.597010,0.597010,0.000000
casablanca,0,convex,1,1,80,-0.000000,0.000000,-0.000000
casablanca,0,bellman,2,2,75,0.597010,0.597010,0.000000
casablanca,0,convex,2,3,81,0.497500,0.497500,-0.000000
casablanca,0,bellman,3,4,76,0.962570,0.962570,-0.000000
casablanca,0,convex,3,5,82,0.962570,0.962570,-0.000000
casablanca,0,bellman,4,6,77,0.968850,0.956300,0.012550
casablanca,0,convex,4,7,83,0.962570,0.931190,0.031380
casablanca,0,bellman,5,8,78,0.991910,0.991910,0.000000
casablanca,0,convex,5,9,84,0.991910,0.991910,0.000000
casablanca,0,bellman,6,10,79,0.992500,0.991310,0.001190
casablanca,0,convex,6,11,85,0.991910,0.988940,0.002970
casablanca,1,bellman,1,0,75,0.592670,0.592670,-0.000000
casablanca,1,convex,1,1,80,-0.000000,0.000000,-0.000000
casablanca,1,bellman,2,2,75,0.592670,0.592670,-0.000000
casablanca,1,convex,2,3,81,0.493890,0.493890,-0.000000
casablanca,1,bellman,3,4,76,0.955580,0.955580,-0.000000
casablanca,1,convex,3,5,82,0.955580,0.955580,-0.000000
casablanca,1,bellman,4,6,77,0.961810,0.949350,0.012460
casablanca,1,convex,4,7,83,0.955580,0.924430,0.031150
casablanca,1,bellman,5,8,78,0.984700,0.984700,-0.000000
casablanca,1,convex,5,9,84,0.984700,0.984700,-0.000000
casablanca,1,bellman,6,10,79,0.985290,0.984110,0.001180
casablanca,1,convex,6,11,85,0.984700,0.981760,0.002940
essex,0,bellman,1,0,75,0.595560,0.595560,0.000000
essex,0,convex,1,1,80,-0.000000,0.000000,-0.000000
essex,0,bellman,2,2,75,0.595560,0.595560,0.000000
essex,0,convex,2,3,81,0.496300,0.496300,0.000000
essex,0,bellman,3,4,76,0.937210,0.937210,-0.000000
essex,0,convex,3,5,82,0.937210,0.937210,-0.000000
essex,0,bellman,4,6,77,0.947670,0.926750,0.020920
essex,0,convex,4,7,83,0.937210,0.884910,0.052300
essex,0,bellman,5,8,78,0.983670,0.983670,-0.000000
essex,0,convex,5,9,84,0.983670,0.983670,-0.000000
essex,0,bellman,6,10,79,0.985320,0.982020,0.003300
