hardware,embedding_index,horizon,method,time,result,threshold
hanoi,2,2,bellman,0.007830,1,0.279000
hanoi,2,2,convex,0.021910,1,0.232330
hanoi,2,3,bellman,0.015500,1,0.463100
hanoi,2,3,convex,0.018530,1,0.463100
hanoi,2,4,bellman,0.056730,1,0.496160
hanoi,2,4,convex,0.200760,1,0.494180
hanoi,2,5,bellman,0.091850,1,0.498510
hanoi,2,5,convex,0.276360,1,0.497360
hanoi,2,6,bellman,0.174120,1,0.498950
hanoi,2,6,convex,1.320900,0,0.498820
hanoi,3,1,bellman,0.006670,1,0.279000
hanoi,3,1,convex,0.006890,1,0.000000
hanoi,3,2,bellman,0.008100,1,0.279000
hanoi,3,2,convex,0.022370,1,0.232330
hanoi,3,3,bellman,0.015890,1,0.426330
hanoi,3,3,convex,0.018910,1,0.426330
hanoi,3,4,bellman,0.058070,1,0.456770
hanoi,3,4,convex,0.205790,1,0.455480
hanoi,3,5,bellman,0.093810,1,0.484150
hanoi,3,5,convex,0.281550,1,0.482680
hanoi,3,6,bellman,0.177810,1,0.488930
hanoi,3,6,convex,0.995850,1,0.488650
jakarta,0,1,bellman,0.004670,1,0.596560
jakarta,0,1,convex,0.004940,1,0.000000
jakarta,0,2,bellman,0.005760,1,0.596560
jakarta,0,2,convex,0.017800,1,0.496970
jakarta,0,3,bellman,0.011870,1,0.979000
jakarta,0,3,convex,0.014370,1,0.979000
jakarta,0,4,bellman,0.019230,1,0.982140
jakarta,0,4,convex,0.063910,1,0.979000
jakarta,0,5,bellman,0.038460,1,0.994180
jakarta,0,5,convex,0.049400,1,0.994180
jakarta,0,6,bellman,0.066200,1,0.994330
jakarta,0,6,convex,0.198320,1,0.994180
jakarta,1,1,bellman,0.004400,1,0.593630
jakarta,1,1,convex,0.004700,1,0.000000
jakarta,1,2,bellman,0.005520,1,0.593630
jakarta,1,2,convex,0.017040,1,0.494530
jakarta,1,3,bellman,0.011260,1,0.974200
jakarta,1,3,convex,0.013550,1,0.974200
jakarta,1,4,bellman,0.018490,1,0.977320
jakarta,1,4,convex,0.061210,1,0.974200
jakarta,1,5,bellman,0.036440,1,0.989300
jakarta,1,5,convex,0.046670,1,0.989300
jakarta,1,6,bellman,0.063020,1,0.989450
jakarta,1,6,convex,0.188790,1,0.989300
johannesburg,0,1,bellman,0.004590,1,0.593620
johannesburg,0,1,convex,0.004980,1,0.000000
johannesburg,0,2,bellman,0.005770,1,0.593620
johannesburg,0,2,convex,0.015950,1,0.494520
johannesburg,0,3,bellman,0.010490,1,0.972690
johannesburg,0,3,convex,0.012570,1,0.972690
johannesburg,0,4,bellman,0.016380,1,0.976100
johannesburg,0,4,convex,0.055690,1,0.972690
johannesburg,0,5,bellman,0.032740,1,0.989130
johannesburg,0,5,convex,0.041310,1,0.989130
johannesburg,0,6,bellman,0.055920,1,0.989310
johannesburg,0,6,convex,0.167060,1,0.989130
johannesburg,1,1,bellman,0.005820,1,0.593620
johannesburg,1,1,convex,0.006100,1,0.000000
johannesburg,1,2,bellman,0.007170,1,0.593620
johannesburg,1,2,convex,0.018590,1,0.494520
johannesburg,1,3,bellman,0.012830,1,0.818880
johannesburg,1,3,convex,0.015290,1,0.818880
johannesburg,1,4,bellman,0.020040,1,0.847200
johannesburg,1,4,convex,0.065290,1,0.818880
johannesburg,1,5,bellman,0.039490,1,0.911570
johannesburg,1,5,convex,0.051150,1,0.911570
johannesburg,1,6,bellman,0.067930,1,0.923700
johannesburg,1,6,convex,0.201360,1,0.911570
johannesburg,2,1,bellman,0.006140,1,0.575470
johannesburg,2,1,convex,0.006250,1,0.000000
johannesburg,2,2,bellman,0.007340,1,0.575470
johannesburg,2,2,convex,0.021290,1,0.479390
johannesburg,2,3,bellman,0.014320,1,0.942960
johannesburg,2,3,convex,0.017770,1,0.942960
johannesburg,2,4,bellman,0.022090,1,0.946270
johannesburg,2,4,convex,0.073600,1,0.942960
johannesburg,2,5,bellman,0.044030,1,0.958900
johannesburg,2,5,convex,0.059540,1,0.958900
johannesburg,2,6,bellman,0.074860,1,0.959070
johannesburg,2,6,convex,0.230310,1,0.958900
johannesburg,3,1,bellman,0.007030,1,0.575470
johannesburg,3,1,convex,0.007480,1,0.000000
johannesburg,3,2,bellman,0.008640,1,0.575470
johannesburg,3,2,convex,0.024460,1,0.479390
johannesburg,3,3,bellman,0.016290,1,0.793850
johannesburg,3,3,convex,0.020090,1,0.793850
johannesburg,3,4,bellman,0.024700,1,0.821300
johannesburg,3,4,convex,0.083480,1,0.793850
johannesburg,3,5,bellman,0.051300,1,0.883710
johannesburg,3,5,convex,0.068500,1,0.883710
johannesburg,3,6,bellman,0.085020,1,0.895470
johannesburg,3,6,convex,0.245530,1,0.883710
kolkata,0,1,bellman,0.005410,1,0.597000
kolkata,0,1,convex,0.005700,1,0.000000
kolkata,0,2,bellman,0.006600,1,0.597000
kolkata,0,2,convex,0.018980,1,0.497330
kolkata,0,3,bellman,0.013120,1,0.949520
kolkata,0,3,convex,0.015500,1,0.949520
kolkata,0,4,bellman,0.021720,1,0.958320
kolkata,0,4,convex,0.068660,1,0.949520
kolkata,0,5,bellman,0.042610,1,0.989450
kolkata,0,5,convex,0.054810,1,0.989450
kolkata,0,6,bellman,0.073620,1,0.990620
kolkata,0,6,convex,0.216380,1,0.989450
kolkata,1,1,bellman,0.007300,1,0.597000
kolkata,1,1,convex,0.007570,1,0.000000
kolkata,1,2,bellman,0.008820,1,0.597000
kolkata,1,2,convex,0.023480,1,0.497330
kolkata,1,3,bellman,0.016810,1,0.990780
kolkata,1,3,convex,0.020010,1,0.990780
kolkata,1,4,bellman,0.028620,1,0.991750
kolkata,1,4,convex,0.086140,1,0.990780
kolkata,1,5,bellman,0.054190,1,0.995590
kolkata,1,5,convex,0.071290,1,0.995590
kolkata,1,6,bellman,0.095600,1,0.995600
kolkata,1,6,convex,0.278070,1,0.995590
kolkata,2,1,bellman,0.007940,1,0.573880
kolkata,2,1,convex,0.008100,1,0.000000
kolkata,2,2,bellman,0.009320,1,0.573880
kolkata,2,2,convex,0.026170,1,0.478070
kolkata,2,3,bellman,0.018790,1,0.952440
kolkata,2,3,convex,0.023010,1,0.952440
kolkata,2,4,bellman,0.029810,1,0.953380
kolkata,2,4,convex,0.080920,1,0.952440
kolkata,2,5,bellman,0.058820,1,0.957070
kolkata,2,5,convex,0.136000,1,0.957070
kolkata,2,6,bellman,0.105100,1,0.957080
kolkata,2,6,convex,0.242710,1,0.957070
lagos,0,1,bellman,0.004480,1,0.595700
lagos,0,1,convex,0.004770,1,0.000000
lagos,0,2,bellman,0.005520,1,0.595700
lagos,0,2,convex,0.017400,1,0.496250
lagos,0,3,bellman,0.007360,1,0.595700
lagos,0,3,convex,0.013690,1,0.532250
lagos,0,4,bellman,0.008550,1,0.595700
lagos,0,4,convex,0.020330,1,0.532250
lagos,0,5,bellman,0.027030,1,0.597490
lagos,0,5,convex,0.047430,1,0.550150
lagos,0,6,bellman,0.037280,1,0.600970
lagos,0,6,convex,0.192070,1,0.550150
lagos,1,1,bellman,0.004450,1,0.595700
lagos,1,1,convex,0.004730,1,0.000000
lagos,1,2,bellman,0.005530,1,0.595700
lagos,1,2,convex,0.017150,1,0.496250
lagos,1,3,bellman,0.011480,1,0.976880
lagos,1,3,convex,0.013730,1,0.976880
lagos,1,4,bellman,0.018700,1,0.980150
lagos,1,4,convex,0.062140,1,0.976880
lagos,1,5,bellman,0.037300,1,0.992670
lagos,1,5,convex,0.047750,1,0.992670
lagos,1,6,bellman,0.064300,1,0.992830
lagos,1,6,convex,0.192950,1,0.992670
lagos,2,1,bellman,0.004360,1,0.587410
lagos,2,1,convex,0.004580,1,0.000000
lagos,2,2,bellman,0.005480,1,0.587410
lagos,2,2,convex,0.016650,1,0.489340
lagos,2,3,bellman,0.006980,1,0.587410
lagos,2,3,convex,0.013380,1,0.524840
lagos,2,4,bellman,0.008260,1,0.587410
lagos,2,4,convex,0.019640,1,0.524840
lagos,2,5,bellman,0.025930,1,0.589180
lagos,2,5,convex,0.045600,1,0.542500
lagos,2,6,bellman,0.035770,1,0.592610
lagos,2,6,convex,0.185670,1,0.542500
lima,0,1,bellman,0.004210,1,0.596620
lima,0,1,convex,0.004420,1,0.000000
lima,0,2,bellman,0.005270,1,0.596620
lima,0,2,convex,0.015970,1,0.497010
lima,0,3,bellman,0.010610,1,0.937750
lima,0,3,convex,0.012570,1,0.937750
lima,0,4,bellman,0.017380,1,0.948550
lima,0,4,convex,0.057760,1,0.937750
lima,0,5,bellman,0.034440,1,0.985520
lima,0,5,convex,0.043580,1,0.985520
lima,0,6,bellman,0.059840,1,0.987280
lima,0,6,convex,0.178100,1,0.985520
lima,1,1,bellman,0.004270,1,0.590830
lima,1,1,convex,0.004390,1,0.000000
lima,1,2,bellman,0.005230,1,0.590830
lima,1,2,convex,0.016790,1,0.492190
lima,1,3,bellman,0.010720,1,0.969000
lima,1,3,convex,0.013180,1,0.969000
lima,1,4,bellman,0.017710,1,0.972220
lima,1,4,convex,0.059070,1,0.969000
lima,1,5,bellman,0.035300,1,0.984570
lima,1,5,convex,0.044710,1,0.984570
lima,1,6,bellman,0.060380,1,0.984730
lima,1,6,convex,0.181370,1,0.984570
london,0,1,bellman,0.004050,1,0.595630
london,0,1,convex,0.004280,1,0.000000
london,0,2,bellman,0.005120,1,0.595630
london,0,2,convex,0.014950,1,0.496200
london,0,3,bellman,0.009570,1,0.976820
london,0,3,convex,0.011420,1,0.976820
london,0,4,bellman,0.014730,1,0.980080
london,0,4,convex,0.052380,1,0.976820
london,0,5,bellman,0.029970,1,0.992570
london,0,5,convex,0.037990,1,0.992570
london,0,6,bellman,0.050750,1,0.992730
london,0,6,convex,0.154440,1,0.992570
london,1,1,bellman,0.004090,1,0.590590
london,1,1,convex,0.004430,1,0.000000
london,1,2,bellman,0.005280,1,0.590590
london,1,2,convex,0.015830,1,0.491990
london,1,3,bellman,0.010060,1,0.822290
london,1,3,convex,0.012230,1,0.822290
london,1,4,bellman,0.015350,1,0.849460
london,1,4,convex,0.054620,1,0.822290
london,1,5,bellman,0.031400,1,0.913310
london,1,5,convex,0.040590,1,0.913310
london,1,6,bellman,0.053160,1,0.924540
london,1,6,convex,0.161850,1,0.913310
melbourne,0,1,bellman,0.003830,1,0.593110
melbourne,0,1,convex,0.004070,1,0.000000
melbourne,0,2,bellman,0.004940,1,0.593110
melbourne,0,2,convex,0.015280,1,0.494090
melbourne,0,3,bellman,0.009880,1,0.962940
melbourne,0,3,convex,0.011760,1,0.962940
melbourne,0,4,bellman,0.016030,1,0.968050
melbourne,0,4,convex,0.054730,1,0.962940
melbourne,0,5,bellman,0.032170,1,0.987130
melbourne,0,5,convex,0.040200,1,0.987130
melbourne,0,6,bellman,0.055510,1,0.987520
melbourne,0,6,convex,0.166320,1,0.987130
melbourne,1,1,bellman,0.004560,1,0.593110
melbourne,1,1,convex,0.004690,1,0.000000
melbourne,1,2,bellman,0.005600,1,0.593110
melbourne,1,2,convex,0.016680,1,0.494090
melbourne,1,3,bellman,0.011180,1,0.804410
melbourne,1,3,convex,0.013340,1,0.804410
melbourne,1,4,bellman,0.018490,1,0.834470
melbourne,1,4,convex,0.060520,1,0.804410
melbourne,1,5,bellman,0.036420,1,0.898610
melbourne,1,5,convex,0.046270,1,0.898610
melbourne,1,6,bellman,0.063060,1,0.912300
melbourne,1,6,convex,0.187440,1,0.898610
melbourne,2,1,bellman,0.004950,1,0.576760
melbourne,2,1,convex,0.005260,1,0.000000
melbourne,2,2,bellman,0.006310,1,0.576760
melbourne,2,2,convex,0.018630,1,0.480470
melbourne,2,3,bellman,0.012580,1,0.936410
melbourne,2,3,convex,0.015190,1,0.936410
melbourne,2,4,bellman,0.019710,1,0.941380
melbourne,2,4,convex,0.066240,1,0.936410
melbourne,2,5,bellman,0.039140,1,0.959940
melbourne,2,5,convex,0.051740,1,0.959940
melbourne,2,6,bellman,0.067410,1,0.960320
melbourne,2,6,convex,0.204350,1,0.959940
melbourne,3,1,bellman,0.005330,1,0.576760
melbourne,3,1,convex,0.005630,1,0.000000
melbourne,3,2,bellman,0.006580,1,0.576760
melbourne,3,2,convex,0.019590,1,0.480470
melbourne,3,3,bellman,0.013160,1,0.782250
melbourne,3,3,convex,0.016070,1,0.782250
melbourne,3,4,bellman,0.021230,1,0.811480
melbourne,3,4,convex,0.069580,1,0.782250
melbourne,3,5,bellman,0.042170,1,0.873860
melbourne,3,5,convex,0.055270,1,0.873860
melbourne,3,6,bellman,0.072100,1,0.887170
melbourne,3,6,convex,0.218260,1,0.873860
manhattan,0,1,bellman,0.013460,1,0.596020
manhattan,0,1,convex,0.013700,1,0.000000
manhattan,0,2,bellman,0.015480,1,0.596020
manhattan,0,2,convex,0.042350,1,0.496520
manhattan,0,3,bellman,0.022640,1,0.596020
manhattan,0,3,convex,0.039030,1,0.592340
manhattan,0,4,bellman,0.053640,1,0.640240
manhattan,0,4,convex,0.154200,1,0.592340
manhattan,0,5,bellman,0.077460,1,0.641130
manhattan,0,5,convex,0.140090,1,0.638470
manhattan,0,6,bellman,0.176760,1,0.673070
manhattan,0,6,convex,0.522490,1,0.638470
manhattan,1,1,bellman,0.013720,1,0.596020
manhattan,1,1,convex,0.014220,1,0.000000
manhattan,1,2,bellman,0.016440,1,0.596020
manhattan,1,2,convex,0.044160,1,0.496520
manhattan,1,3,bellman,0.032250,1,0.987760
manhattan,1,3,convex,0.039980,1,0.987760
manhattan,1,4,bellman,0.054400,1,0.989010
manhattan,1,4,convex,0.162260,1,0.987760
manhattan,1,5,bellman,0.103900,1,0.993910
manhattan,1,5,convex,0.143110,1,0.993910
manhattan,1,6,bellman,0.179860,1,0.993940
manhattan,1,6,convex,0.530740,1,0.993910
manhattan,2,1,bellman,0.011150,1,0.279000
manhattan,2,1,convex,0.011450,1,0.000000
manhattan,2,2,bellman,0.013210,1,0.279000
manhattan,2,2,convex,0.032090,1,0.232330
manhattan,2,3,bellman,0.048110,1,0.298910
manhattan,2,3,convex,0.028630,1,0.277270
manhattan,2,4,bellman,0.072110,1,0.311610
manhattan,2,4,convex,0.349370,1,0.296390
manhattan,2,5,bellman,0.146980,1,0.321200
manhattan,2,5,convex,0.454660,1,0.310300
manhattan,2,6,bellman,0.274010,1,0.330790
manhattan,2,6,convex,1.625830,1,0.319940
manhattan,3,1,bellman,0.011370,1,0.279000
manhattan,3,1,convex,0.011650,1,0.000000
manhattan,3,2,bellman,0.013420,1,0.279000
manhattan,3,2,convex,0.032390,1,0.232330
manhattan,3,3,bellman,0.024970,1,0.462730
manhattan,3,3,convex,0.029030,1,0.462730
manhattan,3,4,bellman,0.106080,1,0.495760
manhattan,3,4,convex,0.357700,1,0.493800
manhattan,3,5,bellman,0.162340,1,0.498440
manhattan,3,5,convex,0.463520,1,0.497230
manhattan,3,6,bellman,0.312050,1,0.498940
manhattan,3,6,convex,2.282100,1,0.498810
manila,0,1,bellman,0.004260,1,0.596720
manila,0,1,convex,0.004460,1,0.000000
manila,0,2,bellman,0.005370,1,0.596720
manila,0,2,convex,0.016730,1,0.497100
manila,0,3,bellman,0.011070,1,0.899170
manila,0,3,convex,0.013200,1,0.899170
manila,0,4,bellman,0.017870,1,0.916520
manila,0,4,convex,0.059780,1,0.899170
manila,0,5,bellman,0.035380,1,0.969210
manila,0,5,convex,0.045370,1,0.969210
manila,0,6,bellman,0.061700,1,0.973750
manila,0,6,convex,0.193760,1,0.969210
manila,1,1,bellman,0.004480,1,0.593420
manila,1,1,convex,0.004810,1,0.000000
manila,1,2,bellman,0.008650,1,0.593420
manila,1,2,convex,0.034240,1,0.494350
manila,1,3,bellman,0.011630,1,0.975440
manila,1,3,convex,0.014660,1,0.975440
manila,1,4,bellman,0.021900,1,0.978250
manila,1,4,convex,0.087730,1,0.975440
manila,1,5,bellman,0.035650,1,0.989100
manila,1,5,convex,0.050340,1,0.989100
manila,1,6,bellman,0.075710,1,0.989220
manila,1,6,convex,0.227740,1,0.989100
montreal,0,1,bellman,0.006800,1,0.596770
montreal,0,1,convex,0.007520,1,0.000000
montreal,0,2,bellman,0.008360,1,0.596770
montreal,0,2,convex,0.024010,1,0.497140
montreal,0,3,bellman,0.016970,1,0.988200
montreal,0,3,convex,0.020460,1,0.988200
montreal,0,4,bellman,0.027350,1,0.989610
montreal,0,4,convex,0.083250,1,0.988200
montreal,0,5,bellman,0.051350,1,0.995130
montreal,0,5,convex,0.068970,1,0.995130
montreal,0,6,bellman,0.091100,1,0.995160
montreal,0,6,convex,0.284850,1,0.995130
montreal,1,1,bellman,0.007850,1,0.596770
montreal,1,1,convex,0.008140,1,0.000000
montreal,1,2,bellman,0.010200,1,0.596770
montreal,1,2,convex,0.026030,1,0.497140
montreal,1,3,bellman,0.018700,1,0.898940
montreal,1,3,convex,0.022620,1,0.898940
montreal,1,4,bellman,0.031290,1,0.916340
montreal,1,4,convex,0.094380,1,0.898940
montreal,1,5,bellman,0.059830,1,0.969130
montreal,1,5,convex,0.079850,1,0.969130
montreal,1,6,bellman,0.104250,1,0.973690
montreal,1,6,convex,0.312810,1,0.969130
montreal,2,1,bellman,0.006270,1,0.587850
montreal,2,1,convex,0.006490,1,0.000000
montreal,2,2,bellman,0.007340,1,0.587850
montreal,2,2,convex,0.021930,1,0.489710
montreal,2,3,bellman,0.015200,1,0.973450
montreal,2,3,convex,0.019230,1,0.973450
montreal,2,4,bellman,0.032320,1,0.974840
montreal,2,4,convex,0.083370,1,0.973450
montreal,2,5,bellman,0.052030,1,0.980270
montreal,2,5,convex,0.079570,1,0.980270
montreal,2,6,bellman,0.118690,1,0.980300
montreal,2,6,convex,0.399210,1,0.980270
montreal,3,1,bellman,0.012000,1,0.587850
montreal,3,1,convex,0.011420,1,0.000000
montreal,3,2,bellman,0.011000,1,0.587850
montreal,3,2,convex,0.025560,1,0.489710
montreal,3,3,bellman,0.023650,1,0.885520
montreal,3,3,convex,0.022900,1,0.885520
montreal,3,4,bellman,0.030620,1,0.902660
montreal,3,4,convex,0.130850,1,0.885520
montreal,3,5,bellman,0.094370,1,0.954660
montreal,3,5,convex,0.094170,1,0.954660
montreal,3,6,bellman,0.211580,1,0.959160
montreal,3,6,convex,0.491670,1,0.954660
mumbai,0,1,bellman,0.009010,1,0.597140
mumbai,0,1,convex,0.008900,1,0.000000
mumbai,0,2,bellman,0.010560,1,0.597140
mumbai,0,2,convex,0.033540,1,0.497450
mumbai,0,3,bellman,0.021690,1,0.982930
mumbai,0,3,convex,0.041670,1,0.982930
mumbai,0,4,bellman,0.048900,1,0.985490
mumbai,0,4,convex,0.106000,1,0.982930
mumbai,0,5,bellman,0.061740,1,0.995390
mumbai,0,5,convex,0.082430,1,0.995390
mumbai,0,6,bellman,0.104300,1,0.995490
mumbai,0,6,convex,0.328910,1,0.995390
mumbai,1,1,bellman,0.007900,1,0.597140
mumbai,1,1,convex,0.008250,1,0.000000
mumbai,1,2,bellman,0.009270,1,0.597140
mumbai,1,2,convex,0.028270,1,0.497450
mumbai,1,3,bellman,0.019610,1,0.895010
mumbai,1,3,convex,0.024200,1,0.895010
mumbai,1,4,bellman,0.032080,1,0.913140
mumbai,1,4,convex,0.098630,1,0.895010
mumbai,1,5,bellman,0.062890,1,0.967330
mumbai,1,5,convex,0.084580,1,0.967330
mumbai,1,6,bellman,0.107200,1,0.972280
mumbai,1,6,convex,0.370990,1,0.967330
mumbai,2,1,bellman,0.004980,1,0.585320
mumbai,2,1,convex,0.004950,1,0.000000
mumbai,2,2,bellman,0.006020,1,0.585320
mumbai,2,2,convex,0.017760,1,0.487600
mumbai,2,3,bellman,0.011520,1,0.963490
mumbai,2,3,convex,0.013890,1,0.963490
mumbai,2,4,bellman,0.019120,1,0.966000
mumbai,2,4,convex,0.110060,1,0.963490
mumbai,2,5,bellman,0.039290,1,0.975710
mumbai,2,5,convex,0.047150,1,0.975710
mumbai,2,6,bellman,0.064520,1,0.975800
mumbai,2,6,convex,0.187630,1,0.975710
mumbai,3,1,bellman,0.005670,1,0.585320
mumbai,3,1,convex,0.005920,1,0.000000
mumbai,3,2,bellman,0.006940,1,0.585320
mumbai,3,2,convex,0.019390,1,0.487600
mumbai,3,3,bellman,0.013810,1,0.877310
mumbai,3,3,convex,0.016490,1,0.877310
mumbai,3,4,bellman,0.023060,1,0.895080
mumbai,3,4,convex,0.070060,1,0.877310
mumbai,3,5,bellman,0.043380,1,0.948200
mumbai,3,5,convex,0.055850,1,0.948200
mumbai,3,6,bellman,0.076530,1,0.953050
mumbai,3,6,convex,0.222890,1,0.948200
nairobi,0,1,bellman,0.003990,1,0.596280
nairobi,0,1,convex,0.004180,1,0.000000
nairobi,0,2,bellman,0.005070,1,0.596280
nairobi,0,2,convex,0.015960,1,0.496740
nairobi,0,3,bellman,0.010730,1,0.936740
nairobi,0,3,convex,0.012630,1,0.936740
nairobi,0,4,bellman,0.017090,1,0.947610
nairobi,0,4,convex,0.057350,1,0.936740
nairobi,0,5,bellman,0.033900,1,0.984820
nairobi,0,5,convex,0.042480,1,0.984820
nairobi,0,6,bellman,0.058300,1,0.986600
nairobi,0,6,convex,0.173810,1,0.984820
nairobi,1,1,bellman,0.004240,1,0.596280
nairobi,1,1,convex,0.004540,1,0.000000
nairobi,1,2,bellman,0.005320,1,0.596280
nairobi,1,2,convex,0.016350,1,0.496740
nairobi,1,3,bellman,0.010920,1,0.976260
nairobi,1,3,convex,0.012940,1,0.976260
nairobi,1,4,bellman,0.017730,1,0.979830
nairobi,1,4,convex,0.092790,1,0.976260
nairobi,1,5,bellman,0.075150,1,0.993490
nairobi,1,5,convex,0.112500,1,0.993490
nairobi,1,6,bellman,0.085490,1,0.993680
nairobi,1,6,convex,0.218850,1,0.993490
nairobi,2,1,bellman,0.004690,1,0.593970
nairobi,2,1,convex,0.004700,1,0.000000
nairobi,2,2,bellman,0.005790,1,0.593970
nairobi,2,2,convex,0.017160,1,0.494810
nairobi,2,3,bellman,0.011200,1,0.933110
nairobi,2,3,convex,0.013530,1,0.933110
nairobi,2,4,bellman,0.017960,1,0.943940
nairobi,2,4,convex,0.060060,1,0.933110
nairobi,2,5,bellman,0.035940,1,0.981000
nairobi,2,5,convex,0.045460,1,0.981000
nairobi,2,6,bellman,0.061240,1,0.982770
nairobi,2,6,convex,0.185640,1,0.981000
nairobi,3,1,bellman,0.004800,1,0.593970
nairobi,3,1,convex,0.004860,1,0.000000
nairobi,3,2,bellman,0.006170,1,0.593970
nairobi,3,2,convex,0.017420,1,0.494810
nairobi,3,3,bellman,0.011460,1,0.972470
nairobi,3,3,convex,0.013690,1,0.972470
nairobi,3,4,bellman,0.018540,1,0.976040
nairobi,3,4,convex,0.061360,1,0.972470
nairobi,3,5,bellman,0.036700,1,0.989630
nairobi,3,5,convex,0.046870,1,0.989630
nairobi,3,6,bellman,0.063180,1,0.989830
nairobi,3,6,convex,0.190070,1,0.989630
oslo,0,1,bellman,0.004380,1,0.596340
oslo,0,1,convex,0.004650,1,0.000000
oslo,0,2,bellman,0.005550,1,0.596340
oslo,0,2,convex,0.017400,1,0.496780
oslo,0,3,bellman,0.011860,1,0.986900
oslo,0,3,convex,0.014210,1,0.986900
oslo,0,4,bellman,0.019240,1,0.988420
oslo,0,4,convex,0.061610,1,0.986900
oslo,0,5,bellman,0.036980,1,0.994380
oslo,0,5,convex,0.048090,1,0.994380
oslo,0,6,bellman,0.064160,1,0.994420
oslo,0,6,convex,0.192150,1,0.994380
oslo,1,1,bellman,0.004640,1,0.596340
oslo,1,1,convex,0.004930,1,0.000000
oslo,1,2,bellman,0.005780,1,0.596340
oslo,1,2,convex,0.017580,1,0.496780
oslo,1,3,bellman,0.012010,1,0.965290
oslo,1,3,convex,0.014180,1,0.965290
oslo,1,4,bellman,0.019380,1,0.970970
oslo,1,4,convex,0.063440,1,0.965290
oslo,1,5,bellman,0.038890,1,0.992030
oslo,1,5,convex,0.049480,1,0.992030
oslo,1,6,bellman,0.067530,1,0.992520
oslo,1,6,convex,0.209430,1,0.992030
oslo,2,1,bellman,0.004760,1,0.595200
oslo,2,1,convex,0.005040,1,0.000000
oslo,2,2,bellman,0.005990,1,0.595200
oslo,2,2,convex,0.018530,1,0.495830
oslo,2,3,bellman,0.012120,1,0.985020
oslo,2,3,convex,0.015240,1,0.985020
oslo,2,4,bellman,0.019610,1,0.986540
oslo,2,4,convex,0.063160,1,0.985020
oslo,2,5,bellman,0.037760,1,0.992490
oslo,2,5,convex,0.048800,1,0.992490
oslo,2,6,bellman,0.065180,1,0.992530
oslo,2,6,convex,0.197840,1,0.992490
ourense,0,1,bellman,0.004430,1,0.596780
ourense,0,1,convex,0.004470,1,0.000000
ourense,0,2,bellman,0.005280,1,0.596780
ourense,0,2,convex,0.016450,1,0.497150
ourense,0,3,bellman,0.011010,1,0.940910
ourense,0,3,convex,0.013060,1,0.940910
ourense,0,4,bellman,0.017620,1,0.951190
ourense,0,4,convex,0.057570,1,0.940910
ourense,0,5,bellman,0.034280,1,0.986720
ourense,0,5,convex,0.043180,1,0.986720
ourense,0,6,bellman,0.059650,1,0.988310
ourense,0,6,convex,0.174450,1,0.986720
ourense,1,1,bellman,0.003930,1,0.595250
ourense,1,1,convex,0.004110,1,0.000000
ourense,1,2,bellman,0.004960,1,0.595250
ourense,1,2,convex,0.015450,1,0.495870
ourense,1,3,bellman,0.009970,1,0.977640
ourense,1,3,convex,0.011930,1,0.977640
ourense,1,4,bellman,0.016050,1,0.980620
ourense,1,4,convex,0.055370,1,0.977640
ourense,1,5,bellman,0.032390,1,0.992070
ourense,1,5,convex,0.041540,1,0.992070
ourense,1,6,bellman,0.056400,1,0.992200
ourense,1,6,convex,0.167620,1,0.992070
ourense,2,1,bellman,0.004570,1,0.595250
ourense,2,1,convex,0.004800,1,0.000000
ourense,2,2,bellman,0.006180,1,0.595250
ourense,2,2,convex,0.019020,1,0.495870
ourense,2,3,bellman,0.011440,1,0.938490
ourense,2,3,convex,0.013530,1,0.938490
ourense,2,4,bellman,0.018550,1,0.948750
ourense,2,4,convex,0.058730,1,0.938490
ourense,2,5,bellman,0.037280,1,0.984180
ourense,2,5,convex,0.047010,1,0.984180
ourense,2,6,bellman,0.064220,1,0.985770
ourense,2,6,convex,0.192520,1,0.984180
paris,0,1,bellman,0.008600,1,0.595960
paris,0,1,convex,0.009030,1,0.000000
paris,0,2,bellman,0.010810,1,0.595960
paris,0,2,convex,0.030090,1,0.496470
paris,0,3,bellman,0.021040,1,0.783910
paris,0,3,convex,0.027920,1,0.783910
paris,0,4,bellman,0.063550,1,0.817040
paris,0,4,convex,0.149710,1,0.783910
paris,0,5,bellman,0.068270,1,0.879640
paris,0,5,convex,0.094260,1,0.879640
paris,0,6,bellman,0.118640,1,0.896200
paris,0,6,convex,0.358710,1,0.879640
paris,1,1,bellman,0.009260,1,0.595960
paris,1,1,convex,0.009500,1,0.000000
paris,1,2,bellman,0.010920,1,0.595960
paris,1,2,convex,0.032980,1,0.496470
paris,1,3,bellman,0.025050,1,0.987070
paris,1,3,convex,0.029700,1,0.987070
paris,1,4,bellman,0.038470,1,0.988430
paris,1,4,convex,0.117990,1,0.987070
paris,1,5,bellman,0.075350,1,0.993790
paris,1,5,convex,0.102570,1,0.993790
paris,1,6,bellman,0.133760,1,0.993820
paris,1,6,convex,0.464680,1,0.993790
paris,2,1,bellman,0.004810,1,0.572900
paris,2,1,convex,0.005220,1,0.000000
paris,2,2,bellman,0.006110,1,0.572900
paris,2,2,convex,0.017870,1,0.477250
paris,2,3,bellman,0.012060,1,0.753590
paris,2,3,convex,0.014340,1,0.753590
paris,2,4,bellman,0.019480,1,0.785450
paris,2,4,convex,0.064610,1,0.753590
paris,2,5,bellman,0.038440,1,0.845630
paris,2,5,convex,0.048880,1,0.845630
