hardware,embedding_index,horizon,is_prob,prob_branch,algorithm_index,baseline_index,algorithm_prob,baseline_prob,diff
melbourne,1,5,0,0.0,9,84,0.89961,0.89961,-0.0
melbourne,1,6,1,0.5,11,85,0.89961,0.83118,0.06843
melbourne,2,1,0,0.0,1,80,-0.0,0.0,-0.0
melbourne,2,2,1,0.49999999999999994,3,81,0.48147,0.48147,0.0
melbourne,2,3,0,0.0,5,82,0.93741,0.93741,-0.0
melbourne,2,4,1,0.5,7,83,0.93741,0.91257,0.02484
melbourne,2,5,0,0.0,9,84,0.96094,0.96094,0.0
melbourne,2,6,1,0.5,11,85,0.96094,0.95902,0.00192
melbourne,3,1,0,0.0,1,80,-0.0,0.0,-0.0
melbourne,3,2,1,0.49999999999999994,3,81,0.48147,0.48147,0.0
melbourne,3,3,0,0.0,5,82,0.78325,0.78325,0.0
melbourne,3,4,1,0.5,7,83,0.78325,0.63709,0.14616
melbourne,3,5,0,0.0,9,84,0.87486,0.87486,0.0
melbourne,3,6,1,0.5,11,85,0.87486,0.80831,0.06655
manhattan,0,1,0,0.0,1,80,-0.0,0.0,-0.0
manhattan,0,2,1,0.49999999999999994,3,81,0.49752,0.49752,0.0
manhattan,0,3,0,0.0,5,82,0.59334,0.59334,0.0
manhattan,0,4,1,0.5,7,83,0.59334,0.35381,0.23953
manhattan,0,5,0,0.0,9,84,0.63947,0.63947,-0.0
manhattan,0,6,1,0.5,11,85,0.63947,0.46649,0.17298
manhattan,1,1,0,0.0,1,80,-0.0,0.0,-0.0
manhattan,1,2,1,0.49999999999999994,3,81,0.49752,0.49752,0.0
manhattan,1,3,0,0.0,5,82,0.98876,0.98876,-0.0
manhattan,1,4,1,0.5,7,83,0.98876,0.98253,0.00623
manhattan,1,5,0,0.0,9,84,0.99491,0.99491,-0.0
manhattan,1,6,1,0.5,11,85,0.99491,0.9948,0.00011
manhattan,2,1,0,0.0,1,80,-0.0,0.0,-0.0
manhattan,2,2,1,0.49999999999999994,3,81,0.23333,0.23333,-0.0
manhattan,2,3,0,0.0,5,82,0.27827,0.27827,-0.0
manhattan,2,4,1,0.005060315266485779,52,83,0.29739,0.16593,0.13146
manhattan,2,5,1,0.9939068444144238,53,84,0.3113,0.29991,0.01139
manhattan,2,6,1,0.005504860137075898,54,85,0.32094,0.21878,0.10216
manhattan,3,1,0,0.0,1,80,-0.0,0.0,-0.0
manhattan,3,2,1,0.49999999999999994,3,81,0.23333,0.23333,-0.0
manhattan,3,3,0,0.0,5,82,0.46373,0.46373,0.0
manhattan,3,4,1,0.05310436914811208,55,83,0.4948,0.46081,0.03399
manhattan,3,5,1,0.6043595671473991,56,84,0.49823,0.46661,0.03162
manhattan,3,6,1,0.4693479996496782,57,85,0.49981,0.46656,0.03325
manila,0,1,0,0.0,1,80,-0.0,0.0,-0.0
manila,0,2,1,0.49999999999999994,3,81,0.4981,0.4981,-0.0
manila,0,3,0,0.0,5,82,0.90017,0.90017,0.0
manila,0,4,1,0.5,7,83,0.90017,0.81339,0.08678
manila,0,5,0,0.0,9,84,0.97021,0.97021,-0.0
manila,0,6,1,0.5,11,85,0.97021,0.94754,0.02267
manila,1,1,0,0.0,1,80,-0.0,0.0,-0.0
manila,1,2,1,0.49999999999999994,3,81,0.49535,0.49535,-0.0
manila,1,3,0,0.0,5,82,0.97644,0.97644,-0.0
manila,1,4,1,0.5,7,83,0.97644,0.96238,0.01406
manila,1,5,0,0.0,9,84,0.9901,0.9901,0.0
manila,1,6,1,0.5,11,85,0.9901,0.9895,0.0006
montreal,0,1,0,0.0,1,80,-0.0,0.0,-0.0
montreal,0,2,1,0.49999999999999994,3,81,0.49814,0.49814,0.0
montreal,0,3,0,0.0,5,82,0.9892,0.9892,-0.0
montreal,0,4,1,0.5,7,83,0.9892,0.98218,0.00702
montreal,0,5,0,0.0,9,84,0.99613,0.99613,0.0
montreal,0,6,1,0.5,11,85,0.99613,0.99598,0.00015
montreal,1,1,0,0.0,1,80,-0.0,0.0,-0.0
montreal,1,2,1,0.49999999999999994,3,81,0.49814,0.49814,0.0
montreal,1,3,0,0.0,5,82,0.89994,0.89994,0.0
montreal,1,4,1,0.5,7,83,0.89994,0.81291,0.08703
montreal,1,5,0,0.0,9,84,0.97013,0.97013,0.0
montreal,1,6,1,0.5,11,85,0.97013,0.94733,0.0228
montreal,2,1,0,0.0,1,80,-0.0,0.0,-0.0
montreal,2,2,1,0.49999999999999994,3,81,0.49071,0.49071,-0.0
montreal,2,3,0,0.0,5,82,0.97445,0.97445,-0.0
montreal,2,4,1,0.5,7,83,0.97445,0.96753,0.00692
montreal,2,5,0,0.0,9,84,0.98127,0.98127,-0.0
montreal,2,6,1,0.5,11,85,0.98127,0.98113,0.00014
montreal,3,1,0,0.0,1,80,-0.0,0.0,-0.0
montreal,3,2,1,0.49999999999999994,3,81,0.49071,0.49071,-0.0
montreal,3,3,0,0.0,5,82,0.88652,0.88652,0.0
montreal,3,4,1,0.5,7,83,0.88652,0.80079,0.08573
montreal,3,5,0,0.0,9,84,0.95566,0.95566,-0.0
montreal,3,6,1,0.5,11,85,0.95566,0.9332,0.02246
mumbai,0,1,0,0.0,1,80,-0.0,0.0,-0.0
mumbai,0,2,1,0.49999999999999994,3,81,0.49845,0.49845,0.0
mumbai,0,3,0,0.0,5,82,0.98393,0.98393,-0.0
mumbai,0,4,1,0.5,7,83,0.98393,0.97114,0.01279
mumbai,0,5,0,0.0,9,84,0.99639,0.99639,-0.0
mumbai,0,6,1,0.5,11,85,0.99639,0.9959,0.00049
mumbai,1,1,0,0.0,1,80,-0.0,0.0,-0.0
mumbai,1,2,1,0.49999999999999994,3,81,0.49845,0.49845,0.0
mumbai,1,3,0,0.0,5,82,0.89601,0.89601,0.0
mumbai,1,4,1,0.5,7,83,0.89601,0.80533,0.09068
mumbai,1,5,0,0.0,9,84,0.96833,0.96833,0.0
mumbai,1,6,1,0.5,11,85,0.96833,0.94359,0.02474
mumbai,2,1,0,0.0,1,80,-0.0,0.0,-0.0
mumbai,2,2,1,0.49999999999999994,3,81,0.4886,0.4886,0.0
mumbai,2,3,0,0.0,5,82,0.96449,0.96449,-0.0
mumbai,2,4,1,0.5,7,83,0.96449,0.95196,0.01253
mumbai,2,5,0,0.0,9,84,0.97671,0.97671,0.0
mumbai,2,6,1,0.5,11,85,0.97671,0.97622,0.00049
mumbai,3,1,0,0.0,1,80,-0.0,0.0,-0.0
mumbai,3,2,1,0.49999999999999994,3,81,0.4886,0.4886,0.0
mumbai,3,3,0,0.0,5,82,0.87831,0.87831,0.0
mumbai,3,4,1,0.5,7,83,0.87831,0.78942,0.08889
mumbai,3,5,0,0.0,9,84,0.9492,0.9492,0.0
mumbai,3,6,1,0.5,11,85,0.9492,0.92495,0.02425
nairobi,0,1,0,0.0,1,80,-0.0,0.0,-0.0
nairobi,0,2,1,0.49999999999999994,3,81,0.49774,0.49774,0.0
nairobi,0,3,0,0.0,5,82,0.93774,0.93774,0.0
nairobi,0,4,1,0.5,7,83,0.93774,0.88335,0.05439
nairobi,0,5,0,0.0,9,84,0.98582,0.98582,0.0
nairobi,0,6,1,0.5,11,85,0.98582,0.9769,0.00892
nairobi,1,1,0,0.0,1,80,-0.0,0.0,-0.0
nairobi,1,2,1,0.49999999999999994,3,81,0.49774,0.49774,0.0
nairobi,1,3,0,0.0,5,82,0.97726,0.97726,0.0
nairobi,1,4,1,0.5,7,83,0.97726,0.95937,0.01789
nairobi,1,5,0,0.0,9,84,0.99449,0.99449,0.0
nairobi,1,6,1,0.5,11,85,0.99449,0.99352,0.00097
nairobi,2,1,0,0.0,1,80,-0.0,0.0,-0.0
nairobi,2,2,1,0.49999999999999994,3,81,0.49581,0.49581,0.0
nairobi,2,3,0,0.0,5,82,0.93411,0.93411,0.0
nairobi,2,4,1,0.5,7,83,0.93411,0.87993,0.05418
nairobi,2,5,0,0.0,9,84,0.982,0.982,0.0
nairobi,2,6,1,0.5,11,85,0.982,0.97312,0.00888
nairobi,3,1,0,0.0,1,80,-0.0,0.0,-0.0
nairobi,3,2,1,0.49999999999999994,3,81,0.49581,0.49581,0.0
nairobi,3,3,0,0.0,5,82,0.97347,0.97347,-0.0
nairobi,3,4,1,0.5,7,83,0.97347,0.95566,0.01781
nairobi,3,5,0,0.0,9,84,0.99063,0.99063,-0.0
nairobi,3,6,1,0.5,11,85,0.99063,0.98967,0.00096
oslo,0,1,0,0.0,1,80,-0.0,0.0,-0.0
oslo,0,2,1,0.49999999999999994,3,81,0.49778,0.49778,-0.0
oslo,0,3,0,0.0,5,82,0.9879,0.9879,0.0
oslo,0,4,1,0.5,7,83,0.9879,0.98029,0.00761
oslo,0,5,0,0.0,9,84,0.99538,0.99538,-0.0
oslo,0,6,1,0.5,11,85,0.99538,0.99521,0.00017
oslo,1,1,0,0.0,1,80,-0.0,0.0,-0.0
oslo,1,2,1,0.49999999999999994,3,81,0.49778,0.49778,-0.0
oslo,1,3,0,0.0,5,82,0.96629,0.96629,-0.0
oslo,1,4,1,0.5,7,83,0.96629,0.93788,0.02841
oslo,1,5,0,0.0,9,84,0.99303,0.99303,-0.0
oslo,1,6,1,0.5,11,85,0.99303,0.9906,0.00243
oslo,2,1,0,0.0,1,80,-0.0,0.0,-0.0
oslo,2,2,1,0.49999999999999994,3,81,0.49683,0.49683,-0.0
oslo,2,3,0,0.0,5,82,0.98602,0.98602,0.0
oslo,2,4,1,0.5,7,83,0.98602,0.97843,0.00759
oslo,2,5,0,0.0,9,84,0.99349,0.99349,-0.0
oslo,2,6,1,0.5,11,85,0.99349,0.99332,0.00017
ourense,0,1,0,0.0,1,80,-0.0,0.0,-0.0
ourense,0,2,1,0.49999999999999994,3,81,0.49815,0.49815,-0.0
ourense,0,3,0,0.0,5,82,0.94191,0.94191,0.0
ourense,0,4,1,0.5,7,83,0.94191,0.89048,0.05143
ourense,0,5,0,0.0,9,84,0.98772,0.98772,-0.0
ourense,0,6,1,0.5,11,85,0.98772,0.97976,0.00796
ourense,1,1,0,0.0,1,80,-0.0,0.0,-0.0
ourense,1,2,1,0.49999999999999994,3,81,0.49687,0.49687,-0.0
ourense,1,3,0,0.0,5,82,0.97864,0.97864,-0.0
ourense,1,4,1,0.5,7,83,0.97864,0.96377,0.01487
ourense,1,5,0,0.0,9,84,0.99307,0.99307,0.0
ourense,1,6,1,0.5,11,85,0.99307,0.9924,0.00067
ourense,2,1,0,0.0,1,80,-0.0,0.0,-0.0
ourense,2,2,1,0.49999999999999994,3,81,0.49687,0.49687,-0.0
ourense,2,3,0,0.0,5,82,0.93949,0.93949,0.0
ourense,2,4,1,0.5,7,83,0.93949,0.88819,0.0513
ourense,2,5,0,0.0,9,84,0.98518,0.98518,-0.0
ourense,2,6,1,0.5,11,85,0.98518,0.97724,0.00794
paris,0,1,0,0.0,1,80,-0.0,0.0,-0.0
paris,0,2,1,0.49999999999999994,3,81,0.49747,0.49747,0.0
paris,0,3,0,0.0,5,82,0.78491,0.78491,0.0
paris,0,4,1,0.5,7,83,0.78491,0.61921,0.1657
paris,0,5,0,0.0,9,84,0.88064,0.88064,-0.0
paris,0,6,1,0.5,11,85,0.88064,0.79786,0.08278
paris,1,1,0,0.0,1,80,-0.0,0.0,-0.0
paris,1,2,1,0.49999999999999994,3,81,0.49747,0.49747,0.0
paris,1,3,0,0.0,5,82,0.98807,0.98807,-0.0
paris,1,4,1,0.5,7,83,0.98807,0.98125,0.00682
paris,1,5,0,0.0,9,84,0.99479,0.99479,-0.0
paris,1,6,1,0.5,11,85,0.99479,0.99465,0.00014
paris,2,1,0,0.0,1,80,-0.0,0.0,-0.0
paris,2,2,1,0.49999999999999994,3,81,0.47825,0.47825,-0.0
paris,2,3,0,0.0,5,82,0.75459,0.75459,0.0
paris,2,4,1,0.5,7,83,0.75459,0.5953,0.15929
paris,2,5,0,0.0,9,84,0.84663,0.84663,0.0
paris,2,6,1,0.5,11,85,0.84663,0.76704,0.07959
paris,3,1,0,0.0,1,80,-0.0,0.0,-0.0
paris,3,2,1,0.49999999999999994,3,81,0.47825,0.47825,-0.0
paris,3,3,0,0.0,5,82,0.94991,0.94991,0.0
paris,3,4,1,0.5,7,83,0.94991,0.94335,0.00656
paris,3,5,0,0.0,9,84,0.95637,0.95637,-0.0
paris,3,6,1,0.5,11,85,0.95637,0.95624,0.00013
perth,0,1,0,0.0,1,80,-0.0,0.0,-0.0
perth,0,2,1,0.49999999999999994,3,81,0.49839,0.49839,-0.0
perth,0,3,0,0.0,5,82,0.95383,0.95383,0.0
perth,0,4,1,0.5,7,83,0.95383,0.91272,0.04111
perth,0,5,0,0.0,9,84,0.99139,0.99139,-0.0
perth,0,6,1,0.5,11,85,0.99139,0.98631,0.00508
perth,1,1,0,0.0,1,80,-0.0,0.0,-0.0
perth,1,2,1,0.49999999999999994,3,81,0.49839,0.49839,-0.0
perth,1,3,0,0.0,5,82,0.97735,0.97735,-0.0
perth,1,4,1,0.5,7,83,0.97735,0.95829,0.01906
perth,1,5,0,0.0,9,84,0.99567,0.99567,0.0
perth,1,6,1,0.5,11,85,0.99567,0.99457,0.0011
perth,2,1,0,0.0,1,80,-0.0,0.0,-0.0
perth,2,2,1,0.49999999999999994,3,81,0.49434,0.49434,-0.0
perth,2,3,0,0.0,5,82,0.96941,0.96941,0.0
perth,2,4,1,0.5,7,83,0.96941,0.9505,0.01891
perth,2,5,0,0.0,9,84,0.98757,0.98757,-0.0
perth,2,6,1,0.5,11,85,0.98757,0.98649,0.00108
poughkeepsie,0,1,0,0.0,1,80,-0.0,0.0,-0.0
poughkeepsie,0,2,1,0.49999999999999994,3,81,0.49593,0.49593,-0.0
poughkeepsie,0,3,0,0.0,5,82,0.82027,0.82027,0.0
poughkeepsie,0,4,1,0.5,7,83,0.82027,0.67836,0.14191
poughkeepsie,0,5,0,0.0,9,84,0.91308,0.91308,0.0
poughkeepsie,0,6,1,0.5,11,85,0.91308,0.85217,0.06091
poughkeepsie,1,1,0,0.0,1,80,-0.0,0.0,-0.0
poughkeepsie,1,2,1,0.49999999999999994,3,81,0.49593,0.49593,-0.0
poughkeepsie,1,3,0,0.0,5,82,0.97103,0.97103,-0.0
poughkeepsie,1,4,1,0.5,7,83,0.97103,0.95064,0.02039
poughkeepsie,1,5,0,0.0,9,84,0.99057,0.99057,0.0
poughkeepsie,1,6,1,0.5,11,85,0.99057,0.98931,0.00126
poughkeepsie,2,1,0,0.0,1,80,-0.0,0.0,-0.0
poughkeepsie,2,2,1,0.49999999999999994,3,81,0.47387,0.47387,0.0
poughkeepsie,2,3,0,0.0,5,82,0.92783,0.92783,-0.0
poughkeepsie,2,4,1,0.5,7,83,0.92783,0.90835,0.01948
poughkeepsie,2,5,0,0.0,9,84,0.9465,0.9465,0.0
poughkeepsie,2,6,1,0.5,11,85,0.9465,0.94529,0.00121
quito,0,1,0,0.0,1,80,-0.0,0.0,-0.0
quito,0,2,1,0.49999999999999994,3,81,0.49558,0.49558,0.0
quito,0,3,0,0.0,5,82,0.88104,0.88104,0.0
quito,0,4,1,0.5,7,83,0.88104,0.78315,0.09789
quito,0,5,0,0.0,9,84,0.95717,0.95717,-0.0
quito,0,6,1,0.5,11,85,0.95717,0.92817,0.029
quito,1,1,0,0.0,1,80,-0.0,0.0,-0.0
quito,1,2,1,0.49999999999999994,3,81,0.48118,0.48118,-0.0
quito,1,3,0,0.0,5,82,0.85545,0.85545,0.0
quito,1,4,1,0.5,7,83,0.85545,0.76041,0.09504
quito,1,5,0,0.0,9,84,0.92937,0.92937,0.0
quito,1,6,1,0.5,11,85,0.92937,0.90121,0.02816
rochester,0,1,0,0.0,1,80,-0.0,0.0,-0.0
rochester,0,2,1,0.49999999999999994,3,81,0.49362,0.49362,-0.0
rochester,0,3,0,0.0,5,82,0.97738,0.97738,0.0
rochester,0,4,1,0.5,7,83,0.97738,0.9676,0.00978
rochester,0,5,0,0.0,9,84,0.98695,0.98695,-0.0
rochester,0,6,1,0.5,11,85,0.98695,0.98666,0.00029
rochester,1,1,0,0.0,1,80,-0.0,0.0,-0.0
rochester,1,2,1,0.49999999999999994,3,81,0.49362,0.49362,-0.0
rochester,1,3,0,0.0,5,82,0.58988,0.58988,-0.0
rochester,1,4,1,0.5,7,83,0.58988,0.35245,0.23743
rochester,1,5,0,0.0,9,84,0.63618,0.63618,0.0
rochester,1,6,1,0.5,11,85,0.63618,0.46488,0.1713
rochester,2,1,0,0.0,1,80,-0.0,0.0,-0.0
rochester,2,2,1,0.49999999999999994,3,81,0.23333,0.23333,-0.0
rochester,2,3,0,0.0,5,82,0.462,0.462,-0.0
rochester,2,4,1,0.04879137390504848,58,83,0.49303,0.45738,0.03565
rochester,2,5,1,0.7087724059865133,59,84,0.49772,0.46653,0.03119
rochester,2,6,1,0.05034586473214914,60,85,0.49972,0.46639,0.03333
rochester,3,1,0,0.0,1,80,-0.0,0.0,-0.0
rochester,3,2,1,0.49999999999999994,3,81,0.23333,0.23333,-0.0
rochester,3,3,0,0.0,5,82,0.27883,0.27883,-0.0
rochester,3,4,1,0.005060315266485779,52,83,0.29799,0.1666,0.13139
rochester,3,5,1,0.9939068444144238,53,84,0.31216,0.30072,0.01144
rochester,3,6,1,0.005504860137075898,54,85,0.32181,0.21975,0.10206
rome,0,1,0,0.0,1,80,-0.0,0.0,-0.0
rome,0,2,1,0.49999999999999994,3,81,0.49779,0.49779,-0.0
rome,0,3,0,0.0,5,82,0.97428,0.97428,0.0
rome,0,4,1,0.5,7,83,0.97428,0.95343,0.02085
rome,0,5,0,0.0,9,84,0.99424,0.99424,0.0
rome,0,6,1,0.5,11,85,0.99424,0.99293,0.00131
rome,1,1,0,0.0,1,80,-0.0,0.0,-0.0
rome,1,2,1,0.49999999999999994,3,81,0.49418,0.49418,0.0
rome,1,3,0,0.0,5,82,0.9585,0.9585,-0.0
rome,1,4,1,0.5,7,83,0.9585,0.92956,0.02894
rome,1,5,0,0.0,9,84,0.9857,0.9857,-0.0
rome,1,6,1,0.5,11,85,0.9857,0.98316,0.00254
santiago,0,1,0,0.0,1,80,-0.0,0.0,-0.0
santiago,0,2,1,0.49999999999999994,3,81,0.49827,0.49827,0.0
santiago,0,3,0,0.0,5,82,0.9786,0.9786,0.0
santiago,0,4,1,0.5,7,83,0.9786,0.96098,0.01762
santiago,0,5,0,0.0,9,84,0.99558,0.99558,0.0
santiago,0,6,1,0.5,11,85,0.99558,0.99464,0.00094
santiago,1,1,0,0.0,1,80,-0.0,0.0,-0.0
santiago,1,2,1,0.49999999999999994,3,81,0.4977,0.4977,-0.0
santiago,1,3,0,0.0,5,82,0.98585,0.98585,-0.0
santiago,1,4,1,0.5,7,83,0.98585,0.97639,0.00946
santiago,1,5,0,0.0,9,84,0.99514,0.99514,0.0
santiago,1,6,1,0.5,11,85,0.99514,0.99487,0.00027
singapore,0,1,0,0.0,1,80,-0.0,0.0,-0.0
singapore,0,2,1,0.49999999999999994,3,81,0.49744,0.49744,0.0
singapore,0,3,0,0.0,5,82,0.90732,0.90732,-0.0
singapore,0,4,1,0.5,7,83,0.90732,0.82748,0.07984
singapore,0,5,0,0.0,9,84,0.97312,0.97312,0.0
singapore,0,6,1,0.5,11,85,0.97312,0.95389,0.01923
singapore,1,1,0,0.0,1,80,-0.0,0.0,-0.0
singapore,1,2,1,0.49999999999999994,3,81,0.49744,0.49744,0.0
singapore,1,3,0,0.0,5,82,0.97796,0.97796,-0.0
singapore,1,4,1,0.5,7,83,0.97796,0.96133,0.01663
singapore,1,5,0,0.0,9,84,0.99402,0.99402,-0.0
singapore,1,6,1,0.5,11,85,0.99402,0.99319,0.00083
singapore,2,1,0,0.0,1,80,-0.0,0.0,-0.0
singapore,2,2,1,0.49999999999999994,3,81,0.4907,0.4907,0.0
singapore,2,3,0,0.0,5,82,0.89504,0.89504,0.0
singapore,2,4,1,0.5,7,83,0.89504,0.81627,0.07877
singapore,2,5,0,0.0,9,84,0.95994,0.95994,0.0
singapore,2,6,1,0.5,11,85,0.95994,0.94097,0.01897
singapore,3,1,0,0.0,1,80,-0.0,0.0,-0.0
singapore,3,2,1,0.49999999999999994,3,81,0.4907,0.4907,0.0
singapore,3,3,0,0.0,5,82,0.96472,0.96472,0.0
singapore,3,4,1,0.5,7,83,0.96472,0.94832,0.0164
singapore,3,5,0,0.0,9,84,0.98056,0.98056,0.0
singapore,3,6,1,0.5,11,85,0.98056,0.97974,0.00082
sydney,0,1,0,0.0,1,80,-0.0,0.0,-0.0
sydney,0,2,1,0.49999999999999994,3,81,0.49814,0.49814,-0.0
sydney,0,3,0,0.0,5,82,0.98702,0.98702,0.0
sydney,0,4,1,0.5,7,83,0.98702,0.97784,0.00918
sydney,0,5,0,0.0,9,84,0.99603,0.99603,0.0
sydney,0,6,1,0.5,11,85,0.99603,0.99577,0.00026
sydney,1,1,0,0.0,1,80,-0.0,0.0,-0.0
sydney,1,2,1,0.49999999999999994,3,81,0.49814,0.49814,-0.0
sydney,1,3,0,0.0,5,82,0.87832,0.87832,-0.0
sydney,1,4,1,0.5,7,83,0.87832,0.77433,0.10399
sydney,1,5,0,0.0,9,84,0.95769,0.95769,-0.0
sydney,1,6,1,0.5,11,85,0.95769,0.92513,0.03256
sydney,2,1,0,0.0,1,80,-0.0,0.0,-0.0
sydney,2,2,1,0.49999999999999994,3,81,0.44931,0.44931,0.0
sydney,2,3,0,0.0,5,82,0.89026,0.89026,-0.0
sydney,2,4,1,0.5,7,83,0.89026,0.88198,0.00828
sydney,2,5,0,0.0,9,84,0.89839,0.89839,0.0
sydney,2,6,1,0.5,11,85,0.89839,0.89816,0.00023
sydney,3,1,0,0.0,1,80,-0.0,0.0,-0.0
sydney,3,2,1,0.49999999999999994,3,81,0.44931,0.44931,0.0
sydney,3,3,0,0.0,5,82,0.79222,0.79222,-0.0
sydney,3,4,1,0.5,7,83,0.79222,0.69842,0.0938
sydney,3,5,0,0.0,9,84,0.86381,0.86381,-0.0
sydney,3,6,1,0.5,11,85,0.86381,0.83444,0.02937
toronto,0,1,0,0.0,1,80,-0.0,0.0,-0.0
toronto,0,2,1,0.49999999999999994,3,81,0.4981,0.4981,0.0
toronto,0,3,0,0.0,5,82,0.72274,0.72274,0.0
toronto,0,4,1,0.5,7,83,0.72274,0.52435,0.19839
toronto,0,5,0,0.0,9,84,0.81221,0.81221,-0.0
toronto,0,6,1,0.5,11,85,0.81221,0.69368,0.11853
toronto,1,1,0,0.0,1,80,-0.0,0.0,-0.0
toronto,1,2,1,0.49999999999999994,3,81,0.4981,0.4981,0.0
toronto,1,3,0,0.0,5,82,0.98842,0.98842,-0.0
toronto,1,4,1,0.5,7,83,0.98842,0.98071,0.00771
toronto,1,5,0,0.0,9,84,0.99601,0.99601,-0.0
toronto,1,6,1,0.5,11,85,0.99601,0.99583,0.00018
toronto,2,1,0,0.0,1,80,-0.0,0.0,-0.0
toronto,2,2,1,0.49999999999999994,3,81,0.45735,0.45735,0.0
toronto,2,3,0,0.0,5,82,0.66361,0.66361,0.0
toronto,2,4,1,0.5,7,83,0.66361,0.48145,0.18216
toronto,2,5,0,0.0,9,84,0.74576,0.74576,-0.0
toronto,2,6,1,0.5,11,85,0.74576,0.63693,0.10883
toronto,3,1,0,0.0,1,80,-0.0,0.0,-0.0
toronto,3,2,1,0.49999999999999994,3,81,0.45735,0.45735,0.0
toronto,3,3,0,0.0,5,82,0.90756,0.90756,0.0
toronto,3,4,1,0.5,7,83,0.90756,0.90048,0.00708
toronto,3,5,0,0.0,9,84,0.91452,0.91452,-0.0
toronto,3,6,1,0.5,11,85,0.91452,0.91436,0.00016
valencia,0,1,0,0.0,1,80,-0.0,0.0,-0.0
valencia,0,2,1,0.49999999999999994,3,81,0.49756,0.49756,0.0
valencia,0,3,0,0.0,5,82,0.94118,0.94118,-0.0
valencia,0,4,1,0.5,7,83,0.94118,0.89017,0.05101
valencia,0,5,0,0.0,9,84,0.98666,0.98666,-0.0
valencia,0,6,1,0.5,11,85,0.98666,0.97882,0.00784
valencia,1,1,0,0.0,1,80,-0.0,0.0,-0.0
valencia,1,2,1,0.49999999999999994,3,81,0.49568,0.49568,0.0
valencia,1,3,0,0.0,5,82,0.96816,0.96816,-0.0
valencia,1,4,1,0.5,7,83,0.96816,0.94551,0.02265
valencia,1,5,0,0.0,9,84,0.98976,0.98976,0.0
valencia,1,6,1,0.5,11,85,0.98976,0.9882,0.00156
vigo,0,1,0,0.0,1,80,-0.0,0.0,-0.0
vigo,0,2,1,0.49999999999999994,3,81,0.4978,0.4978,-0.0
vigo,0,3,0,0.0,5,82,0.92084,0.92084,0.0
vigo,0,4,1,0.5,7,83,0.92084,0.85168,0.06916
vigo,0,5,0,0.0,9,84,0.9796,0.9796,-0.0
vigo,0,6,1,0.5,11,85,0.9796,0.96519,0.01441
vigo,1,1,0,0.0,1,80,-0.0,0.0,-0.0
vigo,1,2,1,0.49999999999999994,3,81,0.496,0.496,0.0
vigo,1,3,0,0.0,5,82,0.97751,0.97751,0.0
vigo,1,4,1,0.5,7,83,0.97751,0.96324,0.01427
vigo,1,5,0,0.0,9,84,0.99136,0.99136,-0.0
vigo,1,6,1,0.5,11,85,0.99136,0.99075,0.00061
washington,0,1,0,0.0,1,80,-0.0,0.0,-0.0
washington,0,2,1,0.49999999999999994,3,81,0.49825,0.49825,-0.0
washington,0,3,0,0.0,5,82,0.67483,0.67483,-0.0
washington,0,4,1,0.5,7,83,0.67483,0.457,0.21783
washington,0,5,0,0.0,9,84,0.75204,0.75204,0.0
washington,0,6,1,0.5,11,85,0.75204,0.60918,0.14286
washington,1,1,0,0.0,1,80,-0.0,0.0,-0.0
washington,1,2,1,0.49999999999999994,3,81,0.49825,0.49825,-0.0
washington,1,3,0,0.0,5,82,0.99372,0.99372,0.0
washington,1,4,1,0.5,7,83,0.99372,0.99093,0.00279
washington,1,5,0,0.0,9,84,0.99648,0.99648,-0.0
washington,1,6,1,0.5,11,85,0.99648,0.99646,2e-05
washington,2,1,0,0.0,1,80,-0.0,0.0,-0.0
washington,2,2,1,0.49999999999999994,3,81,0.23333,0.23333,-0.0
washington,2,3,0,0.0,5,82,0.31603,0.31603,0.0
washington,2,4,1,0.9937973050425352,63,83,0.33773,0.21401,0.12372
washington,2,5,1,0.9913680509441327,64,84,0.3668,0.35218,0.01462
washington,2,6,1,0.006884148097761025,65,85,0.37692,0.28528,0.09164
washington,3,1,0,0.0,1,80,-0.0,0.0,-0.0
washington,3,2,1,0.49999999999999994,3,81,0.23333,0.23333,-0.0
washington,3,3,0,0.0,5,82,0.46536,0.46536,-0.0
washington,3,4,1,0.9420499346598957,66,83,0.49646,0.46406,0.0324
washington,3,5,1,0.403528898732544,67,84,0.49888,0.46666,0.03222
washington,3,6,1,0.08690214408306104,68,85,0.49987,0.46665,0.03322
yorktown,0,1,0,0.0,1,80,-0.0,0.0,-0.0
yorktown,0,2,1,0.49999999999999994,3,81,0.48685,0.48685,-0.0
yorktown,0,3,0,0.0,5,82,0.94673,0.94673,-0.0
yorktown,0,4,1,0.5,7,83,0.94673,0.92051,0.02622
yorktown,0,5,0,0.0,9,84,0.9715,0.9715,-0.0
yorktown,0,6,1,0.5,11,85,0.9715,0.96938,0.00212
