hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
algiers,0,1,0.019420,0.665600,convex,0.000000,0,0.000000
algiers,0,2,0.019420,0.666660,convex,0.000000,1,0.000000
algiers,0,3,0.019420,0.748720,convex,0.000000,2,0.000000
algiers,0,4,0.019420,0.748730,convex,1.000000,3,0.000000
algiers,0,5,0.019420,0.749930,convex,11.000000,4,0.000000
algiers,0,6,0.019420,0.749930,convex,3484.000000,5,0.000000
algiers,1,1,0.033230,0.653880,convex,0.000000,6,0.000000
algiers,1,2,0.033230,0.665900,convex,0.000000,7,0.000000
algiers,1,3,0.033230,0.733130,convex,0.000000,8,0.000000
algiers,1,4,0.033230,0.734580,convex,1.000000,9,0.000000
algiers,1,5,0.033230,0.747150,convex,10.000000,10,0.000000
algiers,1,6,0.033230,0.747190,convex,493.000000,11,0.000000
kolkata,0,1,0.024130,0.656050,convex,0.000000,12,0.000000
kolkata,0,2,0.024130,0.666140,convex,0.000000,13,0.000000
kolkata,0,3,0.024130,0.735970,convex,0.000000,14,0.000000
kolkata,0,4,0.024130,0.737030,convex,1.000000,15,0.000000
kolkata,0,5,0.024130,0.747730,convex,10.000000,16,0.000000
kolkata,0,6,0.024130,0.747750,convex,515.000000,17,0.000000
kolkata,1,1,0.032530,0.665570,convex,0.000000,0,0.000000
kolkata,1,2,0.032530,0.666660,convex,0.000000,18,0.000000
kolkata,1,3,0.032530,0.748720,convex,0.000000,2,0.000000
kolkata,1,4,0.032530,0.748730,convex,1.000000,3,0.000000
kolkata,1,5,0.032530,0.749950,convex,11.000000,4,0.000000
kolkata,1,6,0.032530,0.749950,convex,2050.000000,5,0.000000
kyoto,0,1,0.044150,0.665710,convex,0.000000,19,0.000000
kyoto,0,2,0.044150,0.666660,convex,0.000000,20,0.000000
kyoto,0,3,0.044150,0.748870,convex,0.000000,21,0.000000
kyoto,0,4,0.044150,0.748880,convex,1.000000,22,0.000000
kyoto,0,5,0.044150,0.749950,convex,11.000000,4,0.000000
kyoto,0,6,0.044150,0.749950,convex,2502.000000,5,0.000000
kyoto,1,1,0.084580,0.536820,convex,0.000000,23,0.000000
kyoto,1,2,0.084580,0.539750,convex,0.000000,24,0.000000
kyoto,1,3,0.084580,0.554770,convex,0.000000,25,0.000000
kyoto,1,4,0.084580,0.559120,convex,1.000000,26,0.000000
kyoto,1,5,0.084580,0.567890,convex,10.000000,27,0.000000
kyoto,1,6,0.084580,0.573280,convex,59.000000,28,0.000000
nairobi,0,1,0.016940,0.653260,convex,0.000000,29,0.000000
nairobi,0,2,0.016940,0.665830,convex,0.000000,30,0.000000
nairobi,0,3,0.016940,0.732350,convex,0.000000,31,0.000000
nairobi,0,4,0.016940,0.733920,convex,1.000000,32,0.000000
nairobi,0,5,0.016940,0.747010,convex,10.000000,33,0.000000
nairobi,0,6,0.016940,0.747060,convex,544.000000,34,0.000000
nairobi,1,1,0.019580,0.662550,convex,0.000000,35,0.000000
nairobi,1,2,0.019580,0.666590,convex,0.000000,36,0.000000
nairobi,1,3,0.019580,0.744970,convex,0.000000,37,0.000000
nairobi,1,4,0.019580,0.745140,convex,1.000000,38,0.000000
nairobi,1,5,0.019580,0.749600,convex,10.000000,39,0.000000
nairobi,1,6,0.019580,0.749600,convex,902.000000,40,0.000000
quito,0,1,0.017730,0.661710,convex,0.000000,41,0.000000
quito,0,2,0.017730,0.666550,convex,0.000000,42,0.000000
quito,0,3,0.017730,0.743460,convex,0.000000,43,0.000000
quito,0,4,0.017730,0.743720,convex,1.000000,44,0.000000
quito,0,5,0.017730,0.749040,convex,11.000000,45,0.000000
quito,0,6,0.017730,0.749040,convex,1771.000000,46,0.000000
quito,1,1,0.018380,0.640000,convex,0.000000,47,0.000000
quito,1,2,0.018380,0.663210,convex,0.000000,48,0.000000
quito,1,3,0.018380,0.711560,convex,0.000000,49,0.000000
quito,1,4,0.018380,0.716840,convex,1.000000,50,0.000000
quito,1,5,0.018380,0.738020,convex,10.000000,51,0.000000
quito,1,6,0.018380,0.738500,convex,105.000000,52,0.000000
