hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
burlington,0,1,0.011000,0.661130,convex,0.000000,0,0.000000
burlington,0,2,0.011000,0.666530,convex,0.000000,1,0.000000
burlington,0,3,0.011000,0.743220,convex,0.000000,2,0.000000
burlington,0,4,0.011000,0.743520,convex,1.000000,3,0.000000
burlington,0,5,0.011000,0.749440,convex,10.000000,4,0.000000
burlington,0,6,0.011000,0.749440,convex,1183.000000,5,0.000000
burlington,1,1,0.011490,0.655530,convex,0.000000,6,0.000000
burlington,1,2,0.011490,0.666090,convex,0.000000,7,0.000000
burlington,1,3,0.011490,0.735560,convex,0.000000,8,0.000000
burlington,1,4,0.011490,0.736680,convex,1.000000,9,0.000000
burlington,1,5,0.011490,0.747870,convex,10.000000,10,0.000000
burlington,1,6,0.011490,0.747900,convex,857.000000,11,0.000000
osaka,0,1,0.027200,0.528880,convex,0.000000,12,0.000000
osaka,0,2,0.027200,0.530650,convex,0.000000,13,0.000000
osaka,0,3,0.027200,0.543100,convex,0.000000,14,0.000000
osaka,0,4,0.027200,0.545740,convex,1.000000,15,0.000000
osaka,0,5,0.027200,0.553610,convex,10.000000,16,0.000000
osaka,0,6,0.027200,0.556900,convex,61.000000,17,0.000000
osaka,1,1,0.032780,0.665860,convex,0.000000,18,0.000000
osaka,1,2,0.032780,0.666660,convex,0.000000,19,0.000000
osaka,1,3,0.032780,0.749050,convex,0.000000,20,0.000000
osaka,1,4,0.032780,0.749060,convex,1.000000,21,0.000000
osaka,1,5,0.032780,0.749960,convex,11.000000,22,0.000000
osaka,1,6,0.032780,0.749960,convex,2956.000000,23,0.000000
oslo,0,1,0.018380,0.664950,convex,0.000000,24,0.000000
oslo,0,2,0.018380,0.666650,convex,0.000000,25,0.000000
oslo,0,3,0.018380,0.747950,convex,0.000000,26,0.000000
oslo,0,4,0.018380,0.747980,convex,1.000000,27,0.000000
oslo,0,5,0.018380,0.749890,convex,11.000000,28,0.000000
oslo,0,6,0.018380,0.749890,convex,1727.000000,29,0.000000
oslo,1,1,0.020880,0.660000,convex,0.000000,30,0.000000
oslo,1,2,0.020880,0.666460,convex,0.000000,31,0.000000
oslo,1,3,0.020880,0.741770,convex,0.000000,32,0.000000
oslo,1,4,0.020880,0.742190,convex,1.000000,33,0.000000
oslo,1,5,0.020880,0.749240,convex,10.000000,34,0.000000
oslo,1,6,0.020880,0.749240,convex,1861.000000,35,0.000000
paris,0,1,0.020260,0.612070,convex,0.000000,36,0.000000
paris,0,2,0.020260,0.644450,convex,0.000000,37,0.000000
paris,0,3,0.020260,0.664990,convex,0.000000,38,0.000000
paris,0,4,0.020260,0.680010,convex,1.000000,39,0.000000
paris,0,5,0.020260,0.703790,convex,9.000000,40,0.000000
paris,0,6,0.020260,0.707360,convex,56.000000,41,0.000000
paris,1,1,0.033380,0.665130,convex,0.000000,42,0.000000
paris,1,2,0.033380,0.666660,convex,0.000000,43,0.000000
paris,1,3,0.033380,0.748150,convex,0.000000,44,0.000000
paris,1,4,0.033380,0.748170,convex,1.000000,45,0.000000
paris,1,5,0.033380,0.749880,convex,11.000000,28,0.000000
paris,1,6,0.033380,0.749880,convex,2410.000000,29,0.000000
poughkeepsie,0,1,0.013290,0.623210,convex,0.000000,46,0.000000
poughkeepsie,0,2,0.013290,0.657080,convex,0.000000,47,0.000000
poughkeepsie,0,3,0.013290,0.682440,convex,0.000000,48,0.000000
poughkeepsie,0,4,0.013290,0.694120,convex,1.000000,49,0.000000
poughkeepsie,0,5,0.013290,0.718170,convex,9.000000,50,0.000000
poughkeepsie,0,6,0.013290,0.720450,convex,54.000000,51,0.000000
poughkeepsie,1,1,0.016000,0.661930,convex,0.000000,52,0.000000
poughkeepsie,1,2,0.016000,0.666560,convex,0.000000,53,0.000000
poughkeepsie,1,3,0.016000,0.744150,convex,0.000000,54,0.000000
poughkeepsie,1,4,0.016000,0.744370,convex,1.000000,55,0.000000
poughkeepsie,1,5,0.016000,0.749470,convex,10.000000,4,0.000000
poughkeepsie,1,6,0.016000,0.749470,convex,1104.000000,56,0.000000
