0	59.035539	71.296298	12.260759	2.429199
1	63.558223	71.296298	7.738075	17.590605
2	65.497971	71.510476	6.012505	30.468003
3	66.638953	71.296298	4.657345	42.694300
4	66.857447	71.503460	4.646013	52.609162
5	67.070419	71.705385	4.634966	64.667088
6	67.944458	71.791093	3.846635	78.206119
7	68.573553	71.296298	2.722745	90.465981
8	68.627465	71.426831	2.799366	100.016312
9	68.695625	71.498411	2.802786	112.428815
10	68.986906	74.303149	5.316243	126.279867
11	69.098551	72.692722	3.594171	142.780729
12	69.104309	72.517354	3.413045	155.008482
13	69.117596	72.919699	3.802103	166.361529
14	69.137236	71.594740	2.457504	195.560911
15	69.159305	71.568849	2.409544	222.817785
16	69.216216	71.371592	2.155376	256.673181
17	69.333353	71.328534	1.995181	295.722717
18	69.365392	71.214039	1.848647	333.958102
19	69.385659	71.102355	1.716696	370.033995
20	69.409170	71.039044	1.629874	401.290350
21	69.451066	70.969653	1.518587	428.910646
22	69.469542	70.835710	1.366168	451.629069
23	69.476979	70.800779	1.323800	472.487015
24	69.500444	70.762890	1.262446	494.936115
25	69.506116	70.697846	1.191730	516.605155
26	69.513528	70.676999	1.163471	539.769578
27	69.519817	70.666775	1.146958	561.737534
28	69.528619	70.681762	1.153143	583.320759
29	69.535360	70.646742	1.111382	602.985626
30	69.549539	70.636259	1.086720	621.195373
31	69.555403	70.584005	1.028602	641.979789
32	69.556512	70.537877	0.981365	660.624909
33	69.557264	70.534024	0.976760	681.867080
34	69.563556	70.540358	0.976802	700.496390
35	69.565708	70.512860	0.947152	721.494390
36	69.568071	70.478822	0.910751	738.271882
37	69.569195	70.457067	0.887872	757.621432
38	69.570323	70.437820	0.867497	772.911139
39	69.574075	70.435968	0.861893	794.390238
40	69.579791	70.479107	0.899316	811.022152
41	69.580016	70.384889	0.804873	826.961768
42	69.580606	70.357134	0.776528	846.242740
43	69.580633	70.344996	0.764363	863.599122
44	69.580945	70.344618	0.763673	879.977668
45	69.581153	70.339312	0.758159	900.393901
46	69.581416	70.330342	0.748926	918.239079
47	69.581734	70.331483	0.749749	936.224924
48	69.582293	70.338940	0.756647	959.556791
