0	10.000000	20.000000	10.000000	9.412084
6	10.000000	20.000000	10.000000	58.356657
7	10.000000	20.000000	10.000000	79.198465
8	10.000000	20.000000	10.000000	99.897270
9	10.000000	20.000000	10.000000	120.747217
10	10.000000	20.000000	10.000000	141.579820
11	10.000000	20.000000	10.000000	162.453215
12	10.000000	20.000000	10.000000	183.278065
13	10.000000	20.000000	10.000000	204.248068
14	10.000000	20.000000	10.000000	225.162106
15	10.000000	20.000000	10.000000	246.058288
16	10.000000	20.000000	10.000000	266.782193
17	10.000000	20.000000	10.000000	287.506355
18	10.000000	20.000000	10.000000	308.229092
19	10.000000	20.000000	10.000000	329.004444
20	10.000000	20.000000	10.000000	349.779314
21	10.000000	20.000000	10.000000	370.625218
22	10.000000	20.000000	10.000000	391.459949
23	10.000000	20.000000	10.000000	412.358212
24	10.000000	20.000000	10.000000	433.237355
25	10.000000	20.000000	10.000000	454.215589
26	10.000000	20.000000	10.000000	475.167525
27	10.000000	20.000000	10.000000	496.053343
28	10.000000	20.000000	10.000000	516.964975
29	10.000000	20.000000	10.000000	537.807530
30	10.000000	20.000000	10.000000	558.603821
31	10.000000	20.000000	10.000000	579.381102
32	10.000000	20.000000	10.000000	600.094895
33	10.000000	20.000000	10.000000	620.840296
34	10.000000	20.000000	10.000000	641.685493
35	10.000000	20.000000	10.000000	662.628138
36	10.000000	20.000000	10.000000	683.374221
37	10.000000	20.000000	10.000000	704.145960
38	10.000000	20.000000	10.000000	724.990708
39	10.000000	20.000000	10.000000	745.936125
40	10.000000	20.000000	10.000000	766.824998
41	10.000000	20.000000	10.000000	787.642242
42	10.000000	20.000000	10.000000	808.430580
43	10.000000	20.000000	10.000000	829.263258
44	10.000000	20.000000	10.000000	849.957976
45	10.000000	20.000000	10.000000	870.688736
46	10.000000	20.000000	10.000000	891.420108
47	10.000000	20.000000	10.000000	912.245792
48	10.000000	20.000000	10.000000	933.048754
49	10.000000	20.000000	10.000000	953.882656
50	10.000000	20.000000	10.000000	974.668313
51	10.000000	20.000000	10.000000	995.497531
52	10.000000	20.000000	10.000000	1016.172138
53	10.000000	20.000000	10.000000	1036.950609
54	10.000000	20.000000	10.000000	1057.751676
55	10.000000	20.000000	10.000000	1078.535713
56	10.000000	20.000000	10.000000	1099.301589
57	10.000000	20.000000	10.000000	1120.069783
58	10.000000	20.000000	10.000000	1140.709799
59	10.000000	20.000000	10.000000	1161.401448
60	10.000000	20.000000	10.000000	1182.146676
61	10.000000	20.000000	10.000000	1202.885150
62	10.000000	20.000000	10.000000	1223.648949
63	10.000000	20.000000	10.000000	1244.424537
64	10.000000	20.000000	10.000000	1265.141555
65	10.000000	20.000000	10.000000	1285.913443
66	10.000000	20.000000	10.000000	1306.626887
67	10.000000	20.000000	10.000000	1327.314565
68	10.000000	20.000000	10.000000	1348.022782
69	10.000000	20.000000	10.000000	1368.715675
70	10.000000	20.000000	10.000000	1389.370453
71	10.000000	20.000000	10.000000	1410.125430
72	10.000000	20.000000	10.000000	1430.891864
73	10.000000	20.000000	10.000000	1451.617876
74	10.000000	20.000000	10.000000	1472.328130
75	10.000000	20.000000	10.000000	1493.078310
76	10.000000	20.000000	10.000000	1513.968153
77	10.000000	20.000000	10.000000	1534.720140
78	10.000000	20.000000	10.000000	1555.452029
79	10.000000	20.000000	10.000000	1576.312024
80	10.000000	20.000000	10.000000	1596.966546
81	10.000000	20.000000	10.000000	1617.659738
82	10.000000	20.000000	10.000000	1638.320884
83	10.000000	20.000000	10.000000	1659.005682
84	10.000000	20.000000	10.000000	1679.707495
85	10.000000	20.000000	10.000000	1700.451051
86	10.000000	20.000000	10.000000	1721.120597
87	10.000000	20.000000	10.000000	1741.799592
88	10.000000	20.000000	10.000000	1762.527348
89	10.000000	20.000000	10.000000	1783.234520
90	10.000000	20.000000	10.000000	1803.934659
91	10.000000	20.000000	10.000000	1824.645355
92	10.000000	20.000000	10.000000	1845.431615
93	10.000000	20.000000	10.000000	1866.262719
94	10.000000	20.000000	10.000000	1887.125319
95	10.000000	20.000000	10.000000	1907.922658
96	10.000000	20.000000	10.000000	1928.681601
97	10.000000	20.000000	10.000000	1949.368103
98	10.000000	20.000000	10.000000	1970.046299
99	10.000000	20.000000	10.000000	1990.737169
100	10.000000	20.000000	10.000000	2011.388859
101	10.000000	20.000000	10.000000	2032.100754
102	10.000000	20.000000	10.000000	2052.762477
103	10.000000	20.000000	10.000000	2073.509742
104	10.000000	20.000000	10.000000	2094.280214
105	10.000000	20.000000	10.000000	2115.204985
106	10.000000	20.000000	10.000000	2136.019159
107	10.000000	20.000000	10.000000	2156.799327
108	10.000000	20.000000	10.000000	2177.601184
109	10.000000	20.000000	10.000000	2198.333971
110	10.000000	20.000000	10.000000	2219.045900
111	10.000000	20.000000	10.000000	2239.779407
112	10.000000	20.000000	10.000000	2260.461620
113	10.000000	20.000000	10.000000	2281.145691
114	10.000000	20.000000	10.000000	2301.813664
115	10.000000	20.000000	10.000000	2322.514909
116	10.000000	20.000000	10.000000	2343.215916
117	10.000000	20.000000	10.000000	2363.986188
118	10.000000	20.000000	10.000000	2384.735073
119	10.000000	20.000000	10.000000	2405.574403
120	10.000000	20.000000	10.000000	2426.337928
121	10.000000	20.000000	10.000000	2447.070631
122	10.000000	20.000000	10.000000	2467.833037
123	10.000000	20.000000	10.000000	2488.535961
124	10.000000	20.000000	10.000000	2509.179466
125	10.000000	20.000000	10.000000	2529.863030
126	10.000000	20.000000	10.000000	2550.496571
127	10.000000	20.000000	10.000000	2571.274757
128	10.000000	20.000000	10.000000	2591.994598
129	10.000000	20.000000	10.000000	2612.732717
130	10.000000	20.000000	10.000000	2633.418022
131	10.000000	20.000000	10.000000	2654.148299
132	10.000000	20.000000	10.000000	2674.914248
133	10.000000	20.000000	10.000000	2695.695907
134	10.000000	20.000000	10.000000	2716.439420
135	10.000000	20.000000	10.000000	2737.245835
136	10.000000	20.000000	10.000000	2757.989687
137	10.000000	20.000000	10.000000	2778.834447
138	10.000000	20.000000	10.000000	2799.640363
139	10.000000	20.000000	10.000000	2820.406312
140	10.000000	20.000000	10.000000	2841.279045
141	10.000000	20.000000	10.000000	2862.133042
142	10.000000	20.000000	10.000000	2882.865735
143	10.000000	20.000000	10.000000	2903.612369
144	10.000000	20.000000	10.000000	2924.338323
145	10.000000	20.000000	10.000000	2945.213249
146	10.000000	20.000000	10.000000	2965.991278
147	10.000000	20.000000	10.000000	2986.763368
148	10.000000	20.000000	10.000000	3007.444832
149	10.000000	20.000000	10.000000	3028.132953
150	10.000000	20.000000	10.000000	3048.850413
151	10.000000	20.000000	10.000000	3069.666274
152	10.000000	20.000000	10.000000	3090.371834
153	10.000000	20.000000	10.000000	3111.041483
154	10.000000	20.000000	10.000000	3131.833956
155	10.000000	20.000000	10.000000	3152.571386
156	10.000000	20.000000	10.000000	3173.310405
157	10.000000	20.000000	10.000000	3194.055890
158	10.000000	20.000000	10.000000	3214.796911
159	10.000000	20.000000	10.000000	3235.547428
160	10.000000	20.000000	10.000000	3256.193916
161	10.000000	20.000000	10.000000	3276.952211
162	10.000000	20.000000	10.000000	3297.685261
163	10.000000	20.000000	10.000000	3318.391168
164	10.000000	20.000000	10.000000	3339.058584
165	10.000000	20.000000	10.000000	3359.832456
166	10.000000	20.000000	10.000000	3380.538672
167	10.000000	20.000000	10.000000	3401.322346
168	10.000000	20.000000	10.000000	3421.949254
