benchmark,horizon,time,set_size,n_initial_states,val
iff.POMDP_69_73_4,1,0.002658,1,2,9.800000
iff.POMDP_69_73_4,2,0.072081,1,2,16.022000
iff.POMDP_69_73_4,3,2.775347,1,2,18.936222
iff.POMDP_69_73_4,4,91.467243,1,2,19.827149
iff.POMDP_69_73_4,5,2515.794554,1,2,19.977092
iff.POMDP_69_73_4,6,3600.005221,1,2,-1.000000
