benchmark,horizon,time,set_size,n_initial_states,val
iff.POMDP_63_73_4,1,0.002497,1,2,9.800000
iff.POMDP_63_73_4,2,0.042529,1,2,16.022000
iff.POMDP_63_73_4,3,1.149272,1,2,18.936222
iff.POMDP_63_73_4,4,29.997100,1,2,19.827149
iff.POMDP_63_73_4,5,761.510802,1,2,19.977092
iff.POMDP_63_73_4,6,3600.005186,1,2,-1.000000
