benchmark,horizon,time,set_size,n_initial_states,val
iff.POMDP_59_68_5,1,0.002622,1,2,12.800000
iff.POMDP_59_68_5,2,0.048382,1,2,18.387200
iff.POMDP_59_68_5,3,1.291248,1,2,19.842291
iff.POMDP_59_68_5,4,33.627821,1,2,19.987065
iff.POMDP_59_68_5,5,805.569626,1,2,19.999009
iff.POMDP_59_68_5,6,3600.009632,1,2,-1.000000
