benchmark,horizon,time,set_size,n_initial_states,val
iff.POMDP_59_61_1,1,0.002728,1,2,16.200000
iff.POMDP_59_61_1,2,0.052708,1,2,19.855600
iff.POMDP_59_61_1,3,1.385843,1,2,19.994513
iff.POMDP_59_61_1,4,33.608839,1,2,19.999791
iff.POMDP_59_61_1,5,745.451650,1,2,19.999992
iff.POMDP_59_61_1,6,3600.010633,1,2,-1.000000
