benchmark,horizon,time,set_size,n_initial_states,val
iff.POMDP_59_63_4,1,0.002569,1,2,16.200000
iff.POMDP_59_63_4,2,0.039934,1,2,19.855600
iff.POMDP_59_63_4,3,0.993021,1,2,19.994513
iff.POMDP_59_63_4,4,24.659500,1,2,19.999791
iff.POMDP_59_63_4,5,572.653188,1,2,19.999992
iff.POMDP_59_63_4,6,3600.008328,1,2,-1.000000
