benchmark,horizon,time,set_size,n_initial_states,val
iff.POMDP_59_69_4,1,0.002743,1,2,9.800000
iff.POMDP_59_69_4,2,0.073678,1,2,16.022000
iff.POMDP_59_69_4,3,2.705881,1,2,18.936222
iff.POMDP_59_69_4,4,93.818469,1,2,19.827149
iff.POMDP_59_69_4,5,2538.848762,1,2,19.977092
iff.POMDP_59_69_4,6,3600.005965,1,2,-1.000000
