benchmark,horizon,time,set_size,n_initial_states,val
iff.POMDP_66_71_1,1,0.003268,1,2,9.800000
iff.POMDP_66_71_1,2,0.103645,1,2,16.022000
iff.POMDP_66_71_1,3,3.577551,1,2,18.936222
iff.POMDP_66_71_1,4,93.882228,1,2,19.827149
iff.POMDP_66_71_1,5,2213.437259,1,2,19.977092
iff.POMDP_66_71_1,6,3600.012394,1,2,-1.000000
