benchmark,horizon,time,set_size,n_initial_states,val
iff.POMDP_69_71_1,1,0.002812,1,2,9.800000
iff.POMDP_69_71_1,2,0.099233,1,2,16.022000
iff.POMDP_69_71_1,3,3.990435,1,2,18.936222
iff.POMDP_69_71_1,4,127.151292,1,2,19.827149
iff.POMDP_69_71_1,5,3326.662170,1,2,19.977092
iff.POMDP_69_71_1,6,3600.010601,1,2,-1.000000
