benchmark,horizon,time,set_size,n_initial_states,val
iff.POMDP_64_68_4,1,0.002602,1,2,12.800000
iff.POMDP_64_68_4,2,0.065868,1,2,18.387200
iff.POMDP_64_68_4,3,2.086873,1,2,19.842291
iff.POMDP_64_68_4,4,59.737974,1,2,19.987065
iff.POMDP_64_68_4,5,1490.786174,1,2,19.999009
iff.POMDP_64_68_4,6,3600.005951,1,2,-1.000000
