benchmark,horizon,time,set_size,n_initial_states,val
iff.POMDP_59_73_8,1,0.002420,1,2,9.800000
iff.POMDP_59_73_8,2,0.054141,1,2,16.022000
iff.POMDP_59_73_8,3,1.578283,1,2,18.936222
iff.POMDP_59_73_8,4,43.127046,1,2,19.827149
iff.POMDP_59_73_8,5,1077.908364,1,2,19.977092
iff.POMDP_59_73_8,6,3600.005380,1,2,-1.000000
