benchmark,horizon,time,set_size,n_initial_states,val
iff.POMDP_68_73_1,1,0.002926,1,2,9.800000
iff.POMDP_68_73_1,2,0.049906,1,2,16.022000
iff.POMDP_68_73_1,3,1.396252,1,2,18.936222
iff.POMDP_68_73_1,4,35.833213,1,2,19.827149
iff.POMDP_68_73_1,5,910.921391,1,2,19.977092
iff.POMDP_68_73_1,6,3600.006273,1,2,-1.000000
