benchmark,horizon,time,set_size,n_initial_states,val
iff_1_2_4_2,1,0.138827,2,3,0.000000
iff_1_2_4_2,2,0.065746,10,3,0.000000
iff_1_2_4_2,3,0.389996,85,3,0.000000
iff_1_2_4_2,4,4.096476,312,3,0.000000
iff_1_2_4_2,5,36.518012,956,3,0.000000
iff_1_2_4_2,6,239.505537,1827,3,0.000000
