benchmark,horizon,time,set_size,n_initial_states,val
iff_2_3_4_2,1,0.003189,2,3,0.000000
iff_2_3_4_2,2,0.026439,11,3,0.000000
iff_2_3_4_2,3,0.466876,152,3,0.000000
iff_2_3_4_2,4,63.627067,3652,3,0.000000
iff_2_3_4_2,5,3655.201493,11920,3,-1.000000
iff_2_3_4_2,6,3927.830233,24304,3,-1.000000
