hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
melbourne,0,1,0.017090,0.660670,convex,0.000000,0,0.000000
melbourne,0,2,0.017090,0.666500,convex,0.000000,1,0.000000
melbourne,0,3,0.017090,0.742600,convex,0.000000,2,0.000000
melbourne,0,4,0.017090,0.742950,convex,1.000000,3,0.000000
melbourne,0,5,0.017090,0.749330,convex,11.000000,4,0.000000
melbourne,0,6,0.017090,0.749340,convex,761.000000,5,0.000000
melbourne,1,1,0.021130,0.619310,convex,0.000000,6,0.000000
melbourne,1,2,0.021130,0.655170,convex,0.000000,7,0.000000
melbourne,1,3,0.021130,0.677020,convex,0.000000,8,0.000000
melbourne,1,4,0.021130,0.689600,convex,1.000000,9,0.000000
melbourne,1,5,0.021130,0.714180,convex,9.000000,10,0.000000
melbourne,1,6,0.021130,0.716730,convex,53.000000,11,0.000000
manila,0,1,0.018640,0.643770,convex,0.000000,12,0.000000
manila,0,2,0.018640,0.664150,convex,0.000000,13,0.000000
manila,0,3,0.018640,0.717790,convex,0.000000,14,0.000000
manila,0,4,0.018640,0.721850,convex,1.000000,15,0.000000
manila,0,5,0.018640,0.741280,convex,10.000000,16,0.000000
manila,0,6,0.018640,0.741560,convex,105.000000,17,0.000000
manila,1,1,0.019250,0.663440,convex,0.000000,18,0.000000
manila,1,2,0.019250,0.666620,convex,0.000000,19,0.000000
manila,1,3,0.019250,0.746140,convex,0.000000,20,0.000000
manila,1,4,0.019250,0.746250,convex,1.000000,21,0.000000
manila,1,5,0.019250,0.749790,convex,10.000000,22,0.000000
manila,1,6,0.019250,0.749790,convex,1015.000000,23,0.000000
montreal,0,1,0.025380,0.665080,convex,0.000000,24,0.000000
montreal,0,2,0.025380,0.666660,convex,0.000000,25,0.000000
montreal,0,3,0.025380,0.748130,convex,0.000000,26,0.000000
montreal,0,4,0.025380,0.748160,convex,1.000000,27,0.000000
montreal,0,5,0.025380,0.749920,convex,11.000000,28,0.000000
montreal,0,6,0.025380,0.749920,convex,1744.000000,29,0.000000
montreal,1,1,0.031840,0.643700,convex,0.000000,30,0.000000
montreal,1,2,0.031840,0.664130,convex,0.000000,31,0.000000
montreal,1,3,0.031840,0.717800,convex,0.000000,32,0.000000
montreal,1,4,0.031840,0.721850,convex,1.000000,33,0.000000
montreal,1,5,0.031840,0.741350,convex,10.000000,34,0.000000
montreal,1,6,0.031840,0.741630,convex,123.000000,35,0.000000
rochester,0,1,0.017310,0.664430,convex,0.000000,36,0.000000
rochester,0,2,0.017310,0.666640,convex,0.000000,37,0.000000
rochester,0,3,0.017310,0.747200,convex,0.000000,38,0.000000
rochester,0,4,0.017310,0.747250,convex,1.000000,39,0.000000
rochester,0,5,0.017310,0.749720,convex,11.000000,40,0.000000
rochester,0,6,0.017310,0.749720,convex,2953.000000,41,0.000000
rochester,1,1,0.019950,0.544420,convex,0.000000,42,0.000000
rochester,1,2,0.019950,0.548750,convex,0.000000,43,0.000000
rochester,1,3,0.019950,0.565780,convex,0.000000,44,0.000000
rochester,1,4,0.019950,0.572200,convex,1.000000,45,0.000000
rochester,1,5,0.019950,0.581200,convex,10.000000,46,0.000000
rochester,1,6,0.019950,0.589120,convex,54.000000,47,0.000000
torino,0,1,0.047780,0.665520,convex,0.000000,48,0.000000
torino,0,2,0.047780,0.666660,convex,0.000000,49,0.000000
torino,0,3,0.047780,0.748580,convex,0.000000,50,0.000000
torino,0,4,0.047780,0.748590,convex,1.000000,51,0.000000
torino,0,5,0.047780,0.749860,convex,12.000000,52,0.000000
torino,0,6,0.047780,0.749860,convex,6414.000000,41,0.000000
torino,1,1,0.070040,0.500000,convex,0.000000,53,0.000000
torino,1,2,0.070040,0.532020,convex,0.000000,54,0.000000
torino,1,3,0.070040,0.532590,convex,0.000000,55,0.000000
torino,1,4,0.070040,0.547750,convex,1.000000,56,0.000000
torino,1,5,0.070040,0.548610,convex,10.000000,57,0.000000
torino,1,6,0.070040,0.559350,convex,55.000000,58,0.000000
vigo,0,1,0.017250,0.649100,convex,0.000000,59,0.000000
vigo,0,2,0.017250,0.665200,convex,0.000000,60,0.000000
vigo,0,3,0.017250,0.726150,convex,0.000000,61,0.000000
vigo,0,4,0.017250,0.728700,convex,1.000000,62,0.000000
vigo,0,5,0.017250,0.744900,convex,10.000000,63,0.000000
vigo,0,6,0.017250,0.745010,convex,214.000000,64,0.000000
vigo,1,1,0.018500,0.663390,convex,0.000000,18,0.000000
vigo,1,2,0.018500,0.666620,convex,0.000000,65,0.000000
vigo,1,3,0.018500,0.746040,convex,0.000000,66,0.000000
vigo,1,4,0.018500,0.746150,convex,1.000000,21,0.000000
vigo,1,5,0.018500,0.749730,convex,10.000000,40,0.000000
vigo,1,6,0.018500,0.749730,convex,1158.000000,23,0.000000
