algorithm_index,min_success0,avg_success0,max_success0,min_success1,avg_success1,max_success1,min_meas_succ,avg_meas_succ,max_meas_succ,min_diff_meas,avg_diff_meas,max_diff_meas,min_abs_diff_meas,avg_abs_diff_meas,max_abs_diff_meas,min_succ_1Q,avg_succ_1Q,max_succ_1Q,min_succ_2Q,avg_succ_2Q,max_succ_2Q,num_hardwares
87,0.8073,0.8827000000000002,0.99,0.8073,0.8827000000000002,0.99,0.8073,0.8827000000000002,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99745,0.9975533333333333,0.997633,100,0.0,0.0,6
88,0.8073,0.9,0.9927,0.8073,0.9,0.9927,0.8073,0.9,0.9927,0.0,0.0,0.0,0.0,0.0,0.0,0.997555,0.9987225,0.99989,100,0.0,0.0,2
89,0.8073,0.8073,0.8073,0.8073,0.8073,0.8073,0.8073,0.8073,0.8073,0.0,0.0,0.0,0.0,0.0,0.0,0.997555,0.997555,0.997555,100,0.0,0.0,1
90,0.8073,0.8073,0.8073,0.8073,0.8073,0.8073,0.8073,0.8073,0.8073,0.0,0.0,0.0,0.0,0.0,0.0,0.997555,0.997555,0.997555,100,0.0,0.0,1
91,0.8073,0.8073,0.8073,0.8073,0.8073,0.8073,0.8073,0.8073,0.8073,0.0,0.0,0.0,0.0,0.0,0.0,0.997555,0.997555,0.997555,100,0.0,0.0,1
92,0.7255,0.7820666666666667,0.8134,0.7255,0.7820666666666667,0.8134,0.7255,0.7820666666666667,0.8134,0.0,0.0,0.0,0.0,0.0,0.0,0.997511,0.997795,0.998319,100,0.0,0.0,3
93,0.942,0.957525,0.9729,0.942,0.957525,0.9729,0.942,0.957525,0.9729,0.0,0.0,0.0,0.0,0.0,0.0,0.999405,0.9995425,0.999699,100,0.0,0.0,4
94,0.9454,0.95915,0.9729,0.9454,0.95915,0.9729,0.9454,0.95915,0.9729,0.0,0.0,0.0,0.0,0.0,0.0,0.999411,0.999555,0.999699,100,0.0,0.0,2
95,0.942,0.957525,0.9729,0.942,0.957525,0.9729,0.942,0.957525,0.9729,0.0,0.0,0.0,0.0,0.0,0.0,0.999405,0.9995425,0.999699,100,0.0,0.0,4
96,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.0,0.0,0.0,0.0,0.0,0.0,0.999699,0.999699,0.999699,100,0.0,0.0,1
97,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.9729,0.0,0.0,0.0,0.0,0.0,0.0,0.999699,0.999699,0.999699,100,0.0,0.0,1
98,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.0,0.0,0.0,0.0,0.0,0.0,0.998467,0.998467,0.998467,100,0.0,0.0,1
99,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.0,0.0,0.0,0.0,0.0,0.0,0.998467,0.998467,0.998467,100,0.0,0.0,1
100,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.0,0.0,0.0,0.0,0.0,0.0,0.998467,0.998467,0.998467,100,0.0,0.0,1
101,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.0,0.0,0.0,0.0,0.0,0.0,0.998467,0.998467,0.998467,100,0.0,0.0,1
102,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.9434,0.0,0.0,0.0,0.0,0.0,0.0,0.998467,0.998467,0.998467,100,0.0,0.0,1
103,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.0,0.0,0.0,0.0,0.0,0.0,0.788621,0.788621,0.788621,100,0.0,0.0,1
104,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.0,0.0,0.0,0.0,0.0,0.0,0.788621,0.788621,0.788621,100,0.0,0.0,1
105,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.0,0.0,0.0,0.0,0.0,0.0,0.788621,0.788621,0.788621,100,0.0,0.0,1
106,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.0,0.0,0.0,0.0,0.0,0.0,0.788621,0.788621,0.788621,100,0.0,0.0,1
107,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.0,0.0,0.0,0.0,0.0,0.0,0.788621,0.788621,0.788621,100,0.0,0.0,1
