hardware,embedding_index,method,horizon,algorithm_index,baseline_index,algorithm_prob,baseline_prob,diff
manhattan,1,bellman,6,4,498,0.999970,0.999830,0.000140
manhattan,1,bellman,7,5,500,1.000000,0.999830,0.000170
manhattan,1,bellman,8,6,501,1.000000,0.999840,0.000160
manila,0,bellman,2,0,490,0.903300,0.903300,0.000000
manila,0,bellman,3,1,492,0.903300,0.903300,0.000000
manila,0,bellman,4,2,494,0.973560,0.973560,0.000000
manila,0,bellman,5,3,496,0.973810,0.973560,0.000250
manila,0,bellman,6,7,498,0.991920,0.991920,0.000000
manila,0,bellman,7,5,500,0.992230,0.991920,0.000310
manila,0,bellman,8,9,501,0.997250,0.997250,-0.000000
manila,1,bellman,2,0,490,0.985500,0.985500,0.000000
manila,1,bellman,3,1,492,0.985500,0.985500,0.000000
manila,1,bellman,4,2,494,0.999280,0.999280,0.000000
manila,1,bellman,5,3,496,0.999380,0.999280,0.000100
manila,1,bellman,6,4,498,0.999870,0.999860,0.000010
manila,1,bellman,7,5,500,0.999970,0.999860,0.000110
manila,1,bellman,8,6,501,0.999990,0.999890,0.000100
montreal,0,bellman,2,0,490,0.992820,0.992820,-0.000000
montreal,0,bellman,3,1,492,0.992820,0.992820,-0.000000
montreal,0,bellman,4,2,494,0.999770,0.999770,0.000000
montreal,0,bellman,5,3,496,0.999850,0.999770,0.000080
montreal,0,bellman,6,4,498,0.999970,0.999920,0.000050
montreal,0,bellman,7,5,500,1.000000,0.999920,0.000080
montreal,0,bellman,8,6,501,1.000000,0.999920,0.000080
montreal,1,bellman,2,0,490,0.903210,0.903210,0.000000
montreal,1,bellman,3,1,492,0.903210,0.903210,0.000000
montreal,1,bellman,4,2,494,0.973650,0.973650,0.000000
montreal,1,bellman,5,3,496,0.973720,0.973650,0.000070
montreal,1,bellman,6,7,498,0.992110,0.992110,0.000000
montreal,1,bellman,7,5,500,0.992200,0.992110,0.000090
montreal,1,bellman,8,9,501,0.997480,0.997480,-0.000000
mumbai,0,bellman,2,0,490,0.986890,0.986890,-0.000000
mumbai,0,bellman,3,1,492,0.986890,0.986890,-0.000000
mumbai,0,bellman,4,2,494,0.999390,0.999390,0.000000
mumbai,0,bellman,5,3,496,0.999490,0.999390,0.000100
mumbai,0,bellman,6,4,498,0.999890,0.999870,0.000020
mumbai,0,bellman,7,5,500,0.999980,0.999870,0.000110
mumbai,0,bellman,8,6,501,0.999990,0.999890,0.000100
mumbai,1,bellman,2,0,490,0.898730,0.898730,0.000000
mumbai,1,bellman,3,1,492,0.898730,0.898730,0.000000
mumbai,1,bellman,4,2,494,0.971260,0.971260,-0.000000
mumbai,1,bellman,5,3,496,0.971320,0.971260,0.000060
mumbai,1,bellman,6,7,498,0.991060,0.991060,0.000000
mumbai,1,bellman,7,5,500,0.991130,0.991060,0.000070
mumbai,1,bellman,8,9,501,0.997060,0.997060,0.000000
nairobi,0,bellman,2,0,490,0.941820,0.941820,-0.000000
nairobi,0,bellman,3,19,492,0.941820,0.941820,-0.000000
nairobi,0,bellman,4,2,494,0.990100,0.990100,-0.000000
nairobi,0,bellman,5,20,496,0.990260,0.990100,0.000160
nairobi,0,bellman,6,7,498,0.998020,0.998020,0.000000
nairobi,0,bellman,7,21,500,0.998200,0.998020,0.000180
nairobi,0,bellman,8,8,501,0.999520,0.999460,0.000060
nairobi,1,bellman,2,0,490,0.981440,0.981440,-0.000000
nairobi,1,bellman,3,1,492,0.981440,0.981440,-0.000000
nairobi,1,bellman,4,2,494,0.998740,0.998740,-0.000000
nairobi,1,bellman,5,3,496,0.998990,0.998740,0.000250
nairobi,1,bellman,6,4,498,0.999770,0.999670,0.000100
nairobi,1,bellman,7,5,500,0.999930,0.999670,0.000260
nairobi,1,bellman,8,6,501,0.999980,0.999730,0.000250
osaka,0,bellman,2,0,490,0.558470,0.558470,-0.000000
osaka,0,bellman,3,1,492,0.558470,0.558470,-0.000000
osaka,0,bellman,4,2,494,0.587270,0.587270,0.000000
osaka,0,bellman,5,3,496,0.588640,0.587270,0.001370
osaka,0,bellman,6,7,498,0.608540,0.608540,0.000000
osaka,0,bellman,7,5,500,0.610590,0.608540,0.002050
osaka,0,bellman,8,9,501,0.626000,0.626000,0.000000
osaka,1,bellman,2,0,490,0.996330,0.996330,-0.000000
osaka,1,bellman,3,1,492,0.996330,0.996330,-0.000000
osaka,1,bellman,4,2,494,0.999890,0.999890,-0.000000
osaka,1,bellman,5,3,496,0.999960,0.999890,0.000070
osaka,1,bellman,6,4,498,0.999990,0.999930,0.000060
osaka,1,bellman,7,5,500,1.000000,0.999930,0.000070
osaka,1,bellman,8,6,501,1.000000,0.999930,0.000070
oslo,0,bellman,2,0,490,0.992170,0.992170,-0.000000
oslo,0,bellman,3,1,492,0.992170,0.992170,-0.000000
oslo,0,bellman,4,2,494,0.999690,0.999690,-0.000000
oslo,0,bellman,5,3,496,0.999820,0.999690,0.000130
oslo,0,bellman,6,4,498,0.999960,0.999870,0.000090
oslo,0,bellman,7,5,500,0.999990,0.999870,0.000120
oslo,0,bellman,8,6,501,1.000000,0.999870,0.000130
oslo,1,bellman,2,0,490,0.970480,0.970480,-0.000000
oslo,1,bellman,3,1,492,0.970480,0.970480,-0.000000
oslo,1,bellman,4,2,494,0.997330,0.997330,-0.000000
oslo,1,bellman,5,3,496,0.997440,0.997330,0.000110
oslo,1,bellman,6,7,498,0.999630,0.999630,-0.000000
oslo,1,bellman,7,5,500,0.999750,0.999630,0.000120
oslo,1,bellman,8,8,501,0.999940,0.999850,0.000090
ourense,0,bellman,2,0,490,0.984650,0.984650,-0.000000
ourense,0,bellman,3,1,492,0.984650,0.984650,-0.000000
ourense,0,bellman,4,2,494,0.999160,0.999160,-0.000000
ourense,0,bellman,5,3,496,0.999310,0.999160,0.000150
ourense,0,bellman,6,4,498,0.999850,0.999810,0.000040
ourense,0,bellman,7,5,500,0.999960,0.999810,0.000150
ourense,0,bellman,8,6,501,0.999990,0.999850,0.000140
ourense,1,bellman,2,0,490,0.945220,0.945220,-0.000000
ourense,1,bellman,3,1,492,0.945220,0.945220,-0.000000
ourense,1,bellman,4,2,494,0.991190,0.991190,0.000000
ourense,1,bellman,5,3,496,0.991350,0.991190,0.000160
ourense,1,bellman,6,7,498,0.998310,0.998310,0.000000
ourense,1,bellman,7,5,500,0.998490,0.998310,0.000180
ourense,1,bellman,8,8,501,0.999610,0.999530,0.000080
paris,0,bellman,2,0,490,0.788780,0.788780,-0.000000
paris,0,bellman,3,1,492,0.788780,0.788780,-0.000000
paris,0,bellman,4,2,494,0.884970,0.884970,0.000000
paris,0,bellman,5,3,496,0.885050,0.884970,0.000080
paris,0,bellman,6,7,498,0.933020,0.933020,-0.000000
paris,0,bellman,7,5,500,0.933130,0.933020,0.000110
paris,0,bellman,8,9,501,0.959700,0.959700,0.000000
paris,1,bellman,2,0,490,0.992940,0.992940,0.000000
paris,1,bellman,3,1,492,0.992940,0.992940,0.000000
paris,1,bellman,4,2,494,0.999700,0.999700,0.000000
paris,1,bellman,5,3,496,0.999850,0.999700,0.000150
paris,1,bellman,6,4,498,0.999970,0.999830,0.000140
paris,1,bellman,7,5,500,1.000000,0.999830,0.000170
paris,1,bellman,8,6,501,1.000000,0.999840,0.000160
perth,0,bellman,2,0,490,0.956660,0.956660,0.000000
perth,0,bellman,3,1,492,0.956660,0.956660,0.000000
perth,0,bellman,4,2,494,0.994320,0.994320,-0.000000
perth,0,bellman,5,3,496,0.994550,0.994320,0.000230
perth,0,bellman,6,7,498,0.998990,0.998990,0.000000
perth,0,bellman,7,5,500,0.999230,0.998990,0.000240
perth,0,bellman,8,8,501,0.999800,0.999630,0.000170
perth,1,bellman,2,0,490,0.980310,0.980310,0.000000
perth,1,bellman,3,1,492,0.980310,0.980310,0.000000
perth,1,bellman,4,2,494,0.998680,0.998680,0.000000
perth,1,bellman,5,3,496,0.998860,0.998680,0.000180
perth,1,bellman,6,4,498,0.999740,0.999730,0.000010
perth,1,bellman,7,5,500,0.999920,0.999730,0.000190
perth,1,bellman,8,6,501,0.999970,0.999800,0.000170
poughkeepsie,0,bellman,2,0,490,0.822210,0.822210,-0.000000
poughkeepsie,0,bellman,3,1,492,0.822210,0.822210,-0.000000
poughkeepsie,0,bellman,4,2,494,0.914410,0.914410,0.000000
poughkeepsie,0,bellman,5,3,496,0.917780,0.914410,0.003370
poughkeepsie,0,bellman,6,7,498,0.953980,0.953980,-0.000000
poughkeepsie,0,bellman,7,5,500,0.958600,0.953980,0.004620
poughkeepsie,0,bellman,8,8,501,0.974220,0.972850,0.001370
poughkeepsie,1,bellman,2,0,490,0.978310,0.978310,-0.000000
poughkeepsie,1,bellman,3,1,492,0.978310,0.978310,-0.000000
poughkeepsie,1,bellman,4,2,494,0.997980,0.997980,0.000000
poughkeepsie,1,bellman,5,3,496,0.998640,0.997980,0.000660
poughkeepsie,1,bellman,6,4,498,0.999650,0.999190,0.000460
poughkeepsie,1,bellman,7,5,500,0.999890,0.999190,0.000700
poughkeepsie,1,bellman,8,6,501,0.999960,0.999270,0.000690
prague,0,bellman,2,0,490,0.896790,0.896790,0.000000
prague,0,bellman,3,1,492,0.896790,0.896790,0.000000
prague,0,bellman,4,2,494,0.970040,0.970040,-0.000000
prague,0,bellman,5,3,496,0.970300,0.970040,0.000260
prague,0,bellman,6,7,498,0.990330,0.990330,0.000000
prague,0,bellman,7,5,500,0.990650,0.990330,0.000320
prague,0,bellman,8,9,501,0.996570,0.996570,-0.000000
prague,1,bellman,2,0,490,0.992660,0.992660,-0.000000
prague,1,bellman,3,1,492,0.992660,0.992660,-0.000000
prague,1,bellman,4,2,494,0.999800,0.999800,-0.000000
prague,1,bellman,5,3,496,0.999840,0.999800,0.000040
prague,1,bellman,6,4,498,0.999970,0.999960,0.000010
prague,1,bellman,7,5,500,1.000000,0.999960,0.000040
prague,1,bellman,8,6,501,1.000000,0.999960,0.000040
quito,0,bellman,2,0,490,0.976890,0.976890,-0.000000
quito,0,bellman,3,1,492,0.976890,0.976890,-0.000000
quito,0,bellman,4,2,494,0.997410,0.997410,-0.000000
quito,0,bellman,5,3,496,0.998470,0.997410,0.001060
quito,0,bellman,6,4,498,0.999580,0.998740,0.000840
quito,0,bellman,7,5,500,0.999860,0.998740,0.001120
quito,0,bellman,8,6,501,0.999950,0.998830,0.001120
quito,1,bellman,2,0,490,0.888280,0.888280,0.000000
quito,1,bellman,3,1,492,0.888280,0.888280,0.000000
quito,1,bellman,4,2,494,0.964970,0.964970,0.000000
quito,1,bellman,5,3,496,0.965470,0.964970,0.000500
quito,1,bellman,6,7,498,0.987690,0.987690,0.000000
quito,1,bellman,7,5,500,0.988320,0.987690,0.000630
quito,1,bellman,8,8,501,0.995190,0.995170,0.000020
rochester,0,bellman,2,0,490,0.989210,0.989210,0.000000
rochester,0,bellman,3,1,492,0.989210,0.989210,0.000000
rochester,0,bellman,4,2,494,0.998890,0.998890,-0.000000
rochester,0,bellman,5,3,496,0.999670,0.998890,0.000780
rochester,0,bellman,6,4,498,0.999910,0.999180,0.000730
rochester,0,bellman,7,5,500,0.999980,0.999180,0.000800
rochester,0,bellman,8,6,501,0.999990,0.999190,0.000800
rochester,1,bellman,2,0,490,0.596880,0.596880,0.000000
rochester,1,bellman,3,1,492,0.596880,0.596880,0.000000
rochester,1,bellman,4,2,494,0.643470,0.643470,-0.000000
rochester,1,bellman,5,3,496,0.643790,0.643470,0.000320
rochester,1,bellman,6,7,498,0.677090,0.677090,-0.000000
rochester,1,bellman,7,5,500,0.677570,0.677090,0.000480
rochester,1,bellman,8,9,501,0.704040,0.704040,-0.000000
rome,0,bellman,2,0,490,0.969690,0.969690,-0.000000
rome,0,bellman,3,1,492,0.969690,0.969690,-0.000000
rome,0,bellman,4,2,494,0.997200,0.997200,-0.000000
rome,0,bellman,5,3,496,0.997310,0.997200,0.000110
rome,0,bellman,6,7,498,0.999620,0.999620,-0.000000
rome,0,bellman,7,5,500,0.999730,0.999620,0.000110
rome,0,bellman,8,8,501,0.999940,0.999860,0.000080
rome,1,bellman,2,0,490,0.978450,0.978450,-0.000000
rome,1,bellman,3,1,492,0.978450,0.978450,-0.000000
rome,1,bellman,4,2,494,0.998490,0.998490,-0.000000
rome,1,bellman,5,3,496,0.998630,0.998490,0.000140
rome,1,bellman,6,7,498,0.999750,0.999750,0.000000
rome,1,bellman,7,5,500,0.999900,0.999750,0.000150
rome,1,bellman,8,8,501,0.999970,0.999840,0.000130
santiago,0,bellman,2,0,490,0.981880,0.981880,0.000000
santiago,0,bellman,3,1,492,0.981880,0.981880,0.000000
santiago,0,bellman,4,2,494,0.998910,0.998910,-0.000000
santiago,0,bellman,5,3,496,0.999030,0.998910,0.000120
santiago,0,bellman,6,7,498,0.999810,0.999810,-0.000000
santiago,0,bellman,7,5,500,0.999940,0.999810,0.000130
santiago,0,bellman,8,10,501,0.999980,0.999870,0.000110
santiago,1,bellman,2,0,490,0.990310,0.990310,-0.000000
santiago,1,bellman,3,1,492,0.990310,0.990310,-0.000000
santiago,1,bellman,4,2,494,0.999640,0.999640,0.000000
santiago,1,bellman,5,3,496,0.999720,0.999640,0.000080
santiago,1,bellman,6,4,498,0.999940,0.999900,0.000040
santiago,1,bellman,7,5,500,0.999990,0.999900,0.000090
santiago,1,bellman,8,6,501,1.000000,0.999910,0.000090
singapore,0,bellman,2,0,490,0.911640,0.911640,0.000000
singapore,0,bellman,3,1,492,0.911640,0.911640,0.000000
singapore,0,bellman,4,2,494,0.977710,0.977710,0.000000
singapore,0,bellman,5,3,496,0.978010,0.977710,0.000300
singapore,0,bellman,6,7,498,0.993620,0.993620,0.000000
singapore,0,bellman,7,5,500,0.993990,0.993620,0.000370
singapore,0,bellman,8,8,501,0.997910,0.997870,0.000040
singapore,1,bellman,2,0,490,0.982680,0.982680,0.000000
singapore,1,bellman,3,1,492,0.982680,0.982680,0.000000
singapore,1,bellman,4,2,494,0.998810,0.998810,-0.000000
singapore,1,bellman,5,3,496,0.999120,0.998810,0.000310
singapore,1,bellman,6,4,498,0.999800,0.999620,0.000180
singapore,1,bellman,7,5,500,0.999950,0.999620,0.000330
singapore,1,bellman,8,6,501,0.999980,0.999670,0.000310
sydney,0,bellman,2,0,490,0.990600,0.990600,-0.000000
sydney,0,bellman,3,1,492,0.990600,0.990600,-0.000000
sydney,0,bellman,4,2,494,0.999650,0.999650,0.000000
sydney,0,bellman,5,3,496,0.999740,0.999650,0.000090
sydney,0,bellman,6,4,498,0.999950,0.999900,0.000050
sydney,0,bellman,7,5,500,0.999990,0.999900,0.000090
sydney,0,bellman,8,6,501,1.000000,0.999900,0.000100
sydney,1,bellman,2,0,490,0.881460,0.881460,0.000000
sydney,1,bellman,3,1,492,0.881460,0.881460,0.000000
sydney,1,bellman,4,2,494,0.961090,0.961090,-0.000000
sydney,1,bellman,5,3,496,0.961200,0.961090,0.000110
sydney,1,bellman,6,7,498,0.986030,0.986030,0.000000
sydney,1,bellman,7,5,500,0.986170,0.986030,0.000140
sydney,1,bellman,8,9,501,0.994710,0.994710,0.000000
torino,0,bellman,2,0,490,0.994640,0.994640,-0.000000
torino,0,bellman,3,1,492,0.994640,0.994640,-0.000000
torino,0,bellman,4,2,494,0.999690,0.999690,-0.000000
torino,0,bellman,5,3,496,0.999920,0.999690,0.000230
torino,0,bellman,6,4,498,0.999980,0.999770,0.000210
torino,0,bellman,7,5,500,1.000000,0.999770,0.000230
torino,0,bellman,8,6,501,1.000000,0.999770,0.000230
torino,1,bellman,2,12,490,0.564050,0.435950,0.128100
torino,1,bellman,3,13,492,0.564050,0.435950,0.128100
torino,1,bellman,4,14,494,0.595540,0.404460,0.191080
torino,1,bellman,5,15,496,0.596100,0.404460,0.191640
torino,1,bellman,6,16,498,0.618750,0.381250,0.237500
torino,1,bellman,7,17,500,0.619590,0.381250,0.238340
torino,1,bellman,8,18,501,0.637760,0.362240,0.275520
toronto,0,bellman,2,0,490,0.725250,0.725250,0.000000
toronto,0,bellman,3,1,492,0.725250,0.725250,0.000000
toronto,0,bellman,4,2,494,0.814960,0.814960,-0.000000
toronto,0,bellman,5,3,496,0.815110,0.814960,0.000150
toronto,0,bellman,6,7,498,0.868560,0.868560,-0.000000
toronto,0,bellman,7,5,500,0.868790,0.868560,0.000230
toronto,0,bellman,8,9,501,0.904150,0.904150,0.000000
toronto,1,bellman,2,0,490,0.992070,0.992070,-0.000000
toronto,1,bellman,3,1,492,0.992070,0.992070,-0.000000
toronto,1,bellman,4,2,494,0.999690,0.999690,0.000000
toronto,1,bellman,5,3,496,0.999810,0.999690,0.000120
toronto,1,bellman,6,4,498,0.999960,0.999860,0.000100
toronto,1,bellman,7,5,500,0.999990,0.999860,0.000130
toronto,1,bellman,8,6,501,1.000000,0.999870,0.000130
valencia,0,bellman,2,0,490,0.976450,0.976450,0.000000
valencia,0,bellman,3,1,492,0.976450,0.976450,0.000000
valencia,0,bellman,4,2,494,0.998220,0.998220,-0.000000
valencia,0,bellman,5,3,496,0.998370,0.998220,0.000150
valencia,0,bellman,6,7,498,0.999720,0.999720,0.000000
valencia,0,bellman,7,5,500,0.999870,0.999720,0.000150
valencia,0,bellman,8,8,501,0.999960,0.999830,0.000130
valencia,1,bellman,2,0,490,0.945530,0.945530,-0.000000
valencia,1,bellman,3,1,492,0.945530,0.945530,-0.000000
valencia,1,bellman,4,2,494,0.991210,0.991210,-0.000000
valencia,1,bellman,5,3,496,0.991450,0.991210,0.000240
valencia,1,bellman,6,7,498,0.998240,0.998240,0.000000
valencia,1,bellman,7,5,500,0.998510,0.998240,0.000270
valencia,1,bellman,8,8,501,0.999590,0.999440,0.000150
vigo,0,bellman,2,0,490,0.924720,0.924720,-0.000000
vigo,0,bellman,3,1,492,0.924720,0.924720,-0.000000
vigo,0,bellman,4,2,494,0.983730,0.983730,0.000000
vigo,0,bellman,5,3,496,0.983880,0.983730,0.000150
vigo,0,bellman,6,7,498,0.996020,0.996020,-0.000000
vigo,0,bellman,7,5,500,0.996200,0.996020,0.000180
vigo,0,bellman,8,9,501,0.998870,0.998870,0.000000
vigo,1,bellman,2,0,490,0.985210,0.985210,0.000000
vigo,1,bellman,3,1,492,0.985210,0.985210,0.000000
vigo,1,bellman,4,2,494,0.999170,0.999170,0.000000
vigo,1,bellman,5,3,496,0.999360,0.999170,0.000190
vigo,1,bellman,6,4,498,0.999860,0.999770,0.000090
vigo,1,bellman,7,5,500,0.999970,0.999770,0.000200
vigo,1,bellman,8,6,501,0.999990,0.999800,0.000190
washington,0,bellman,2,0,490,0.677120,0.677120,-0.000000
washington,0,bellman,3,1,492,0.677120,0.677120,-0.000000
washington,0,bellman,4,2,494,0.754560,0.754560,0.000000
washington,0,bellman,5,3,496,0.754600,0.754560,0.000040
washington,0,bellman,6,7,498,0.805340,0.805340,-0.000000
washington,0,bellman,7,5,500,0.805410,0.805340,0.000070
washington,0,bellman,8,9,501,0.842350,0.842350,0.000000
washington,1,bellman,2,0,490,0.997070,0.997070,-0.000000
washington,1,bellman,3,1,492,0.997070,0.997070,-0.000000
washington,1,bellman,4,2,494,0.999850,0.999850,0.000000
washington,1,bellman,5,3,496,0.999980,0.999850,0.000130
washington,1,bellman,6,4,498,0.999990,0.999870,0.000120
washington,1,bellman,7,5,500,1.000000,0.999870,0.000130
washington,1,bellman,8,6,501,1.000000,0.999870,0.000130
yorktown,0,bellman,2,0,490,0.972110,0.972110,-0.000000
yorktown,0,bellman,3,1,492,0.972110,0.972110,-0.000000
yorktown,0,bellman,4,2,494,0.997540,0.997540,-0.000000
yorktown,0,bellman,5,3,496,0.997720,0.997540,0.000180
yorktown,0,bellman,6,7,498,0.999600,0.999600,0.000000
yorktown,0,bellman,7,5,500,0.999790,0.999600,0.000190
yorktown,0,bellman,8,8,501,0.999940,0.999780,0.000160
yorktown,1,bellman,2,0,490,0.707030,0.707030,0.000000
yorktown,1,bellman,3,1,492,0.707030,0.707030,0.000000
yorktown,1,bellman,4,2,494,0.792680,0.792680,-0.000000
yorktown,1,bellman,5,3,496,0.793070,0.792680,0.000390
yorktown,1,bellman,6,7,498,0.845840,0.845840,0.000000
yorktown,1,bellman,7,5,500,0.846410,0.845840,0.000570
yorktown,1,bellman,8,9,501,0.882490,0.882490,0.000000
perfect_hardware,0,bellman,2,22,490,1.000000,1.000000,0.000000
perfect_hardware,0,bellman,3,23,492,1.000000,1.000000,0.000000
perfect_hardware,0,bellman,4,24,494,1.000000,1.000000,0.000000
perfect_hardware,0,bellman,5,25,496,1.000000,1.000000,0.000000
perfect_hardware,0,bellman,6,26,498,1.000000,1.000000,0.000000
perfect_hardware,0,bellman,7,27,500,1.000000,1.000000,0.000000
perfect_hardware,0,bellman,8,28,501,1.000000,1.000000,0.000000
algiers,0,convex,2,29,489,0.994980,0.994980,0.000000
algiers,0,convex,3,30,491,0.995090,0.990200,0.004890
algiers,0,convex,4,31,493,0.999710,0.999710,0.000000
algiers,0,convex,5,32,495,0.999930,0.999640,0.000290
algiers,0,convex,6,33,497,0.999980,0.999780,0.000200
algiers,0,convex,7,34,499,1.000000,0.999770,0.000230
algiers,1,convex,2,35,489,0.943770,0.943720,0.000050
algiers,1,convex,3,36,491,0.944180,0.891430,0.052750
algiers,1,convex,4,37,493,0.990260,0.990200,0.000060
algiers,1,convex,5,38,495,0.991050,0.982000,0.009050
algiers,1,convex,6,39,497,0.997630,0.997500,0.000130
algiers,1,convex,7,40,499,0.998400,0.996070,0.002330
almaden,0,convex,2,35,489,0.984130,0.984120,0.000010
almaden,0,convex,3,41,491,0.984560,0.969350,0.015210
almaden,0,convex,4,42,493,0.998470,0.998440,0.000030
almaden,0,convex,5,43,495,0.999310,0.997780,0.001530
almaden,0,convex,6,44,497,0.999770,0.999070,0.000700
almaden,0,convex,7,45,499,0.999960,0.999040,0.000920
almaden,1,convex,2,46,489,0.770630,0.769510,0.001120
almaden,1,convex,3,47,491,0.771980,0.595090,0.176890
almaden,1,convex,4,48,493,0.866000,0.864860,0.001140
almaden,1,convex,5,49,495,0.868210,0.773140,0.095070
almaden,1,convex,6,50,497,0.916190,0.915000,0.001190
almaden,1,convex,7,51,499,0.918720,0.861410,0.057310
athens,0,convex,2,52,489,0.989530,0.989530,0.000000
athens,0,convex,3,53,491,0.989710,0.979530,0.010180
athens,0,convex,4,54,493,0.999330,0.999320,0.000010
athens,0,convex,5,55,495,0.999690,0.999020,0.000670
athens,0,convex,6,56,497,0.999900,0.999610,0.000290
athens,0,convex,7,57,499,0.999990,0.999600,0.000390
athens,1,convex,2,29,489,0.975410,0.975400,0.000010
athens,1,convex,3,58,491,0.975550,0.951700,0.023850
athens,1,convex,4,59,493,0.997960,0.997950,0.000010
athens,1,convex,5,60,495,0.998240,0.996260,0.001980
athens,1,convex,6,61,497,0.999600,0.999550,0.000050
athens,1,convex,7,62,499,0.999860,0.999420,0.000440
auckland,0,convex,2,29,489,0.994250,0.994250,0.000000
auckland,0,convex,3,30,491,0.994370,0.988780,0.005590
auckland,0,convex,4,63,493,0.999660,0.999660,0.000000
auckland,0,convex,5,32,495,0.999910,0.999570,0.000340
auckland,0,convex,6,64,497,0.999970,0.999740,0.000230
auckland,0,convex,7,65,499,1.000000,0.999740,0.000260
auckland,1,convex,2,52,489,0.980390,0.980380,0.000010
auckland,1,convex,3,66,491,0.980590,0.961560,0.019030
auckland,1,convex,4,67,493,0.998490,0.998480,0.000010
auckland,1,convex,5,68,495,0.998890,0.997420,0.001470
auckland,1,convex,6,69,497,0.999650,0.999500,0.000150
auckland,1,convex,7,70,499,0.999930,0.999440,0.000490
belem,0,convex,2,29,489,0.958390,0.958380,0.000010
belem,0,convex,3,71,491,0.958490,0.918700,0.039790
belem,0,convex,4,72,493,0.994780,0.994770,0.000010
belem,0,convex,5,73,495,0.994980,0.990050,0.004930
belem,0,convex,6,74,497,0.999120,0.999100,0.000020
belem,0,convex,7,75,499,0.999330,0.998480,0.000850
belem,1,convex,2,52,489,0.979080,0.979080,0.000000
belem,1,convex,3,76,491,0.979240,0.958910,0.020330
belem,1,convex,4,77,493,0.998420,0.998410,0.000010
belem,1,convex,5,78,495,0.998730,0.997190,0.001540
belem,1,convex,6,79,497,0.999660,0.999580,0.000080
belem,1,convex,7,80,499,0.999910,0.999500,0.000410
boeblingen,0,convex,2,81,489,0.986310,0.986310,0.000000
boeblingen,0,convex,3,82,491,0.986560,0.973290,0.013270
boeblingen,0,convex,4,83,493,0.999000,0.998980,0.000020
boeblingen,0,convex,5,84,495,0.999470,0.998470,0.001000
boeblingen,0,convex,6,85,497,0.999830,0.999480,0.000350
boeblingen,0,convex,7,86,499,0.999970,0.999460,0.000510
boeblingen,1,convex,2,87,489,0.806300,0.805980,0.000320
boeblingen,1,convex,3,88,491,0.806800,0.650670,0.156130
boeblingen,1,convex,4,89,493,0.901760,0.901440,0.000320
boeblingen,1,convex,5,90,495,0.902600,0.828950,0.073650
boeblingen,1,convex,6,91,497,0.946310,0.945990,0.000320
boeblingen,1,convex,7,92,499,0.947280,0.908400,0.038880
bogota,0,convex,2,29,489,0.972710,0.972700,0.000010
bogota,0,convex,3,93,491,0.972800,0.946340,0.026460
bogota,0,convex,4,94,493,0.997640,0.997640,0.000000
bogota,0,convex,5,95,495,0.997830,0.995550,0.002280
bogota,0,convex,6,96,497,0.999630,0.999610,0.000020
bogota,0,convex,7,97,499,0.999810,0.999420,0.000390
bogota,1,convex,2,35,489,0.942490,0.942440,0.000050
bogota,1,convex,3,98,491,0.942950,0.889090,0.053860
bogota,1,convex,4,99,493,0.989800,0.989740,0.000060
bogota,1,convex,5,100,495,0.990650,0.981190,0.009460
bogota,1,convex,6,101,497,0.997460,0.997320,0.000140
bogota,1,convex,7,102,499,0.998290,0.995800,0.002490
brisbane,0,convex,2,103,489,0.687080,0.653330,0.033750
brisbane,0,convex,3,104,491,0.723790,0.496860,0.226930
brisbane,0,convex,4,105,493,0.780700,0.734850,0.045850
brisbane,0,convex,5,106,495,0.825360,0.649350,0.176010
brisbane,0,convex,6,107,497,0.842480,0.779400,0.063080
brisbane,0,convex,7,108,499,0.878770,0.727490,0.151280
brisbane,1,convex,2,29,489,0.994160,0.994160,0.000000
brisbane,1,convex,3,109,491,0.994270,0.988580,0.005690
brisbane,1,convex,4,110,493,0.999680,0.999680,0.000000
brisbane,1,convex,5,111,495,0.999900,0.999580,0.000320
brisbane,1,convex,6,112,497,0.999970,0.999770,0.000200
brisbane,1,convex,7,113,499,1.000000,0.999770,0.000230
brooklyn,0,convex,2,29,489,0.987230,0.987220,0.000010
brooklyn,0,convex,3,66,491,0.987360,0.974880,0.012480
brooklyn,0,convex,4,67,493,0.999260,0.999260,0.000000
brooklyn,0,convex,5,68,495,0.999530,0.998800,0.000730
brooklyn,0,convex,6,69,497,0.999860,0.999700,0.000160
brooklyn,0,convex,7,114,499,0.999980,0.999680,0.000300
brooklyn,1,convex,2,115,489,0.908990,0.908550,0.000440
brooklyn,1,convex,3,116,491,0.911100,0.829690,0.081410
brooklyn,1,convex,4,117,493,0.974270,0.973720,0.000550
brooklyn,1,convex,5,118,495,0.978030,0.954970,0.023060
brooklyn,1,convex,6,119,497,0.990380,0.989220,0.001160
brooklyn,1,convex,7,120,499,0.993920,0.984260,0.009660
burlington,0,convex,2,121,489,0.974900,0.974890,0.000010
burlington,0,convex,3,122,491,0.975200,0.951000,0.024200
burlington,0,convex,4,123,493,0.997630,0.997600,0.000030
burlington,0,convex,5,124,495,0.998200,0.995890,0.002310
burlington,0,convex,6,125,497,0.999410,0.999230,0.000180
burlington,0,convex,7,126,499,0.999850,0.999100,0.000750
burlington,1,convex,2,127,489,0.950430,0.950370,0.000060
burlington,1,convex,3,128,491,0.950970,0.904280,0.046690
burlington,1,convex,4,129,493,0.992070,0.992000,0.000070
