hardware,embedding_index,horizon,method,time,result,threshold
perth,3,3,bellman,0.014950,1,0.499000
perth,3,4,bellman,0.018880,1,0.942650
perth,3,5,bellman,0.019640,1,0.942650
perth,3,6,bellman,0.033950,1,0.979240
perth,3,7,bellman,0.035360,1,0.979240
perth,4,3,bellman,0.015050,1,0.499000
perth,4,4,bellman,0.018870,1,0.937590
perth,4,5,bellman,0.019820,1,0.937590
perth,4,6,bellman,0.034240,1,0.973770
perth,4,7,bellman,0.035460,1,0.973770
sydney,0,3,bellman,0.004670,1,0.499000
sydney,0,4,bellman,0.026070,1,0.969100
sydney,0,5,bellman,0.027400,1,0.969100
sydney,0,6,bellman,0.044250,1,0.977760
sydney,0,7,bellman,0.045600,1,0.977760
sydney,1,3,bellman,0.005370,1,0.499000
sydney,1,4,bellman,0.031510,1,0.871760
sydney,1,5,bellman,0.033010,1,0.871760
sydney,1,6,bellman,0.051850,1,0.949580
sydney,1,7,bellman,0.053290,1,0.949580
sydney,2,3,bellman,0.005510,1,0.499000
sydney,2,4,bellman,0.031490,1,0.865810
sydney,2,5,bellman,0.033280,1,0.865810
sydney,2,6,bellman,0.051860,1,0.942390
sydney,2,7,bellman,0.053710,1,0.942390
cairo,0,3,bellman,0.022620,1,0.499000
cairo,0,4,bellman,0.027590,1,0.978960
cairo,0,5,bellman,0.028880,1,0.978960
cairo,0,6,bellman,0.046170,1,0.992120
cairo,0,7,bellman,0.047860,1,0.992120
cairo,1,3,bellman,0.005440,1,0.499000
cairo,1,4,bellman,0.032490,1,0.822270
cairo,1,5,bellman,0.034110,1,0.822270
cairo,1,6,bellman,0.052730,1,0.904350
cairo,1,7,bellman,0.054160,1,0.904350
casablanca,0,3,bellman,0.003050,1,0.499000
casablanca,0,4,bellman,0.016080,1,0.969230
casablanca,0,5,bellman,0.016800,1,0.969230
casablanca,0,6,bellman,0.030410,1,0.982580
casablanca,0,7,bellman,0.031440,1,0.982580
casablanca,1,3,bellman,0.011660,1,0.499000
casablanca,1,4,bellman,0.015090,1,0.962330
casablanca,1,5,bellman,0.015890,1,0.962330
casablanca,1,6,bellman,0.029140,1,0.975480
casablanca,1,7,bellman,0.030180,1,0.975480
casablanca,2,3,bellman,0.013780,1,0.499000
casablanca,2,4,bellman,0.017520,1,0.970070
casablanca,2,5,bellman,0.018380,1,0.970070
casablanca,2,6,bellman,0.032360,1,0.984530
casablanca,2,7,bellman,0.033670,1,0.984530
casablanca,3,3,bellman,0.014860,1,0.499000
casablanca,3,4,bellman,0.018850,1,0.967750
casablanca,3,5,bellman,0.019500,1,0.967760
casablanca,3,6,bellman,0.034190,1,0.983780
casablanca,3,7,bellman,0.035400,1,0.983780
casablanca,4,3,bellman,0.027450,1,0.499000
casablanca,4,4,bellman,0.017860,1,0.964940
casablanca,4,5,bellman,0.022970,1,0.964940
casablanca,4,6,bellman,0.032900,1,0.980870
casablanca,4,7,bellman,0.054700,1,0.980870
oslo,0,3,bellman,0.011890,1,0.499000
oslo,0,4,bellman,0.015120,1,0.974490
oslo,0,5,bellman,0.015790,1,0.974490
oslo,0,6,bellman,0.029200,1,0.987890
oslo,0,7,bellman,0.030100,1,0.987890
oslo,1,3,bellman,0.012440,1,0.499000
oslo,1,4,bellman,0.015680,1,0.972860
oslo,1,5,bellman,0.016490,1,0.972860
oslo,1,6,bellman,0.029920,1,0.986220
oslo,1,7,bellman,0.031140,1,0.986220
oslo,2,3,bellman,0.026170,1,0.499000
oslo,2,4,bellman,0.017500,1,0.973360
oslo,2,5,bellman,0.022540,1,0.973360
oslo,2,6,bellman,0.032700,1,0.987750
oslo,2,7,bellman,0.054190,1,0.987750
oslo,3,3,bellman,0.014190,1,0.499000
oslo,3,4,bellman,0.017950,1,0.978920
oslo,3,5,bellman,0.018740,1,0.978920
oslo,3,6,bellman,0.032990,1,0.988330
oslo,3,7,bellman,0.034320,1,0.988330
oslo,4,3,bellman,0.015140,1,0.499000
oslo,4,4,bellman,0.018760,1,0.977250
oslo,4,5,bellman,0.019870,1,0.977250
oslo,4,6,bellman,0.034370,1,0.986630
oslo,4,7,bellman,0.035650,1,0.986630
paris,0,3,bellman,0.016370,1,0.499000
paris,0,4,bellman,0.020020,1,0.777510
paris,0,5,bellman,0.020990,1,0.777510
paris,0,6,bellman,0.035750,1,0.870280
paris,0,7,bellman,0.037160,1,0.870280
paris,1,3,bellman,0.027500,1,0.499000
paris,1,4,bellman,0.032320,1,0.972860
paris,1,5,bellman,0.033990,1,0.972860
paris,1,6,bellman,0.052670,1,0.981490
paris,1,7,bellman,0.054470,1,0.981500
paris,2,3,bellman,0.026050,1,0.499000
paris,2,4,bellman,0.031230,1,0.972520
paris,2,5,bellman,0.032560,1,0.972520
paris,2,6,bellman,0.051240,1,0.981150
paris,2,7,bellman,0.052760,1,0.981150
algiers,0,3,bellman,0.029650,1,0.499000
algiers,0,4,bellman,0.019100,1,0.974450
algiers,0,5,bellman,0.024290,1,0.974450
algiers,0,6,bellman,0.034060,1,0.979000
algiers,0,7,bellman,0.056620,1,0.979000
algiers,1,3,bellman,0.024360,1,0.499000
algiers,1,4,bellman,0.029810,1,0.927570
algiers,1,5,bellman,0.031210,1,0.927570
algiers,1,6,bellman,0.048940,1,0.963070
algiers,1,7,bellman,0.050850,1,0.963070
nairobi,0,3,bellman,0.012610,1,0.499000
nairobi,0,4,bellman,0.015940,1,0.970130
nairobi,0,5,bellman,0.016740,1,0.970130
nairobi,0,6,bellman,0.030520,1,0.988510
nairobi,0,7,bellman,0.031600,1,0.988510
nairobi,1,3,bellman,0.022680,1,0.499000
nairobi,1,4,bellman,0.015060,1,0.968990
nairobi,1,5,bellman,0.020040,1,0.968990
nairobi,1,6,bellman,0.028990,1,0.987330
nairobi,1,7,bellman,0.049980,1,0.987330
nairobi,2,3,bellman,0.026140,1,0.499000
nairobi,2,4,bellman,0.017570,1,0.964300
nairobi,2,5,bellman,0.022670,1,0.964300
nairobi,2,6,bellman,0.032250,1,0.984580
nairobi,2,7,bellman,0.053980,1,0.984580
nairobi,3,3,bellman,0.015370,1,0.499000
nairobi,3,4,bellman,0.018780,1,0.965070
nairobi,3,5,bellman,0.019780,1,0.965070
nairobi,3,6,bellman,0.034320,1,0.985570
nairobi,3,7,bellman,0.035600,1,0.985570
nairobi,4,3,bellman,0.015080,1,0.499000
nairobi,4,4,bellman,0.018800,1,0.961630
nairobi,4,5,bellman,0.019790,1,0.961630
nairobi,4,6,bellman,0.034230,1,0.981980
nairobi,4,7,bellman,0.035420,1,0.981980
