hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
brisbane,0,1,0.083430,0.603330,convex,0.000000,0,0.000000
brisbane,0,2,0.083430,0.630250,convex,0.000000,1,0.000000
brisbane,0,3,0.083430,0.640970,convex,0.000000,2,0.000000
brisbane,0,4,0.083430,0.659110,convex,1.000000,3,0.000000
brisbane,0,5,0.083430,0.661540,convex,9.000000,4,0.000000
brisbane,0,6,0.083430,0.674230,convex,51.000000,5,0.000000
brisbane,1,1,0.087830,0.665410,convex,0.000000,6,0.000000
brisbane,1,2,0.087830,0.666660,convex,0.000000,7,0.000000
brisbane,1,3,0.087830,0.748510,convex,0.000000,8,0.000000
brisbane,1,4,0.087830,0.748520,convex,1.000000,9,0.000000
brisbane,1,5,0.087830,0.749920,convex,12.000000,10,0.000000
brisbane,1,6,0.087830,0.749920,convex,7272.000000,11,0.000000
perth,0,1,0.020320,0.656810,convex,0.000000,12,0.000000
perth,0,2,0.020320,0.666220,convex,0.000000,13,0.000000
perth,0,3,0.020320,0.737370,convex,0.000000,14,0.000000
perth,0,4,0.020320,0.738260,convex,1.000000,15,0.000000
perth,0,5,0.020320,0.748320,convex,10.000000,16,0.000000
perth,0,6,0.020320,0.748340,convex,933.000000,17,0.000000
perth,1,1,0.021550,0.662280,convex,0.000000,18,0.000000
perth,1,2,0.021550,0.666580,convex,0.000000,19,0.000000
perth,1,3,0.021550,0.744660,convex,0.000000,20,0.000000
perth,1,4,0.021550,0.744850,convex,1.000000,21,0.000000
perth,1,5,0.021550,0.749600,convex,10.000000,22,0.000000
perth,1,6,0.021550,0.749600,convex,861.000000,23,0.000000
santiago,0,1,0.018390,0.662620,convex,0.000000,24,0.000000
santiago,0,2,0.018390,0.666590,convex,0.000000,25,0.000000
santiago,0,3,0.018390,0.745120,convex,0.000000,26,0.000000
santiago,0,4,0.018390,0.745280,convex,1.000000,27,0.000000
santiago,0,5,0.018390,0.749680,convex,10.000000,28,0.000000
santiago,0,6,0.018390,0.749680,convex,1081.000000,23,0.000000
santiago,1,1,0.019680,0.664520,convex,0.000000,29,0.000000
santiago,1,2,0.019680,0.666650,convex,0.000000,30,0.000000
santiago,1,3,0.019680,0.747460,convex,0.000000,31,0.000000
santiago,1,4,0.019680,0.747510,convex,1.000000,32,0.000000
santiago,1,5,0.019680,0.749880,convex,10.000000,10,0.000000
santiago,1,6,0.019680,0.749880,convex,1094.000000,33,0.000000
singapore,0,1,0.014500,0.645890,convex,0.000000,34,0.000000
singapore,0,2,0.014500,0.664600,convex,0.000000,35,0.000000
singapore,0,3,0.014500,0.721200,convex,0.000000,36,0.000000
singapore,0,4,0.014500,0.724620,convex,1.000000,37,0.000000
singapore,0,5,0.014500,0.742870,convex,10.000000,38,0.000000
singapore,0,6,0.014500,0.743070,convex,143.000000,39,0.000000
singapore,1,1,0.016320,0.662850,convex,0.000000,40,0.000000
singapore,1,2,0.016320,0.666600,convex,0.000000,41,0.000000
singapore,1,3,0.016320,0.745390,convex,0.000000,42,0.000000
singapore,1,4,0.016320,0.745530,convex,1.000000,43,0.000000
singapore,1,5,0.016320,0.749690,convex,10.000000,28,0.000000
singapore,1,6,0.016320,0.749690,convex,1181.000000,44,0.000000
sydney,0,1,0.025230,0.664590,convex,0.000000,45,0.000000
sydney,0,2,0.025230,0.666650,convex,0.000000,46,0.000000
sydney,0,3,0.025230,0.747540,convex,0.000000,47,0.000000
sydney,0,4,0.025230,0.747590,convex,1.000000,48,0.000000
sydney,0,5,0.025230,0.749890,convex,10.000000,10,0.000000
sydney,0,6,0.025230,0.749890,convex,1291.000000,33,0.000000
sydney,1,1,0.028440,0.638100,convex,0.000000,49,0.000000
sydney,1,2,0.028440,0.662680,convex,0.000000,50,0.000000
sydney,1,3,0.028440,0.708750,convex,0.000000,51,0.000000
sydney,1,4,0.028440,0.714580,convex,1.000000,52,0.000000
sydney,1,5,0.028440,0.736610,convex,9.000000,53,0.000000
sydney,1,6,0.028440,0.737180,convex,71.000000,54,0.000000
