hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index
algiers,0,1,0.000673,0.000000,0,0.000000,0
algiers,0,2,0.000673,0.000000,0,0.000000,0
algiers,0,3,0.000673,0.000000,0,0.000000,0
algiers,0,4,0.000673,0.000000,0,0.000000,0
algiers,0,5,0.000673,0.000000,0,0.000000,0
algiers,0,6,0.000673,0.000000,0,0.000000,0
algiers,0,7,0.000673,0.000000,0,0.000000,0
algiers,0,8,0.000673,0.000000,0,0.000000,0
algiers,1,1,0.000594,0.000000,0,0.000000,0
algiers,1,2,0.000594,0.000000,0,0.000000,0
algiers,1,3,0.000594,0.000000,0,0.000000,0
algiers,1,4,0.000594,0.000000,0,0.000000,0
algiers,1,5,0.000594,0.000000,0,0.000000,0
algiers,1,6,0.000594,0.000000,0,0.000000,0
algiers,1,7,0.000594,0.000000,0,0.000000,0
algiers,1,8,0.000594,0.000000,0,0.000000,0
algiers,2,1,0.000588,0.000000,0,0.000000,0
algiers,2,2,0.000588,0.000000,0,0.000000,0
algiers,2,3,0.000588,0.000000,0,0.000000,0
algiers,2,4,0.000588,0.000000,0,0.000000,0
algiers,2,5,0.000588,0.000000,0,0.000000,0
algiers,2,6,0.000588,0.000000,0,0.000000,0
algiers,2,7,0.000588,0.000000,0,0.000000,0
algiers,2,8,0.000588,0.000000,0,0.000000,0
algiers,3,1,0.000593,0.000000,0,0.000000,0
algiers,3,2,0.000593,0.000000,0,0.000000,0
algiers,3,3,0.000593,0.000000,0,0.000000,0
algiers,3,4,0.000593,0.000000,0,0.000000,0
algiers,3,5,0.000593,0.000000,0,0.000000,0
algiers,3,6,0.000593,0.000000,0,0.000000,0
algiers,3,7,0.000593,0.000000,0,0.000000,0
algiers,3,8,0.000593,0.000000,0,0.000000,0
algiers,4,1,0.000597,0.000000,0,0.000000,0
algiers,4,2,0.000597,0.000000,0,0.000000,0
algiers,4,3,0.000597,0.000000,0,0.000000,0
algiers,4,4,0.000597,0.000000,0,0.000000,0
algiers,4,5,0.000597,0.000000,0,0.000000,0
algiers,4,6,0.000597,0.000000,0,0.000000,0
algiers,4,7,0.000597,0.000000,0,0.000000,0
algiers,4,8,0.000597,0.000000,0,0.000000,0
